1435    , -15741.3    , array([ 0.0485107  ,  21.9745    ,  7.84996e-16,  0.437854   ])
1436    , -15741.3    , array([ 0.0485593  ,  21.9745    ,  7.84996e-16,  0.437854   ])
1437    , -15743.7    , array([ 0.0485107  ,  21.9965    ,  7.84996e-16,  0.437854   ])
1438    , -15741.3    , array([ 0.0485107  ,  21.9745    ,  7.85781e-16,  0.437854   ])
1439    , -15751.5    , array([ 0.0485107  ,  21.9745    ,  7.84996e-16,  0.438292   ])
1440    , -15741.3    , array([ 0.0485107  ,  21.9745    ,  7.84996e-16,  0.437854   ])
1441    , -7625.41    , array([ 0.0485107  ,  17.4196    ,  7.84996e-16,  0.163852   ])
1442    , -7625.41    , array([ 0.0485107  ,  17.4196    ,  7.84996e-16,  0.163852   ])
1443    , -7625.41    , array([ 0.0485593  ,  17.4196    ,  7.84996e-16,  0.163852   ])
1444    , -7626.17    , array([ 0.0485107  ,  17.437     ,  7.84996e-16,  0.163852   ])
1445    , -7625.41    , array([ 0.0485107  ,  17.4196    ,  7.85781e-16,  0.163852   ])
1446    , -7630.93    , array([ 0.0485107  ,  17.4196    ,  7.84996e-16,  0.164016   ])
1453    , -7624.96    , array([ 0.0485107  ,  17.4261    ,  7.84996e-16,  0.16383    ])
1454    , -7624.96    , array([ 0.0485107  ,  17.4261    ,  7.84996e-16,  0.16383    ])
1455    , -7624.96    , array([ 0.0485593  ,  17.4261    ,  7.84996e-16,  0.16383    ])
1456    , -7625.72    , array([ 0.0485107  ,  17.4435    ,  7.84996e-16,  0.16383    ])
1457    , -7624.96    , array([ 0.0485107  ,  17.4261    ,  7.85781e-16,  0.16383    ])
1458    , -7630.48    , array([ 0.0485107  ,  17.4261    ,  7.84996e-16,  0.163994   ])
1459    , -7624.51    , array([ 0.0485107  ,  17.4327    ,  7.84996e-16,  0.163808   ])
1460    , -7624.51    , array([ 0.0485107  ,  17.4327    ,  7.84996e-16,  0.163808   ])
1461    , -7624.51    , array([ 0.0485593  ,  17.4327    ,  7.84996e-16,  0.163808   ])
1462    , -7625.27    , array([ 0.0485107  ,  17.4501    ,  7.84996e-16,  0.163808   ])
1463    , -7624.51    , array([ 0.0485107  ,  17.4327    ,  7.85781e-16,  0.163808   ])
1464    , -7630.03    , array([ 0.0485107  ,  17.4327    ,  7.84996e-16,  0.163972   ])
1471    , -7624.4     , array([ 0.0485107  ,  17.4343    ,  7.84996e-16,  0.163803   ])
1472    , -7624.4     , array([ 0.0485107  ,  17.4343    ,  7.84996e-16,  0.163803   ])
1473    , -7624.4     , array([ 0.0485593  ,  17.4343    ,  7.84996e-16,  0.163803   ])
1474    , -7625.16    , array([ 0.0485107  ,  17.4517    ,  7.84996e-16,  0.163803   ])
1475    , -7624.4     , array([ 0.0485107  ,  17.4343    ,  7.85781e-16,  0.163803   ])
1476    , -7629.92    , array([ 0.0485107  ,  17.4343    ,  7.84996e-16,  0.163966   ])
1477    , -7624.29    , array([ 0.0485107  ,  17.4359    ,  7.84996e-16,  0.163797   ])
