169042  , -17048      , array([ 0.129272   ,  0.057482   ,  2.08984e-58,  4.59939e-40,  0.0290957  ])
169043  , -17028.4    , array([ 0.129401   ,  0.057482   ,  2.08984e-58,  4.59939e-40,  0.0290957  ])
169044  , -17041.6    , array([ 0.129272   ,  0.0575395  ,  2.08984e-58,  4.59939e-40,  0.0290957  ])
169045  , -17048      , array([ 0.129272   ,  0.057482   ,  2.09193e-58,  4.59939e-40,  0.0290957  ])
169046  , -17048      , array([ 0.129272   ,  0.057482   ,  2.08984e-58,  4.60399e-40,  0.0290957  ])
169047  , -17071.3    , array([ 0.129272   ,  0.057482   ,  2.08984e-58,  4.59939e-40,  0.0291248  ])
169048  , -17048      , array([ 0.129272   ,  0.057482   ,  2.08984e-58,  4.59939e-40,  0.0290957  ])
169049  , -7493.21    , array([ 0.243755   ,  0.0706142  ,  2.08984e-58,  4.59939e-40,  0.013626   ])
169050  , -7493.21    , array([ 0.243755   ,  0.0706142  ,  2.08984e-58,  4.59939e-40,  0.013626   ])
169051  , -7490.43    , array([ 0.243999   ,  0.0706142  ,  2.08984e-58,  4.59939e-40,  0.013626   ])
169052  , -7506.45    , array([ 0.243755   ,  0.0706849  ,  2.08984e-58,  4.59939e-40,  0.013626   ])
169053  , -7493.21    , array([ 0.243755   ,  0.0706142  ,  2.09193e-58,  4.59939e-40,  0.013626   ])
169054  , -7493.21    , array([ 0.243755   ,  0.0706142  ,  2.08984e-58,  4.60399e-40,  0.013626   ])
169055  , -7482.16    , array([ 0.243755   ,  0.0706142  ,  2.08984e-58,  4.59939e-40,  0.0136396  ])
169056  , -7025.13    , array([ 0.958602   ,  0.0219667  ,  2.08984e-58,  4.59939e-40,  0.0136639  ])
169057  , -7025.13    , array([ 0.958602   ,  0.0219667  ,  2.08984e-58,  4.59939e-40,  0.0136639  ])
169058  , -7025.09    , array([ 0.959561   ,  0.0219667  ,  2.08984e-58,  4.59939e-40,  0.0136639  ])
169059  , -7006.15    , array([ 0.958602   ,  0.0219887  ,  2.08984e-58,  4.59939e-40,  0.0136639  ])
169060  , -7025.13    , array([ 0.958602   ,  0.0219667  ,  2.09193e-58,  4.59939e-40,  0.0136639  ])
169061  , -7025.13    , array([ 0.958602   ,  0.0219667  ,  2.08984e-58,  4.60399e-40,  0.0136639  ])
169062  , -7043.25    , array([ 0.958602   ,  0.0219667  ,  2.08984e-58,  4.59939e-40,  0.0136776  ])
169063  , -2076.38    , array([ 0.461129   ,  0.0410004  ,  2.08984e-58,  4.59939e-40,  0.0136436  ])
169064  , -2076.38    , array([ 0.461129   ,  0.0410004  ,  2.08984e-58,  4.59939e-40,  0.0136436  ])
169065  , -2075.54    , array([ 0.46159    ,  0.0410004  ,  2.08984e-58,  4.59939e-40,  0.0136436  ])
169066  , -2077.88    , array([ 0.461129   ,  0.0410415  ,  2.08984e-58,  4.59939e-40,  0.0136436  ])
169067  , -2076.38    , array([ 0.461129   ,  0.0410004  ,  2.09193e-58,  4.59939e-40,  0.0136436  ])
169068  , -2076.38    , array([ 0.461129   ,  0.0410004  ,  2.08984e-58,  4.60399e-40,  0.0136436  ])
169069  , -2075.21    , array([ 0.461129   ,  0.0410004  ,  2.08984e-58,  4.59939e-40,  0.0136573  ])
169077  , -2076.16    , array([ 0.461323   ,  0.0410196  ,  2.08984e-58,  4.59939e-40,  0.01365    ])
169078  , -2076.16    , array([ 0.461323   ,  0.0410196  ,  2.08984e-58,  4.59939e-40,  0.01365    ])
