59102   , -81924.6    , array([ 49.4523    ,  19.4446    ,  1.1023e-89 ,  2.00519e-80,  0.142646   ])
59103   , -81927.4    , array([ 49.5017    ,  19.4446    ,  1.1023e-89 ,  2.00519e-80,  0.142646   ])
59104   , -81931.9    , array([ 49.4523    ,  19.464     ,  1.1023e-89 ,  2.00519e-80,  0.142646   ])
59105   , -81924.6    , array([ 49.4523    ,  19.4446    ,  1.1034e-89 ,  2.00519e-80,  0.142646   ])
59106   , -81924.6    , array([ 49.4523    ,  19.4446    ,  1.1023e-89 ,  2.0072e-80 ,  0.142646   ])
59107   , -81930.1    , array([ 49.4523    ,  19.4446    ,  1.1023e-89 ,  2.00519e-80,  0.142789   ])
59108   , -81924.6    , array([ 49.4523    ,  19.4446    ,  1.1023e-89 ,  2.00519e-80,  0.142646   ])
59109   , -74046.9    , array([ 36.6626    ,  9.01142    ,  1.1023e-89 ,  2.00519e-80,  0.0796841  ])
59110   , -74046.9    , array([ 36.6626    ,  9.01142    ,  1.1023e-89 ,  2.00519e-80,  0.0796841  ])
59111   , -74048.7    , array([ 36.6993    ,  9.01142    ,  1.1023e-89 ,  2.00519e-80,  0.0796841  ])
59112   , -74055.4    , array([ 36.6626    ,  9.02044    ,  1.1023e-89 ,  2.00519e-80,  0.0796841  ])
59113   , -74046.9    , array([ 36.6626    ,  9.01142    ,  1.1034e-89 ,  2.00519e-80,  0.0796841  ])
59114   , -74046.9    , array([ 36.6626    ,  9.01142    ,  1.1023e-89 ,  2.0072e-80 ,  0.0796841  ])
59115   , -74045.2    , array([ 36.6626    ,  9.01142    ,  1.1023e-89 ,  2.00519e-80,  0.0797638  ])
59116   , -47356.7    , array([ 22.3689    ,  1.49805    ,  1.1023e-89 ,  2.00519e-80,  0.0631126  ])
59117   , -47356.7    , array([ 22.3689    ,  1.49805    ,  1.1023e-89 ,  2.00519e-80,  0.0631126  ])
59118   , -47358.1    , array([ 22.3913    ,  1.49805    ,  1.1023e-89 ,  2.00519e-80,  0.0631126  ])
59119   , -47380.3    , array([ 22.3689    ,  1.49955    ,  1.1023e-89 ,  2.00519e-80,  0.0631126  ])
59120   , -47356.7    , array([ 22.3689    ,  1.49805    ,  1.1034e-89 ,  2.00519e-80,  0.0631126  ])
59121   , -47356.7    , array([ 22.3689    ,  1.49805    ,  1.1023e-89 ,  2.0072e-80 ,  0.0631126  ])
59122   , -47337.9    , array([ 22.3689    ,  1.49805    ,  1.1023e-89 ,  2.00519e-80,  0.0631757  ])
59123   , -752275     , array([ 3.09979    ,  0.00114409 ,  1.1023e-89 ,  2.00519e-80,  0.0248366  ])
59124   , -752275     , array([ 3.09979    ,  0.00114409 ,  1.1023e-89 ,  2.00519e-80,  0.0248366  ])
59125   , -752275     , array([ 3.10289    ,  0.00114409 ,  1.1023e-89 ,  2.00519e-80,  0.0248366  ])
59126   , -751520     , array([ 3.09979    ,  0.00114524 ,  1.1023e-89 ,  2.00519e-80,  0.0248366  ])
59127   , -752275     , array([ 3.09979    ,  0.00114409 ,  1.1034e-89 ,  2.00519e-80,  0.0248366  ])
59128   , -752275     , array([ 3.09979    ,  0.00114409 ,  1.1023e-89 ,  2.0072e-80 ,  0.0248366  ])
59129   , -753026     , array([ 3.09979    ,  0.00114409 ,  1.1023e-89 ,  2.00519e-80,  0.0248615  ])
59130   , -3775.8     , array([ 12.2881    ,  0.170108   ,  1.1023e-89 ,  2.00519e-80,  0.0475719  ])
59131   , -3775.8     , array([ 12.2881    ,  0.170108   ,  1.1023e-89 ,  2.00519e-80,  0.0475719  ])
59132   , -3776.06    , array([ 12.3004    ,  0.170108   ,  1.1023e-89 ,  2.00519e-80,  0.0475719  ])
59133   , -3784.22    , array([ 12.2881    ,  0.170279   ,  1.1023e-89 ,  2.00519e-80,  0.0475719  ])
59134   , -3775.8     , array([ 12.2881    ,  0.170108   ,  1.1034e-89 ,  2.00519e-80,  0.0475719  ])
59135   , -3775.8     , array([ 12.2881    ,  0.170108   ,  1.1023e-89 ,  2.0072e-80 ,  0.0475719  ])
59136   , -3769.79    , array([ 12.2881    ,  0.170108   ,  1.1023e-89 ,  2.00519e-80,  0.0476195  ])
59144   , -3742.52    , array([ 12.3451    ,  0.169224   ,  1.1023e-89 ,  2.00519e-80,  0.0474998  ])
59145   , -3742.52    , array([ 12.3451    ,  0.169224   ,  1.1023e-89 ,  2.00519e-80,  0.0474998  ])
59146   , -3742.79    , array([ 12.3575    ,  0.169224   ,  1.1023e-89 ,  2.00519e-80,  0.0474998  ])
59147   , -3750.84    , array([ 12.3451    ,  0.169393   ,  1.1023e-89 ,  2.00519e-80,  0.0474998  ])
59148   , -3742.52    , array([ 12.3451    ,  0.169224   ,  1.1034e-89 ,  2.00519e-80,  0.0474998  ])
59149   , -3742.52    , array([ 12.3451    ,  0.169224   ,  1.1023e-89 ,  2.0072e-80 ,  0.0474998  ])
59150   , -3736.6     , array([ 12.3451    ,  0.169224   ,  1.1023e-89 ,  2.00519e-80,  0.0475473  ])
59151   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59152   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59153   , -2404.19    , array([ 18.5708    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59154   , -2402.58    , array([ 18.5523    ,  0.10705    ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59155   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1034e-89 ,  2.00519e-80,  0.0415601  ])
59156   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.0072e-80 ,  0.0415601  ])
59157   , -2407.17    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0416017  ])
59165   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59166   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59167   , -2404.19    , array([ 18.5709    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59168   , -2402.58    , array([ 18.5523    ,  0.10705    ,  1.1023e-89 ,  2.00519e-80,  0.0415601  ])
59169   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1034e-89 ,  2.00519e-80,  0.0415601  ])
59170   , -2404.08    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.0072e-80 ,  0.0415601  ])
59171   , -2407.17    , array([ 18.5523    ,  0.106943   ,  1.1023e-89 ,  2.00519e-80,  0.0416016  ])
59172   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59173   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59174   , -2029.84    , array([ 79.4878    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59175   , -2028.87    , array([ 79.4084    ,  0.0743058  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59176   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1034e-89 ,  2.00519e-80,  0.0279395  ])
59177   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.0072e-80 ,  0.0279395  ])
59178   , -2031.35    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279674  ])
59186   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59187   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59188   , -2029.83    , array([ 79.4879    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59189   , -2028.87    , array([ 79.4084    ,  0.0743058  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59190   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1034e-89 ,  2.00519e-80,  0.0279395  ])
59191   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.0072e-80 ,  0.0279395  ])
59192   , -2031.35    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279674  ])
59200   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59201   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59202   , -2029.83    , array([ 79.4879    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59203   , -2028.87    , array([ 79.4084    ,  0.0743058  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59204   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1034e-89 ,  2.00519e-80,  0.0279395  ])
59205   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.0072e-80 ,  0.0279395  ])
59206   , -2031.35    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279674  ])
59214   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59215   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59216   , -2029.83    , array([ 79.4879    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59217   , -2028.87    , array([ 79.4084    ,  0.0743058  ,  1.1023e-89 ,  2.00519e-80,  0.0279395  ])
59218   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1034e-89 ,  2.00519e-80,  0.0279395  ])
59219   , -2029.82    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.0072e-80 ,  0.0279395  ])
59220   , -2031.35    , array([ 79.4084    ,  0.0742316  ,  1.1023e-89 ,  2.00519e-80,  0.0279674  ])
