6268    , -76920.1    , array([ 0.0402136  ,  0.683986   ,  5.51331e-41,  3.06523e-21,  0.000104391])
6269    , -76922      , array([ 0.0402539  ,  0.683986   ,  5.51331e-41,  3.06523e-21,  0.000104391])
6270    , -76920.2    , array([ 0.0402136  ,  0.684671   ,  5.51331e-41,  3.06523e-21,  0.000104391])
6271    , -76920.1    , array([ 0.0402136  ,  0.683986   ,  5.51883e-41,  3.06523e-21,  0.000104391])
6272    , -76920.1    , array([ 0.0402136  ,  0.683986   ,  5.51331e-41,  3.06829e-21,  0.000104391])
6273    , -76918      , array([ 0.0402136  ,  0.683986   ,  5.51331e-41,  3.06523e-21,  0.000104496])
6274    , -76920.1    , array([ 0.0402136  ,  0.683986   ,  5.51331e-41,  3.06523e-21,  0.000104391])
6275    , -71363.2    , array([ 0.0203588  ,  0.643351   ,  5.51331e-41,  3.06523e-21,  0.000219596])
6276    , -71363.2    , array([ 0.0203588  ,  0.643351   ,  5.51331e-41,  3.06523e-21,  0.000219596])
6277    , -71369.5    , array([ 0.0203792  ,  0.643351   ,  5.51331e-41,  3.06523e-21,  0.000219596])
6278    , -71363.6    , array([ 0.0203588  ,  0.643994   ,  5.51331e-41,  3.06523e-21,  0.000219596])
6279    , -71363.2    , array([ 0.0203588  ,  0.643351   ,  5.51883e-41,  3.06523e-21,  0.000219596])
6280    , -71363.2    , array([ 0.0203588  ,  0.643351   ,  5.51331e-41,  3.06829e-21,  0.000219596])
6281    , -71356.6    , array([ 0.0203588  ,  0.643351   ,  5.51331e-41,  3.06523e-21,  0.000219816])
6282    , -298100     , array([ 0.00133743 ,  0.503557   ,  5.51331e-41,  3.06523e-21,  0.00430001 ])
6283    , -298100     , array([ 0.00133743 ,  0.503557   ,  5.51331e-41,  3.06523e-21,  0.00430001 ])
6284    , -297912     , array([ 0.00133877 ,  0.503557   ,  5.51331e-41,  3.06523e-21,  0.00430001 ])
