1       , -3925.96    , array([ 0.0118484  ,  0.00473211 ,  3.88654e-30,  0.00215623 ])
2       , -3925.96    , array([ 0.0118603  ,  0.00473211 ,  3.88654e-30,  0.00215623 ])
3       , -3922.71    , array([ 0.0118484  ,  0.00473684 ,  3.88654e-30,  0.00215623 ])
4       , -3925.96    , array([ 0.0118484  ,  0.00473211 ,  3.89043e-30,  0.00215623 ])
5       , -3929.08    , array([ 0.0118484  ,  0.00473211 ,  3.88654e-30,  0.00215839 ])
6       , -3925.96    , array([ 0.0118484  ,  0.00473211 ,  3.88654e-30,  0.00215623 ])
7       , -1818.64    , array([ 0.0118484  ,  0.00981009 ,  3.88654e-30,  0.00107183 ])
8       , -1818.64    , array([ 0.0118484  ,  0.00981009 ,  3.88654e-30,  0.00107183 ])
9       , -1818.64    , array([ 0.0118603  ,  0.00981009 ,  3.88654e-30,  0.00107183 ])
10      , -1818.4     , array([ 0.0118484  ,  0.0098199  ,  3.88654e-30,  0.00107183 ])
11      , -1818.64    , array([ 0.0118484  ,  0.00981009 ,  3.89043e-30,  0.00107183 ])
12      , -1818.87    , array([ 0.0118484  ,  0.00981009 ,  3.88654e-30,  0.0010729  ])
13      , -3021.89    , array([ 0.0118484  ,  1.3254     ,  3.88654e-30,  0.157007   ])
14      , -3021.89    , array([ 0.0118484  ,  1.3254     ,  3.88654e-30,  0.157007   ])
15      , -3021.89    , array([ 0.0118603  ,  1.3254     ,  3.88654e-30,  0.157007   ])
16      , -3024.37    , array([ 0.0118484  ,  1.32672    ,  3.88654e-30,  0.157007   ])
17      , -3021.89    , array([ 0.0118484  ,  1.3254     ,  3.89043e-30,  0.157007   ])
18      , -3022.39    , array([ 0.0118484  ,  1.3254     ,  3.88654e-30,  0.157164   ])
19      , -1753.57    , array([ 0.0118484  ,  0.0459226  ,  3.88654e-30,  0.00514668 ])
20      , -1753.57    , array([ 0.0118484  ,  0.0459226  ,  3.88654e-30,  0.00514668 ])
21      , -1753.57    , array([ 0.0118603  ,  0.0459226  ,  3.88654e-30,  0.00514668 ])
22      , -1753.4     , array([ 0.0118484  ,  0.0459685  ,  3.88654e-30,  0.00514668 ])
23      , -1753.57    , array([ 0.0118484  ,  0.0459226  ,  3.89043e-30,  0.00514668 ])
24      , -1753.65    , array([ 0.0118484  ,  0.0459226  ,  3.88654e-30,  0.00515183 ])
25      , -1532.67    , array([ 0.0118484  ,  0.289416   ,  3.88654e-30,  0.0334351  ])
26      , -1532.67    , array([ 0.0118484  ,  0.289416   ,  3.88654e-30,  0.0334351  ])
27      , -1532.67    , array([ 0.0118603  ,  0.289416   ,  3.88654e-30,  0.0334351  ])
28      , -1533.11    , array([ 0.0118484  ,  0.289706   ,  3.88654e-30,  0.0334351  ])
29      , -1532.67    , array([ 0.0118484  ,  0.289416   ,  3.89043e-30,  0.0334351  ])
30      , -1532.19    , array([ 0.0118484  ,  0.289416   ,  3.88654e-30,  0.0334685  ])
31      , -1532.58    , array([ 0.0118484  ,  0.338112   ,  3.88654e-30,  0.039161   ])
32      , -1532.58    , array([ 0.0118484  ,  0.338112   ,  3.88654e-30,  0.039161   ])
33      , -1532.58    , array([ 0.0118603  ,  0.338112   ,  3.88654e-30,  0.039161   ])
34      , -1533.14    , array([ 0.0118484  ,  0.33845    ,  3.88654e-30,  0.039161   ])
35      , -1532.58    , array([ 0.0118484  ,  0.338112   ,  3.89043e-30,  0.039161   ])
36      , -1532.06    , array([ 0.0118484  ,  0.338112   ,  3.88654e-30,  0.0392002  ])
37      , -1531.1     , array([ 0.0118484  ,  0.311501   ,  3.88654e-30,  0.0360301  ])
38      , -1531.1     , array([ 0.0118484  ,  0.311501   ,  3.88654e-30,  0.0360301  ])
39      , -1531.1     , array([ 0.0118603  ,  0.311501   ,  3.88654e-30,  0.0360301  ])
40      , -1531.6     , array([ 0.0118484  ,  0.311812   ,  3.88654e-30,  0.0360301  ])
41      , -1531.1     , array([ 0.0118484  ,  0.311501   ,  3.89043e-30,  0.0360301  ])
42      , -1530.61    , array([ 0.0118484  ,  0.311501   ,  3.88654e-30,  0.0360661  ])
49      , -1531.1     , array([ 0.0118484  ,  0.311508   ,  3.88654e-30,  0.0360309  ])
50      , -1531.1     , array([ 0.0118484  ,  0.311508   ,  3.88654e-30,  0.0360309  ])
51      , -1531.1     , array([ 0.0118603  ,  0.311508   ,  3.88654e-30,  0.0360309  ])
52      , -1531.6     , array([ 0.0118484  ,  0.311819   ,  3.88654e-30,  0.0360309  ])
53      , -1531.1     , array([ 0.0118484  ,  0.311508   ,  3.89043e-30,  0.0360309  ])
54      , -1530.61    , array([ 0.0118484  ,  0.311508   ,  3.88654e-30,  0.036067   ])
55      , -1531.1     , array([ 0.0118484  ,  0.311522   ,  3.88654e-30,  0.0360326  ])
56      , -1531.1     , array([ 0.0118484  ,  0.311522   ,  3.88654e-30,  0.0360326  ])
57      , -1531.1     , array([ 0.0118603  ,  0.311522   ,  3.88654e-30,  0.0360326  ])
58      , -1531.6     , array([ 0.0118484  ,  0.311833   ,  3.88654e-30,  0.0360326  ])
59      , -1531.1     , array([ 0.0118484  ,  0.311522   ,  3.89043e-30,  0.0360326  ])
60      , -1530.61    , array([ 0.0118484  ,  0.311522   ,  3.88654e-30,  0.0360687  ])
67      , -1531.1     , array([ 0.0118484  ,  0.311523   ,  3.88654e-30,  0.0360328  ])
68      , -1531.1     , array([ 0.0118484  ,  0.311523   ,  3.88654e-30,  0.0360328  ])
69      , -1531.1     , array([ 0.0118603  ,  0.311523   ,  3.88654e-30,  0.0360328  ])
70      , -1531.6     , array([ 0.0118484  ,  0.311835   ,  3.88654e-30,  0.0360328  ])
71      , -1531.1     , array([ 0.0118484  ,  0.311523   ,  3.89043e-30,  0.0360328  ])
72      , -1530.61    , array([ 0.0118484  ,  0.311523   ,  3.88654e-30,  0.0360689  ])
73      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360332  ])
74      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360332  ])
75      , -1531.1     , array([ 0.0118603  ,  0.311527   ,  3.88654e-30,  0.0360332  ])
76      , -1531.6     , array([ 0.0118484  ,  0.311839   ,  3.88654e-30,  0.0360332  ])
77      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.89043e-30,  0.0360332  ])
78      , -1530.61    , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360693  ])
85      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360333  ])
86      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360333  ])
87      , -1531.1     , array([ 0.0118603  ,  0.311527   ,  3.88654e-30,  0.0360333  ])
88      , -1531.6     , array([ 0.0118484  ,  0.311839   ,  3.88654e-30,  0.0360333  ])
89      , -1531.1     , array([ 0.0118484  ,  0.311527   ,  3.89043e-30,  0.0360333  ])
90      , -1530.61    , array([ 0.0118484  ,  0.311527   ,  3.88654e-30,  0.0360693  ])
91      , -1531.1     , array([ 0.0118484  ,  0.311528   ,  3.88654e-30,  0.0360334  ])
92      , -1531.1     , array([ 0.0118484  ,  0.311528   ,  3.88654e-30,  0.0360334  ])
93      , -1531.1     , array([ 0.0118603  ,  0.311528   ,  3.88654e-30,  0.0360334  ])
94      , -1531.6     , array([ 0.0118484  ,  0.31184    ,  3.88654e-30,  0.0360334  ])
95      , -1531.1     , array([ 0.0118484  ,  0.311528   ,  3.89043e-30,  0.0360334  ])
96      , -1530.61    , array([ 0.0118484  ,  0.311528   ,  3.88654e-30,  0.0360694  ])
97      , -33197.2    , array([ 0.0118484  ,  22.4524    ,  3.88654e-30,  2.98081    ])
98      , -33197.2    , array([ 0.0118484  ,  22.4524    ,  3.88654e-30,  2.98081    ])
99      , -33197.2    , array([ 0.0118603  ,  22.4524    ,  3.88654e-30,  2.98081    ])
100     , -33210.9    , array([ 0.0118484  ,  22.4748    ,  3.88654e-30,  2.98081    ])
101     , -33197.2    , array([ 0.0118484  ,  22.4524    ,  3.89043e-30,  2.98081    ])
102     , -33199.6    , array([ 0.0118484  ,  22.4524    ,  3.88654e-30,  2.98379    ])
103     , -1531.06    , array([ 0.0118484  ,  0.312666   ,  3.88654e-30,  0.0361692  ])
104     , -1531.06    , array([ 0.0118484  ,  0.312666   ,  3.88654e-30,  0.0361692  ])
105     , -1531.06    , array([ 0.0118603  ,  0.312666   ,  3.88654e-30,  0.0361692  ])
106     , -1531.56    , array([ 0.0118484  ,  0.312979   ,  3.88654e-30,  0.0361692  ])
107     , -1531.06    , array([ 0.0118484  ,  0.312666   ,  3.89043e-30,  0.0361692  ])
108     , -1530.57    , array([ 0.0118484  ,  0.312666   ,  3.88654e-30,  0.0362054  ])
109     , -1530.98    , array([ 0.0118484  ,  0.312716   ,  3.88654e-30,  0.0361811  ])
110     , -1530.98    , array([ 0.0118484  ,  0.312716   ,  3.88654e-30,  0.0361811  ])
111     , -1530.98    , array([ 0.0118603  ,  0.312716   ,  3.88654e-30,  0.0361811  ])
112     , -1531.48    , array([ 0.0118484  ,  0.313029   ,  3.88654e-30,  0.0361811  ])
113     , -1530.98    , array([ 0.0118484  ,  0.312716   ,  3.89043e-30,  0.0361811  ])
114     , -1530.48    , array([ 0.0118484  ,  0.312716   ,  3.88654e-30,  0.0362173  ])
115     , -1530.66    , array([ 0.0118484  ,  0.31292    ,  3.88654e-30,  0.0362286  ])
116     , -1530.66    , array([ 0.0118484  ,  0.31292    ,  3.88654e-30,  0.0362286  ])
117     , -1530.66    , array([ 0.0118603  ,  0.31292    ,  3.88654e-30,  0.0362286  ])
118     , -1531.16    , array([ 0.0118484  ,  0.313233   ,  3.88654e-30,  0.0362286  ])
119     , -1530.66    , array([ 0.0118484  ,  0.31292    ,  3.89043e-30,  0.0362286  ])
120     , -1530.16    , array([ 0.0118484  ,  0.31292    ,  3.88654e-30,  0.0362648  ])
121     , -1529.35    , array([ 0.0118484  ,  0.313733   ,  3.88654e-30,  0.0364192  ])
122     , -1529.35    , array([ 0.0118484  ,  0.313733   ,  3.88654e-30,  0.0364192  ])
123     , -1529.35    , array([ 0.0118603  ,  0.313733   ,  3.88654e-30,  0.0364192  ])
124     , -1529.86    , array([ 0.0118484  ,  0.314047   ,  3.88654e-30,  0.0364192  ])
125     , -1529.35    , array([ 0.0118484  ,  0.313733   ,  3.89043e-30,  0.0364192  ])
126     , -1528.86    , array([ 0.0118484  ,  0.313733   ,  3.88654e-30,  0.0364556  ])
127     , -1524.14    , array([ 0.0118484  ,  0.317008   ,  3.88654e-30,  0.0371916  ])
128     , -1524.14    , array([ 0.0118484  ,  0.317008   ,  3.88654e-30,  0.0371916  ])
129     , -1524.14    , array([ 0.0118603  ,  0.317008   ,  3.88654e-30,  0.0371916  ])
130     , -1524.65    , array([ 0.0118484  ,  0.317325   ,  3.88654e-30,  0.0371916  ])
131     , -1524.14    , array([ 0.0118484  ,  0.317008   ,  3.89043e-30,  0.0371916  ])
132     , -1523.64    , array([ 0.0118484  ,  0.317008   ,  3.88654e-30,  0.0372288  ])
133     , -1503.15    , array([ 0.0118484  ,  0.330452   ,  3.88654e-30,  0.0404488  ])
134     , -1503.15    , array([ 0.0118484  ,  0.330452   ,  3.88654e-30,  0.0404488  ])
135     , -1503.15    , array([ 0.0118603  ,  0.330452   ,  3.88654e-30,  0.0404488  ])
136     , -1503.69    , array([ 0.0118484  ,  0.330783   ,  3.88654e-30,  0.0404488  ])
137     , -1503.15    , array([ 0.0118484  ,  0.330452   ,  3.89043e-30,  0.0404488  ])
138     , -1502.63    , array([ 0.0118484  ,  0.330452   ,  3.88654e-30,  0.0404893  ])
139     , -1420.63    , array([ 0.0118484  ,  0.39018    ,  3.88654e-30,  0.056591   ])
140     , -1420.63    , array([ 0.0118484  ,  0.39018    ,  3.88654e-30,  0.056591   ])
141     , -1420.63    , array([ 0.0118603  ,  0.39018    ,  3.88654e-30,  0.056591   ])
