27684   , -26824.5    , array([ 3.87299    ,  1.70574    ,  3.81625e-05,  1.68656e-09,  0.54768    ])
27685   , -26822.2    , array([ 3.87687    ,  1.70574    ,  3.81625e-05,  1.68656e-09,  0.54768    ])
27686   , -26829.3    , array([ 3.87299    ,  1.70745    ,  3.81625e-05,  1.68656e-09,  0.54768    ])
27687   , -26824.5    , array([ 3.87299    ,  1.70574    ,  3.82007e-05,  1.68656e-09,  0.54768    ])
27688   , -26824.5    , array([ 3.87299    ,  1.70574    ,  3.81625e-05,  1.68825e-09,  0.54768    ])
27689   , -26843.1    , array([ 3.87299    ,  1.70574    ,  3.81625e-05,  1.68656e-09,  0.548228   ])
27690   , -26824.5    , array([ 3.87299    ,  1.70574    ,  3.81625e-05,  1.68656e-09,  0.54768    ])
27691   , -19597.9    , array([ 4.35866    ,  1.32601    ,  3.81645e-05,  1.68656e-09,  0.207421   ])
27692   , -19597.9    , array([ 4.35866    ,  1.32601    ,  3.81645e-05,  1.68656e-09,  0.207421   ])
27693   , -19601.7    , array([ 4.36302    ,  1.32601    ,  3.81645e-05,  1.68656e-09,  0.207421   ])
27694   , -19615.4    , array([ 4.35866    ,  1.32733    ,  3.81645e-05,  1.68656e-09,  0.207421   ])
27695   , -19597.9    , array([ 4.35866    ,  1.32601    ,  3.82026e-05,  1.68656e-09,  0.207421   ])
27696   , -19597.9    , array([ 4.35866    ,  1.32601    ,  3.81645e-05,  1.68825e-09,  0.207421   ])
27697   , -19590.4    , array([ 4.35866    ,  1.32601    ,  3.81645e-05,  1.68656e-09,  0.207628   ])
27698   , -7613       , array([ 4.06912    ,  0.465682   ,  3.81662e-05,  1.68656e-09,  0.123024   ])
27699   , -7613       , array([ 4.06912    ,  0.465682   ,  3.81662e-05,  1.68656e-09,  0.123024   ])
27700   , -7614.48    , array([ 4.07319    ,  0.465682   ,  3.81662e-05,  1.68656e-09,  0.123024   ])
27701   , -7622.5     , array([ 4.06912    ,  0.466148   ,  3.81662e-05,  1.68656e-09,  0.123024   ])
27702   , -7613       , array([ 4.06912    ,  0.465682   ,  3.82043e-05,  1.68656e-09,  0.123024   ])
27703   , -7613       , array([ 4.06912    ,  0.465682   ,  3.81662e-05,  1.68825e-09,  0.123024   ])
27704   , -7610.28    , array([ 4.06912    ,  0.465682   ,  3.81662e-05,  1.68656e-09,  0.123148   ])
27712   , -7612.03    , array([ 4.07396    ,  0.465568   ,  3.81661e-05,  1.68656e-09,  0.123043   ])
27713   , -7612.03    , array([ 4.07396    ,  0.465568   ,  3.81661e-05,  1.68656e-09,  0.123043   ])
27714   , -7613.51    , array([ 4.07803    ,  0.465568   ,  3.81661e-05,  1.68656e-09,  0.123043   ])
27715   , -7621.51    , array([ 4.07396    ,  0.466034   ,  3.81661e-05,  1.68656e-09,  0.123043   ])
27716   , -7612.03    , array([ 4.07396    ,  0.465568   ,  3.82043e-05,  1.68656e-09,  0.123043   ])
27717   , -7612.03    , array([ 4.07396    ,  0.465568   ,  3.81661e-05,  1.68825e-09,  0.123043   ])
27718   , -7609.32    , array([ 4.07396    ,  0.465568   ,  3.81661e-05,  1.68656e-09,  0.123167   ])
27719   , -7549.27    , array([ 4.45646    ,  0.457054   ,  3.81657e-05,  1.68656e-09,  0.124486   ])
27720   , -7549.27    , array([ 4.45646    ,  0.457054   ,  3.81657e-05,  1.68656e-09,  0.124486   ])
27721   , -7550.78    , array([ 4.46092    ,  0.457054   ,  3.81657e-05,  1.68656e-09,  0.124486   ])
27722   , -7558.2     , array([ 4.45646    ,  0.457512   ,  3.81657e-05,  1.68656e-09,  0.124486   ])
27723   , -7549.27    , array([ 4.45646    ,  0.457054   ,  3.82039e-05,  1.68656e-09,  0.124486   ])
27724   , -7549.27    , array([ 4.45646    ,  0.457054   ,  3.81657e-05,  1.68825e-09,  0.124486   ])
27725   , -7547.33    , array([ 4.45646    ,  0.457054   ,  3.81657e-05,  1.68656e-09,  0.124611   ])
27726   , -7421.74    , array([ 4.43824    ,  0.449744   ,  3.80996e-05,  1.68656e-09,  0.123126   ])
27727   , -7421.74    , array([ 4.43824    ,  0.449744   ,  3.80996e-05,  1.68656e-09,  0.123126   ])
27728   , -7423.22    , array([ 4.44268    ,  0.449744   ,  3.80996e-05,  1.68656e-09,  0.123126   ])
27729   , -7430.54    , array([ 4.43824    ,  0.450194   ,  3.80996e-05,  1.68656e-09,  0.123126   ])
27730   , -7421.74    , array([ 4.43824    ,  0.449744   ,  3.81378e-05,  1.68656e-09,  0.123126   ])
27731   , -7421.74    , array([ 4.43824    ,  0.449744   ,  3.80996e-05,  1.68825e-09,  0.123126   ])
27732   , -7419.83    , array([ 4.43824    ,  0.449744   ,  3.80996e-05,  1.68656e-09,  0.123249   ])
27733   , -6928.22    , array([ 4.36609    ,  0.421652   ,  3.78364e-05,  1.68656e-09,  0.117832   ])
27734   , -6928.22    , array([ 4.36609    ,  0.421652   ,  3.78364e-05,  1.68656e-09,  0.117832   ])
27735   , -6929.61    , array([ 4.37046    ,  0.421652   ,  3.78364e-05,  1.68656e-09,  0.117832   ])
27736   , -6936.51    , array([ 4.36609    ,  0.422074   ,  3.78364e-05,  1.68656e-09,  0.117832   ])
27737   , -6928.22    , array([ 4.36609    ,  0.421652   ,  3.78742e-05,  1.68656e-09,  0.117832   ])
27738   , -6928.22    , array([ 4.36609    ,  0.421652   ,  3.78364e-05,  1.68825e-09,  0.117832   ])
27739   , -6926.5     , array([ 4.36609    ,  0.421652   ,  3.78364e-05,  1.68656e-09,  0.11795    ])
27740   , -5219.23    , array([ 4.08905    ,  0.325769   ,  3.68013e-05,  1.68656e-09,  0.0988362  ])
27741   , -5219.23    , array([ 4.08905    ,  0.325769   ,  3.68013e-05,  1.68656e-09,  0.0988362  ])
