6413    , -79088.8    , array([ 0.093643   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6414    , -79088.8    , array([ 0.093643   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6415    , -79089.4    , array([ 1.09364    ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6417    , -79088.8    , array([ 0.093643   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6419    , -79089.3    , array([ 0.475609   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6420    , -79089.2    , array([ 0.284626   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6423    , -79089.1    , array([ 0.166592   ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6424    , -79088.4    , array([ 0.0592011  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6425    , -79087.9    , array([ 0.0379149  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6426    , -79087      , array([ 0.0247593  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6427    , -79085.9    , array([ 0.0166287  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6428    , -79084.3    , array([ 0.0116037  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6430    , -79085      , array([ 0.0135231  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6431    , -79083.7    , array([ 0.0104174  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6433    , -79083.7    , array([ 0.0104174  ,  4.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6434    , -79083.7    , array([ 0.0104174  ,  5.08236    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6435    , -79083.7    , array([ 0.0104174  ,  2.46432    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6437    , -79083.7    , array([ 0.0104174  ,  2.46432    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6438    , -79083.7    , array([ 0.0104174  ,  1.46432    ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6439    , -79083.6    , array([ 0.0104174  ,  0.846289   ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6440    , -79083.6    , array([ 0.0104174  ,  0.464323   ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6441    , -79083.4    , array([ 0.0104174  ,  0.228255   ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6442    , -79082.7    , array([ 0.0104174  ,  0.0823572  ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6444    , -79083.1    , array([ 0.0104174  ,  0.138085   ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6445    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6446    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  7.23641e-11,  6.97302e-70,  7.4367e-08 ])
6447    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  1          ,  6.97302e-70,  7.4367e-08 ])
6448    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  2.61803    ,  6.97302e-70,  7.4367e-08 ])
6450    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  2.61803    ,  6.97302e-70,  7.4367e-08 ])
6454    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  6.3722     ,  6.97302e-70,  7.4367e-08 ])
6455    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  4.49511    ,  6.97302e-70,  7.4367e-08 ])
6456    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  8.6924     ,  6.97302e-70,  7.4367e-08 ])
6458    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  7.80616    ,  6.97302e-70,  7.4367e-08 ])
6459    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.24012    ,  6.97302e-70,  7.4367e-08 ])
6460    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.57863    ,  6.97302e-70,  7.4367e-08 ])
6461    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.78784    ,  6.97302e-70,  7.4367e-08 ])
6462    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  6.97302e-70,  7.4367e-08 ])
6464    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  6.97302e-70,  7.4367e-08 ])
6465    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  1          ,  7.4367e-08 ])
6467    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  6.97302e-70,  7.4367e-08 ])
6469    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.381966   ,  7.4367e-08 ])
6470    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.190983   ,  7.4367e-08 ])
6473    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.072949   ,  7.4367e-08 ])
6475    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.027864   ,  7.4367e-08 ])
6477    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.0106431  ,  7.4367e-08 ])
6479    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.00406531 ,  7.4367e-08 ])
6481    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.00155281 ,  7.4367e-08 ])
6483    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.000593121,  7.4367e-08 ])
6485    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  0.000226552,  7.4367e-08 ])
6487    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  8.65351e-05,  7.4367e-08 ])
6489    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  3.30535e-05,  7.4367e-08 ])
6491    , -79081.7    , array([ 0.0104174  ,  0.0423572  ,  9.91715    ,  1.26253e-05,  7.4367e-08 ])
