107068  , -90088.6    , array([ 0.00943525 ,  0.0600895  ,  1.09826e-50,  4.61219e-35,  0.00684801 ])
107069  , -90016.4    , array([ 0.00944469 ,  0.0600895  ,  1.09826e-50,  4.61219e-35,  0.00684801 ])
107070  , -90107.6    , array([ 0.00943525 ,  0.0601496  ,  1.09826e-50,  4.61219e-35,  0.00684801 ])
107071  , -90088.6    , array([ 0.00943525 ,  0.0600895  ,  1.09936e-50,  4.61219e-35,  0.00684801 ])
107072  , -90088.6    , array([ 0.00943525 ,  0.0600895  ,  1.09826e-50,  4.61681e-35,  0.00684801 ])
107073  , -90137.3    , array([ 0.00943525 ,  0.0600895  ,  1.09826e-50,  4.61219e-35,  0.00685486 ])
107074  , -90088.6    , array([ 0.00943525 ,  0.0600895  ,  1.09826e-50,  4.61219e-35,  0.00684801 ])
107075  , -34205.6    , array([ 0.021395   ,  0.0485018  ,  1.09826e-50,  4.61219e-35,  0.00394585 ])
107076  , -34205.6    , array([ 0.021395   ,  0.0485018  ,  1.09826e-50,  4.61219e-35,  0.00394585 ])
107077  , -34183.5    , array([ 0.0214164  ,  0.0485018  ,  1.09826e-50,  4.61219e-35,  0.00394585 ])
107078  , -34221.5    , array([ 0.021395   ,  0.0485504  ,  1.09826e-50,  4.61219e-35,  0.00394585 ])
107079  , -34205.6    , array([ 0.021395   ,  0.0485018  ,  1.09936e-50,  4.61219e-35,  0.00394585 ])
107080  , -34205.6    , array([ 0.021395   ,  0.0485018  ,  1.09826e-50,  4.61681e-35,  0.00394585 ])
107081  , -34210.8    , array([ 0.021395   ,  0.0485018  ,  1.09826e-50,  4.61219e-35,  0.0039498  ])
107089  , -34184.4    , array([ 0.0214037  ,  0.0484561  ,  1.09826e-50,  4.61219e-35,  0.00394796 ])
107090  , -34184.4    , array([ 0.0214037  ,  0.0484561  ,  1.09826e-50,  4.61219e-35,  0.00394796 ])
107091  , -34162.2    , array([ 0.0214251  ,  0.0484561  ,  1.09826e-50,  4.61219e-35,  0.00394796 ])
107092  , -34200.3    , array([ 0.0214037  ,  0.0485046  ,  1.09826e-50,  4.61219e-35,  0.00394796 ])
107093  , -34184.4    , array([ 0.0214037  ,  0.0484561  ,  1.09936e-50,  4.61219e-35,  0.00394796 ])
107094  , -34184.4    , array([ 0.0214037  ,  0.0484561  ,  1.09826e-50,  4.61681e-35,  0.00394796 ])
