Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-396.67	801.34	603.83	19925.74	2.1857,0.3715,30.0,0.7226
our_model	Round_1_Replicate_2	-393.38	794.76	597.66	9435.99	29.8823,0.7882,19.1499,2.5543
our_model	Round_1_Replicate_3	-399.0	806.0	608.11	22051.59	30.0,0.3348,1.412,0.716
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-397.71	803.42	605.75	8828.01	30.0,0.8375,6.3798,1.9066
our_model	Round_1_Replicate_2	-393.52	795.04	597.93	5850.88	29.2653,1.2709,29.9995,3.8308
our_model	Round_1_Replicate_3	-393.22	794.44	597.37	8166.55	29.9881,0.911,29.5462,3.0706
our_model	Round_1_Replicate_4	-393.21	794.42	597.34	119834.89	1.1041,0.0621,27.5151,0.1983
our_model	Round_1_Replicate_5	-396.69	801.38	603.87	11089.76	3.9227,0.6674,30.0,1.2971
our_model	Round_1_Replicate_6	-393.47	794.94	597.84	6980.52	29.7321,1.0653,24.8802,3.2973
our_model	Round_1_Replicate_7	-395.71	799.42	601.41	42363.82	1.167,0.1754,3.7989,0.3677
our_model	Round_1_Replicate_8	-393.61	795.22	598.11	5603.16	27.4715,1.3269,29.6841,3.8892
our_model	Round_1_Replicate_9	-395.48	798.96	600.81	32860.91	1.5983,0.2264,4.6541,0.4871
our_model	Round_1_Replicate_10	-393.5	795.0	597.89	5944.62	29.9987,1.2509,29.8729,3.8031
our_model	Round_2_Replicate_1	-394.96	797.92	599.91	220649.22	0.2526,0.0337,19.2865,0.0757
our_model	Round_2_Replicate_2	-394.42	796.84	599.63	51724.32	1.2036,0.1435,29.4281,0.3398
our_model	Round_2_Replicate_3	-392.98	793.96	596.91	111306.47	29.9327,0.0669,3.5895,0.3018
our_model	Round_2_Replicate_4	-394.45	796.9	598.8	47069.94	1.349,0.1583,29.8993,0.3795
our_model	Round_2_Replicate_5	-395.48	798.96	600.6	40625.4	1.2634,0.1833,29.9119,0.3942
our_model	Round_2_Replicate_6	-392.95	793.9	596.85	43002.71	29.6371,0.1731,29.5692,0.8767
our_model	Round_2_Replicate_7	-394.81	797.62	600.37	51792.19	1.0924,0.1433,29.4234,0.3234
our_model	Round_2_Replicate_8	-394.14	796.28	598.62	11980.36	6.289,0.6213,16.4949,1.5631
our_model	Round_2_Replicate_9	-392.95	793.9	596.85	248626.47	2.6614,0.0299,29.9683,0.1451
our_model	Round_2_Replicate_10	-393.06	794.12	597.05	339198.27	0.5746,0.0219,4.534,0.079
our_model	Round_3_Replicate_1	-396.01	800.02	601.14	68668.04	0.707,0.1086,29.0933,0.2267
our_model	Round_3_Replicate_2	-393.25	794.5	597.43	66081.58	1.9461,0.1126,5.3934,0.3524
our_model	Round_3_Replicate_3	-392.99	793.98	596.93	27022.33	12.258,0.2754,29.7309,1.1181
our_model	Round_3_Replicate_4	-393.42	794.84	597.74	7349.59	29.8831,1.0119,24.7984,3.1875
our_model	Round_3_Replicate_5	-398.19	804.38	606.62	8535.48	30.0,0.8657,6.3821,1.937
our_model	Round_3_Replicate_6	-394.03	796.06	598.89	13490.87	29.881,0.5507,7.7702,1.6084
our_model	Round_3_Replicate_7	-398.07	804.14	606.41	10713.93	30.0,0.6898,4.8219,1.5558
our_model	Round_3_Replicate_8	-397.77	803.54	605.85	2483.18	30.0,2.9771,29.8629,6.1213
our_model	Round_3_Replicate_9	-394.46	796.92	598.98	21537.13	2.9159,0.3458,30.0,0.8239
our_model	Round_3_Replicate_10	-393.68	795.36	598.23	32669.47	2.5601,0.2275,30.0,0.6141
our_model	Round_4_Replicate_1	-396.41	800.82	603.35	21232.82	2.1056,0.3487,30.0,0.6895
our_model	Round_4_Replicate_2	-392.95	793.9	596.86	35132.48	29.9386,0.2119,29.9154,1.0322
our_model	Round_4_Replicate_3	-393.44	794.88	597.79	7083.81	29.9414,1.0498,25.1843,3.2769
our_model	Round_4_Replicate_4	-392.99	793.98	596.93	41028.04	30.0,0.1814,11.1194,0.7913
