Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-398.89	805.78	607.91	12101.18	30.0,0.6102,3.8241,1.3406
our_model	Round_1_Replicate_2	-395.68	799.36	601.19	43517.66	1.168,0.1709,2.4162,0.3615
our_model	Round_1_Replicate_3	-397.42	802.84	605.22	8194.4	30.0,0.9025,7.1857,2.0717
our_model	Round_1_Replicate_4	-394.81	797.62	599.54	43854.57	1.3162,0.1698,29.9801,0.3883
our_model	Round_1_Replicate_5	-397.52	803.04	605.4	4188.53	30.0,1.7654,15.8738,3.8827
our_model	Round_1_Replicate_6	-395.6	799.2	600.87	39028.76	11.1583,0.1907,0.7579,0.4619
our_model	Round_1_Replicate_7	-395.22	798.44	600.3	19831.46	10.3793,0.3753,3.4143,0.9514
our_model	Round_1_Replicate_8	-398.71	805.42	607.58	10490.22	30.0,0.704,4.7021,1.5548
our_model	Round_1_Replicate_9	-398.98	805.96	608.06	15846.19	30.0,0.466,2.5555,1.0163
our_model	Round_1_Replicate_10	-394.23	796.46	598.74	31901.68	12.1686,0.2334,2.2721,0.6562
our_model	Round_2_Replicate_1	-393.7	795.4	598.28	50185.86	29.9991,0.1481,1.403,0.453
our_model	Round_2_Replicate_2	-398.21	804.42	606.65	14149.93	30.0,0.5222,3.2516,1.1719
our_model	Round_2_Replicate_3	-399.07	806.14	608.24	15263.06	30.0,0.4837,2.6867,1.053
our_model	Round_2_Replicate_4	-399.03	806.06	608.16	13500.27	30.0,0.5469,3.2389,1.1951
our_model	Round_2_Replicate_5	-395.13	798.26	600.04	45023.43	1.2063,0.1654,29.2564,0.3666
our_model	Round_2_Replicate_6	-393.75	795.5	597.8	34528.23	2.5777,0.2158,6.2474,0.5848
our_model	Round_2_Replicate_7	-399.69	807.38	609.35	13247.77	30.0,0.557,3.1693,1.1945
our_model	Round_2_Replicate_8	-399.06	806.12	608.21	13283.71	30.0,0.5558,3.3082,1.2138
our_model	Round_2_Replicate_9	-398.66	805.32	607.48	16588.31	30.0,0.4453,2.4462,0.9799
our_model	Round_2_Replicate_10	-395.41	798.82	600.72	27043.89	27.0864,0.2751,1.8468,0.7035
our_model	Round_2_Replicate_11	-394.48	796.96	598.92	23032.63	6.347,0.3235,3.8032,0.852
our_model	Round_2_Replicate_12	-398.99	805.98	608.08	16416.59	30.0,0.4498,2.4133,0.9795
our_model	Round_2_Replicate_13	-395.16	798.32	600.09	34485.86	1.5657,0.216,29.9983,0.4771
our_model	Round_2_Replicate_14	-394.49	796.98	598.86	32176.72	2.4813,0.2316,3.4076,0.5721
our_model	Round_2_Replicate_15	-399.03	806.06	608.15	11769.76	30.0,0.6273,3.9325,1.3727
our_model	Round_2_Replicate_16	-399.06	806.12	608.21	12604.91	30.0,0.5857,3.5656,1.28
our_model	Round_2_Replicate_17	-394.51	797.02	598.9	33333.19	2.5372,0.2236,2.9521,0.5552
our_model	Round_2_Replicate_18	-396.5	801.0	603.52	18311.21	30.0,0.4043,2.728,0.9711
our_model	Round_2_Replicate_19	-395.23	798.46	601.15	33620.65	29.9987,0.2206,1.2245,0.5599
our_model	Round_2_Replicate_20	-394.06	796.12	598.23	43088.65	1.8188,0.173,3.7475,0.4438
