Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.7	795.4	597.71	38165.85	2.8722,0.1952,3.9774,0.5474
our_model	Round_1_Replicate_2	-397.26	802.52	603.52	54973.87	0.2474,0.1354,0.2403,0.1966
our_model	Round_1_Replicate_3	-397.39	802.78	605.16	40936.81	0.9454,0.1807,0.01,0.3375
our_model	Round_1_Replicate_4	-393.52	795.04	597.93	78555.75	1.56,0.0947,1.0721,0.2743
our_model	Round_1_Replicate_5	-398.33	804.66	606.88	9205.53	30.0,0.8026,5.7376,1.7907
our_model	Round_1_Replicate_6	-393.36	794.72	597.62	6785.12	30.0,1.0962,29.8204,3.4864
our_model	Round_1_Replicate_7	-397.87	803.74	606.04	2457.09	30.0,3.0084,30.0,6.1566
our_model	Round_1_Replicate_8	-394.5	797.0	599.16	26759.55	5.4968,0.2782,2.9955,0.7273
our_model	Round_1_Replicate_9	-395.52	799.04	600.67	22490.7	2.2685,0.3311,30.0,0.7097
our_model	Round_1_Replicate_10	-396.2	800.4	602.97	10824.96	30.0,0.6842,5.8765,1.6696
our_model	Round_2_Replicate_1	-394.07	796.14	598.97	16400.77	4.6769,0.453,11.8822,1.1465
our_model	Round_2_Replicate_2	-396.34	800.68	603.23	17080.42	2.6356,0.4335,30.0,0.8608
our_model	Round_2_Replicate_3	-398.28	804.56	606.79	2391.05	30.0,3.0902,30.0,6.2218
our_model	Round_2_Replicate_4	-395.15	798.3	601.0	4734.73	30.0,1.5665,19.0271,3.8926
our_model	Round_2_Replicate_5	-399.95	807.9	609.83	2187.17	30.0,3.3731,30.0,6.4223
our_model	Round_2_Replicate_6	-399.74	807.48	609.44	2208.88	30.0,3.3406,30.0,6.4012
our_model	Round_2_Replicate_7	-395.56	799.12	601.77	3886.72	16.1129,1.9072,30.0,4.1778
our_model	Round_2_Replicate_8	-399.47	806.94	608.96	2237.22	30.0,3.299,30.0,6.3735
our_model	Round_2_Replicate_9	-395.93	799.86	602.46	5619.19	8.7797,1.3185,30.0,2.7165
our_model	Round_2_Replicate_10	-397.38	802.76	605.13	2902.86	30.0,2.5478,25.2549,5.4181
our_model	Round_3_Replicate_1	-396.61	801.22	603.72	6159.49	7.2618,1.2018,30.0,2.3563
our_model	Round_3_Replicate_2	-396.21	800.42	602.98	8461.83	5.4231,0.8752,30.0,1.7548
our_model	Round_3_Replicate_3	-396.62	801.24	603.74	6149.75	7.264,1.2037,30.0,2.3581
our_model	Round_3_Replicate_4	-396.31	800.62	603.16	8089.25	5.6191,0.9154,30.0,1.824
our_model	Round_3_Replicate_5	-398.12	804.24	606.49	2416.34	30.0,3.0584,30.0,6.1968
our_model	Round_3_Replicate_6	-393.83	795.66	598.53	4815.65	29.8983,1.5433,29.9421,4.3401
our_model	Round_3_Replicate_7	-395.0	798.0	600.73	3398.68	30.0,2.1827,29.9553,5.2948
our_model	Round_3_Replicate_8	-394.87	797.74	600.48	4827.52	13.5722,1.537,30.0,3.5387
our_model	Round_3_Replicate_9	-398.11	804.22	606.48	2417.48	30.0,3.0569,30.0,6.1957
our_model	Round_3_Replicate_10	-394.09	796.18	599.01	5544.65	15.445,1.3398,30.0,3.4361
our_model	Round_3_Replicate_11	-397.69	803.38	605.72	2900.83	30.0,2.5487,24.5123,5.3626
our_model	Round_3_Replicate_12	-393.68	795.36	598.23	10836.61	7.9649,0.686,30.0,1.8595
our_model	Round_3_Replicate_13	-396.93	801.86	604.31	2645.74	30.0,2.7968,30.0,5.9718
our_model	Round_3_Replicate_14	-395.03	798.06	600.78	4061.34	30.0,1.8265,23.585,4.5083
our_model	Round_3_Replicate_15	-393.62	795.24	598.13	10589.12	8.4962,0.7021,30.0,1.9307
our_model	Round_3_Replicate_16	-393.41	794.82	597.72	11156.1	9.8116,0.6667,29.9998,1.9632
our_model	Round_3_Replicate_17	-399.13	806.26	608.35	2276.1	30.0,3.2436,30.0,6.3353
our_model	Round_3_Replicate_18	-395.75	799.5	602.12	3012.09	30.0,2.4603,30.0,5.6285
our_model	Round_3_Replicate_19	-396.53	801.06	603.57	5328.33	8.6386,1.3894,30.0,2.749
our_model	Round_3_Replicate_20	-393.72	795.44	598.31	5794.31	30.0,1.2829,25.3928,3.7351
