Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-14024.79	28065.58	5589.06	11280.98	1.6205,0.4281,0.7804,0.5982,1.0957,7.5363,1.4516,1.2344
our_model	Round_1_Replicate_2	-13980.48	27976.96	5486.81	8515.01	2.1264,0.5553,1.0754,0.5974,0.6965,5.6499,2.3375,1.6282
our_model	Round_1_Replicate_3	-11290.96	22597.92	221.06	20426.08	1.3936,0.4035,0.7171,0.3672,0.9878,7.367,0.0719,0.075
our_model	Round_1_Replicate_4	-13950.36	27916.72	5442.68	7380.33	2.4804,0.5963,1.3548,0.6434,0.483,4.9916,2.8838,1.8883
our_model	Round_1_Replicate_5	-13988.98	27993.96	5502.96	8860.6	2.054,0.5414,1.0171,0.5849,0.7651,5.8608,2.2087,1.5186
our_model	Round_1_Replicate_6	-11237.53	22491.06	117.09	20295.66	1.4038,0.4488,0.7767,0.3291,1.0445,5.9009,0.0836,0.0638
our_model	Round_1_Replicate_7	-14002.14	28020.28	5532.33	8117.37	2.2394,0.5929,1.0986,0.5211,0.7171,5.384,2.5148,1.6716
our_model	Round_1_Replicate_8	-13923.03	27862.06	5371.55	12028.64	1.5287,0.3761,0.8186,0.9999,0.8241,8.0103,1.3016,1.1365
our_model	Round_1_Replicate_9	-11770.08	23556.16	1172.69	20030.09	1.3366,0.2901,0.5549,0.6485,0.8325,10.9981,0.0226,0.1652
our_model	Round_1_Replicate_10	-11546.7	23109.4	724.42	20284.29	1.4336,0.3463,0.5988,0.2001,0.8106,9.5691,0.0407,0.1102
our_model	Round_2_Replicate_1	-11222.28	22460.56	88.33	19831.73	1.5169,0.5616,1.0206,0.5552,1.3443,0.01,0.117,0.0396
our_model	Round_2_Replicate_2	-11190.15	22396.3	23.68	20205.32	1.4646,0.4609,0.9444,0.5153,0.9277,4.39,0.091,0.0554
our_model	Round_2_Replicate_3	-11281.5	22579.0	204.55	19700.07	1.5209,0.5823,0.9264,0.5811,1.606,0.01,0.1247,0.0387
our_model	Round_2_Replicate_4	-11222.09	22460.18	87.16	19626.43	1.5258,0.5633,0.9385,0.4321,1.248,2.0618,0.1138,0.0467
our_model	Round_2_Replicate_5	-11235.63	22487.26	113.63	20044.55	1.5132,0.4308,0.8882,0.5272,0.7401,6.0462,0.0785,0.0688
our_model	Round_2_Replicate_6	-11197.19	22410.38	37.67	20005.3	1.4834,0.5168,0.9201,0.4666,1.2332,2.5057,0.1075,0.0467
our_model	Round_2_Replicate_7	-11233.07	22482.14	108.14	20040.6	1.4918,0.4366,0.8587,0.4426,0.7339,6.0145,0.0785,0.0694
our_model	Round_2_Replicate_8	-11469.5	22955.0	573.76	20342.28	1.4516,0.351,0.636,0.2584,0.7991,9.1824,0.0477,0.1
our_model	Round_2_Replicate_9	-11210.94	22437.88	65.1	20271.19	1.4584,0.4397,0.9067,0.5394,0.804,5.3068,0.0838,0.0604
our_model	Round_2_Replicate_10	-11180.91	22377.82	5.24	19967.81	1.501,0.4882,0.9652,0.5023,0.9676,3.7759,0.0971,0.0541
our_model	Round_2_Replicate_11	-11179.9	22375.8	3.25	20009.41	1.4921,0.4992,0.9521,0.4678,1.0348,3.3156,0.0995,0.0511
our_model	Round_2_Replicate_12	-11214.85	22445.7	72.44	20100.86	1.4642,0.4446,0.9362,0.5245,0.7877,5.3207,0.0826,0.064
our_model	Round_2_Replicate_13	-11183.76	22383.52	10.96	19976.7	1.4972,0.515,0.9863,0.5,1.1198,2.32,0.1056,0.0469
our_model	Round_2_Replicate_14	-11198.14	22412.28	39.25	20095.47	1.4844,0.4587,0.8908,0.4313,0.8827,5.032,0.0873,0.0605
our_model	Round_2_Replicate_15	-11262.71	22541.42	166.92	20087.81	1.5166,0.4144,0.8419,0.4807,0.708,6.6058,0.072,0.0738
our_model	Round_2_Replicate_16	-11178.69	22373.38	0.83	19994.12	1.5006,0.5056,1.0058,0.4975,1.0017,2.7525,0.101,0.0489
our_model	Round_2_Replicate_17	-11228.04	22472.08	97.53	20034.99	1.489,0.4482,0.8025,0.3415,0.9267,6.0225,0.0823,0.068
our_model	Round_2_Replicate_18	-11185.96	22387.92	15.27	20074.51	1.4929,0.4761,0.9153,0.4443,0.9515,4.3077,0.0928,0.0556
