Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.46	796.92	598.97	10793.64	6.8189,0.6901,14.4801,1.6841
our_model	Round_1_Replicate_2	-393.31	794.62	597.53	9469.05	29.9671,0.7856,21.044,2.6006
our_model	Round_1_Replicate_3	-394.81	797.62	599.45	38557.19	3.7915,0.1932,1.3764,0.4882
our_model	Round_1_Replicate_4	-399.08	806.16	608.25	14941.5	30.0,0.4941,2.7743,1.076
our_model	Round_1_Replicate_5	-393.31	794.62	597.54	7156.41	29.9984,1.0394,29.7362,3.3628
our_model	Round_1_Replicate_6	-394.56	797.12	599.9	8387.12	7.2961,0.8851,30.0,2.0633
our_model	Round_1_Replicate_7	-395.2	798.4	600.31	42609.46	1.2518,0.1746,29.864,0.3831
our_model	Round_1_Replicate_8	-394.19	796.38	598.65	34518.69	3.4242,0.2157,2.6205,0.5699
our_model	Round_1_Replicate_9	-395.47	798.94	601.6	4458.43	30.0,1.6628,19.1797,4.0282
our_model	Round_1_Replicate_10	-398.78	805.56	607.7	13732.45	30.0,0.5378,3.2268,1.1844
our_model	Round_2_Replicate_1	-397.63	803.26	605.6	2498.92	30.0,2.9588,30.0,6.1153
our_model	Round_2_Replicate_2	-393.97	795.94	598.79	4530.31	30.0,1.6401,29.8531,4.5023
our_model	Round_2_Replicate_3	-396.82	801.64	604.11	3517.55	30.0,2.1039,21.0666,4.6695
our_model	Round_2_Replicate_4	-397.73	803.46	605.79	2480.72	30.0,2.9802,29.9978,6.1331
our_model	Round_2_Replicate_5	-396.39	800.78	603.31	3156.33	20.2343,2.3459,30.0,4.9539
our_model	Round_2_Replicate_6	-392.97	793.94	596.88	38350.64	12.1084,0.1941,29.7149,0.8552
our_model	Round_2_Replicate_7	-393.01	794.02	596.96	50831.32	29.6707,0.1464,7.2398,0.6221
our_model	Round_2_Replicate_8	-395.08	798.16	599.97	13022.79	4.2084,0.5719,30.0,1.2729
our_model	Round_2_Replicate_9	-395.86	799.72	602.33	2966.08	30.0,2.4981,30.0,5.6702
our_model	Round_2_Replicate_10	-394.19	796.38	598.45	27037.29	2.5898,0.2756,9.574,0.686
our_model	Round_3_Replicate_1	-397.91	803.82	606.11	3325.44	30.0,2.2227,20.2762,4.7193
our_model	Round_3_Replicate_2	-395.21	798.42	601.88	56834.37	0.7945,0.1301,0.6167,0.2757
our_model	Round_3_Replicate_3	-393.24	794.48	597.41	68316.76	1.8243,0.1089,29.9999,0.3409
our_model	Round_3_Replicate_4	-395.28	798.56	600.68	24326.69	2.1744,0.3056,9.1726,0.664
our_model	Round_3_Replicate_5	-394.66	797.32	599.42	119160.24	0.4985,0.0625,22.5733,0.1448
