323948  , -79089.4    , array([ 0.16461    ,  24.4912    ,  0.0324188  ,  3.9459e-29 ,  1.83235e-10])
323949  , -79089.4    , array([ 0.164774   ,  24.4912    ,  0.0324188  ,  3.9459e-29 ,  1.83235e-10])
323950  , -79089.4    , array([ 0.16461    ,  24.5157    ,  0.0324188  ,  3.9459e-29 ,  1.83235e-10])
323951  , -79089.4    , array([ 0.16461    ,  24.4912    ,  0.0324512  ,  3.9459e-29 ,  1.83235e-10])
323952  , -79089.4    , array([ 0.16461    ,  24.4912    ,  0.0324188  ,  3.94985e-29,  1.83235e-10])
323953  , -79089.4    , array([ 0.16461    ,  24.4912    ,  0.0324188  ,  3.9459e-29 ,  1.83418e-10])
323954  , -79089.4    , array([ 0.16461    ,  24.4912    ,  0.0324188  ,  3.9459e-29 ,  1.83235e-10])
323955  , -79089.4    , array([ 0.164463   ,  24.4909    ,  0.0324188  ,  3.9459e-29 ,  1.834e-10  ])
323956  , -79089.4    , array([ 0.164463   ,  24.4909    ,  0.0324188  ,  3.9459e-29 ,  1.834e-10  ])
323957  , -79089.4    , array([ 0.164628   ,  24.4909    ,  0.0324188  ,  3.9459e-29 ,  1.834e-10  ])
323958  , -79089.4    , array([ 0.164463   ,  24.5154    ,  0.0324188  ,  3.9459e-29 ,  1.834e-10  ])
323959  , -79089.4    , array([ 0.164463   ,  24.4909    ,  0.0324512  ,  3.9459e-29 ,  1.834e-10  ])
323960  , -79089.4    , array([ 0.164463   ,  24.4909    ,  0.0324188  ,  3.94985e-29,  1.834e-10  ])
323961  , -79089.4    , array([ 0.164463   ,  24.4909    ,  0.0324188  ,  3.9459e-29 ,  1.83583e-10])
323962  , -79089.4    , array([ 0.16388    ,  24.4901    ,  0.0324188  ,  3.9459e-29 ,  1.84062e-10])
323963  , -79089.4    , array([ 0.16388    ,  24.4901    ,  0.0324188  ,  3.9459e-29 ,  1.84062e-10])
323964  , -79089.4    , array([ 0.164044   ,  24.4901    ,  0.0324188  ,  3.9459e-29 ,  1.84062e-10])
323965  , -79089.4    , array([ 0.16388    ,  24.5146    ,  0.0324188  ,  3.9459e-29 ,  1.84062e-10])
323966  , -79089.4    , array([ 0.16388    ,  24.4901    ,  0.0324512  ,  3.9459e-29 ,  1.84062e-10])
323967  , -79089.4    , array([ 0.16388    ,  24.4901    ,  0.0324188  ,  3.94985e-29,  1.84062e-10])
323968  , -79089.4    , array([ 0.16388    ,  24.4901    ,  0.0324188  ,  3.9459e-29 ,  1.84246e-10])
323969  , -79089.4    , array([ 0.161566   ,  24.4865    ,  0.0324188  ,  3.9459e-29 ,  1.86734e-10])
323970  , -79089.4    , array([ 0.161566   ,  24.4865    ,  0.0324188  ,  3.9459e-29 ,  1.86734e-10])
323971  , -79089.4    , array([ 0.161728   ,  24.4865    ,  0.0324188  ,  3.9459e-29 ,  1.86734e-10])
323972  , -79089.4    , array([ 0.161566   ,  24.511     ,  0.0324188  ,  3.9459e-29 ,  1.86734e-10])
323973  , -79089.4    , array([ 0.161566   ,  24.4865    ,  0.0324512  ,  3.9459e-29 ,  1.86734e-10])
