73796   , -222312     , array([ 10.9042    ,  0.150071   ,  2.00861e-64,  2.81163e-35,  0.900303   ])
73797   , -222319     , array([ 10.9151    ,  0.150071   ,  2.00861e-64,  2.81163e-35,  0.900303   ])
73798   , -222102     , array([ 10.9042    ,  0.150221   ,  2.00861e-64,  2.81163e-35,  0.900303   ])
73799   , -222312     , array([ 10.9042    ,  0.150071   ,  2.01062e-64,  2.81163e-35,  0.900303   ])
73800   , -222312     , array([ 10.9042    ,  0.150071   ,  2.00861e-64,  2.81444e-35,  0.900303   ])
73801   , -222542     , array([ 10.9042    ,  0.150071   ,  2.00861e-64,  2.81163e-35,  0.901204   ])
73802   , -222312     , array([ 10.9042    ,  0.150071   ,  2.00861e-64,  2.81163e-35,  0.900303   ])
73803   , -51083.4    , array([ 10.6543    ,  0.297094   ,  2.00861e-64,  2.81163e-35,  0.427941   ])
73804   , -51083.4    , array([ 10.6543    ,  0.297094   ,  2.00861e-64,  2.81163e-35,  0.427941   ])
73805   , -51087.5    , array([ 10.6649    ,  0.297094   ,  2.00861e-64,  2.81163e-35,  0.427941   ])
73806   , -51035.3    , array([ 10.6543    ,  0.297391   ,  2.00861e-64,  2.81163e-35,  0.427941   ])
73807   , -51083.4    , array([ 10.6543    ,  0.297094   ,  2.01062e-64,  2.81163e-35,  0.427941   ])
73808   , -51083.4    , array([ 10.6543    ,  0.297094   ,  2.00861e-64,  2.81444e-35,  0.427941   ])
73809   , -51147.8    , array([ 10.6543    ,  0.297094   ,  2.00861e-64,  2.81163e-35,  0.428369   ])
73817   , -50885.6    , array([ 10.6044    ,  0.293552   ,  2.00861e-64,  2.81163e-35,  0.422948   ])
73818   , -50885.6    , array([ 10.6044    ,  0.293552   ,  2.00861e-64,  2.81163e-35,  0.422948   ])
73819   , -50889.7    , array([ 10.615     ,  0.293552   ,  2.00861e-64,  2.81163e-35,  0.422948   ])
73820   , -50837.5    , array([ 10.6044    ,  0.293845   ,  2.00861e-64,  2.81163e-35,  0.422948   ])
73821   , -50885.6    , array([ 10.6044    ,  0.293552   ,  2.01062e-64,  2.81163e-35,  0.422948   ])
73822   , -50885.6    , array([ 10.6044    ,  0.293552   ,  2.00861e-64,  2.81444e-35,  0.422948   ])
73823   , -50949.9    , array([ 10.6044    ,  0.293552   ,  2.00861e-64,  2.81163e-35,  0.423371   ])
73824   , -37294.5    , array([ 5.51758    ,  0.0552751  ,  2.00861e-64,  2.81163e-35,  0.0825461  ])
73825   , -37294.5    , array([ 5.51758    ,  0.0552751  ,  2.00861e-64,  2.81163e-35,  0.0825461  ])
73826   , -37295.2    , array([ 5.5231     ,  0.0552751  ,  2.00861e-64,  2.81163e-35,  0.0825461  ])
73827   , -37241.2    , array([ 5.51758    ,  0.0553304  ,  2.00861e-64,  2.81163e-35,  0.0825461  ])
73828   , -37294.5    , array([ 5.51758    ,  0.0552751  ,  2.01062e-64,  2.81163e-35,  0.0825461  ])
73829   , -37294.5    , array([ 5.51758    ,  0.0552751  ,  2.00861e-64,  2.81444e-35,  0.0825461  ])
73830   , -37349.6    , array([ 5.51758    ,  0.0552751  ,  2.00861e-64,  2.81163e-35,  0.0826287  ])
73838   , -37293.2    , array([ 5.52977    ,  0.0552478  ,  2.00861e-64,  2.81163e-35,  0.0825024  ])
73839   , -37293.2    , array([ 5.52977    ,  0.0552478  ,  2.00861e-64,  2.81163e-35,  0.0825024  ])
73840   , -37293.9    , array([ 5.5353     ,  0.0552478  ,  2.00861e-64,  2.81163e-35,  0.0825024  ])
73841   , -37240      , array([ 5.52977    ,  0.0553031  ,  2.00861e-64,  2.81163e-35,  0.0825024  ])
