97776   , -24720.6    , array([ 1.45125    ,  0.0220677  ,  3.8613e-58 ,  2.1826e-07 ,  0.00197053 ])
97777   , -24720.8    , array([ 1.4527     ,  0.0220677  ,  3.8613e-58 ,  2.1826e-07 ,  0.00197053 ])
97778   , -24746.8    , array([ 1.45125    ,  0.0220898  ,  3.8613e-58 ,  2.1826e-07 ,  0.00197053 ])
97779   , -24720.6    , array([ 1.45125    ,  0.0220677  ,  3.86516e-58,  2.1826e-07 ,  0.00197053 ])
97780   , -24720.6    , array([ 1.45125    ,  0.0220677  ,  3.8613e-58 ,  2.18479e-07,  0.00197053 ])
97781   , -24694.1    , array([ 1.45125    ,  0.0220677  ,  3.8613e-58 ,  2.1826e-07 ,  0.0019725  ])
97782   , -24720.6    , array([ 1.45125    ,  0.0220677  ,  3.8613e-58 ,  2.1826e-07 ,  0.00197053 ])
97783   , -2396.13    , array([ 1.44196    ,  0.010841   ,  3.8613e-58 ,  2.1826e-07 ,  0.00403833 ])
97784   , -2396.13    , array([ 1.44196    ,  0.010841   ,  3.8613e-58 ,  2.1826e-07 ,  0.00403833 ])
97785   , -2396.17    , array([ 1.44341    ,  0.010841   ,  3.8613e-58 ,  2.1826e-07 ,  0.00403833 ])
97786   , -2393.89    , array([ 1.44196    ,  0.0108518  ,  3.8613e-58 ,  2.1826e-07 ,  0.00403833 ])
97787   , -2396.13    , array([ 1.44196    ,  0.010841   ,  3.86516e-58,  2.1826e-07 ,  0.00403833 ])
97788   , -2396.13    , array([ 1.44196    ,  0.010841   ,  3.8613e-58 ,  2.18479e-07,  0.00403833 ])
97789   , -2398.04    , array([ 1.44196    ,  0.010841   ,  3.8613e-58 ,  2.1826e-07 ,  0.00404237 ])
97797   , -2392.41    , array([ 1.43674    ,  0.0109482  ,  3.8613e-58 ,  2.1826e-07 ,  0.00407826 ])
97798   , -2392.41    , array([ 1.43674    ,  0.0109482  ,  3.8613e-58 ,  2.1826e-07 ,  0.00407826 ])
97799   , -2392.46    , array([ 1.43818    ,  0.0109482  ,  3.8613e-58 ,  2.1826e-07 ,  0.00407826 ])
