311295  , -51106.8    , array([ 1.15969    ,  0.0821383  ,  3.9002e-08 ,  3.77353e-69,  0.00246928 ])
311296  , -51107.7    , array([ 1.16085    ,  0.0821383  ,  3.9002e-08 ,  3.77353e-69,  0.00246928 ])
311297  , -51127      , array([ 1.15969    ,  0.0822205  ,  3.9002e-08 ,  3.77353e-69,  0.00246928 ])
311298  , -51106.8    , array([ 1.15969    ,  0.0821383  ,  3.90411e-08,  3.77353e-69,  0.00246928 ])
311299  , -51106.8    , array([ 1.15969    ,  0.0821383  ,  3.9002e-08 ,  3.77731e-69,  0.00246928 ])
311300  , -51085.8    , array([ 1.15969    ,  0.0821383  ,  3.9002e-08 ,  3.77353e-69,  0.00247175 ])
311301  , -51106.8    , array([ 1.15969    ,  0.0821383  ,  3.9002e-08 ,  3.77353e-69,  0.00246928 ])
311302  , -15840      , array([ 1.12409    ,  0.0408817  ,  3.9002e-08 ,  3.77353e-69,  0.00512189 ])
311303  , -15840      , array([ 1.12409    ,  0.0408817  ,  3.9002e-08 ,  3.77353e-69,  0.00512189 ])
311304  , -15840.5    , array([ 1.12522    ,  0.0408817  ,  3.9002e-08 ,  3.77353e-69,  0.00512189 ])
311305  , -15863.2    , array([ 1.12409    ,  0.0409227  ,  3.9002e-08 ,  3.77353e-69,  0.00512189 ])
311306  , -15840      , array([ 1.12409    ,  0.0408817  ,  3.90411e-08,  3.77353e-69,  0.00512189 ])
311307  , -15840      , array([ 1.12409    ,  0.0408817  ,  3.9002e-08 ,  3.77731e-69,  0.00512189 ])
311308  , -15816.4    , array([ 1.12409    ,  0.0408817  ,  3.9002e-08 ,  3.77353e-69,  0.00512702 ])
311309  , -1.19167e+06, array([ 0.992286   ,  0.00250879 ,  3.9002e-08 ,  3.77353e-69,  0.0948139  ])
311310  , -1.19167e+06, array([ 0.992286   ,  0.00250879 ,  3.9002e-08 ,  3.77353e-69,  0.0948139  ])
311311  , -1.1917e+06 , array([ 0.993279   ,  0.00250879 ,  3.9002e-08 ,  3.77353e-69,  0.0948139  ])
311312  , -1.19088e+06, array([ 0.992286   ,  0.0025113  ,  3.9002e-08 ,  3.77353e-69,  0.0948139  ])
311313  , -1.19166e+06, array([ 0.992286   ,  0.00250879 ,  3.90411e-08,  3.77353e-69,  0.0948139  ])
311314  , -1.19167e+06, array([ 0.992286   ,  0.00250879 ,  3.9002e-08 ,  3.77731e-69,  0.0948139  ])
311315  , -1.1924e+06 , array([ 0.992286   ,  0.00250879 ,  3.9002e-08 ,  3.77353e-69,  0.0949088  ])
311316  , -2097.46    , array([ 1.10098    ,  0.0256829  ,  3.9002e-08 ,  3.77353e-69,  0.00832798 ])
311317  , -2097.46    , array([ 1.10098    ,  0.0256829  ,  3.9002e-08 ,  3.77353e-69,  0.00832798 ])
311318  , -2097.54    , array([ 1.10208    ,  0.0256829  ,  3.9002e-08 ,  3.77353e-69,  0.00832798 ])
311319  , -2099.85    , array([ 1.10098    ,  0.0257086  ,  3.9002e-08 ,  3.77353e-69,  0.00832798 ])
311320  , -2097.46    , array([ 1.10098    ,  0.0256829  ,  3.90411e-08,  3.77353e-69,  0.00832798 ])
311321  , -2097.46    , array([ 1.10098    ,  0.0256829  ,  3.9002e-08 ,  3.77731e-69,  0.00832798 ])
311322  , -2094.67    , array([ 1.10098    ,  0.0256829  ,  3.9002e-08 ,  3.77353e-69,  0.00833632 ])
311330  , -2091.63    , array([ 1.10553    ,  0.0260874  ,  3.9002e-08 ,  3.77353e-69,  0.00845727 ])
311331  , -2091.63    , array([ 1.10553    ,  0.0260874  ,  3.9002e-08 ,  3.77353e-69,  0.00845727 ])
311332  , -2091.71    , array([ 1.10663    ,  0.0260874  ,  3.9002e-08 ,  3.77353e-69,  0.00845727 ])
311333  , -2094.04    , array([ 1.10553    ,  0.0261136  ,  3.9002e-08 ,  3.77353e-69,  0.00845727 ])
311334  , -2091.63    , array([ 1.10553    ,  0.0260874  ,  3.90411e-08,  3.77353e-69,  0.00845727 ])
311335  , -2091.63    , array([ 1.10553    ,  0.0260874  ,  3.9002e-08 ,  3.77731e-69,  0.00845727 ])
311336  , -2088.83    , array([ 1.10553    ,  0.0260874  ,  3.9002e-08 ,  3.77353e-69,  0.00846574 ])
311337  , -2085.79    , array([ 1.1101     ,  0.0264989  ,  3.9002e-08 ,  3.77353e-69,  0.00858873 ])
311338  , -2085.79    , array([ 1.1101     ,  0.0264989  ,  3.9002e-08 ,  3.77353e-69,  0.00858873 ])
311339  , -2085.87    , array([ 1.11121    ,  0.0264989  ,  3.9002e-08 ,  3.77353e-69,  0.00858873 ])
311340  , -2088.21    , array([ 1.1101     ,  0.0265254  ,  3.9002e-08 ,  3.77353e-69,  0.00858873 ])
311341  , -2085.79    , array([ 1.1101     ,  0.0264989  ,  3.90411e-08,  3.77353e-69,  0.00858873 ])
311342  , -2085.79    , array([ 1.1101     ,  0.0264989  ,  3.9002e-08 ,  3.77731e-69,  0.00858873 ])
311343  , -2082.98    , array([ 1.1101     ,  0.0264989  ,  3.9002e-08 ,  3.77353e-69,  0.00859732 ])
311351  , -2084.33    , array([ 1.11124    ,  0.0266029  ,  3.9002e-08 ,  3.77353e-69,  0.00862194 ])
