126770  , -532016     , array([ 1.52943    ,  0.279143   ,  1.21406e-25,  1.16106e-65,  3.40934    ])
126771  , -531930     , array([ 1.53096    ,  0.279143   ,  1.21406e-25,  1.16106e-65,  3.40934    ])
126772  , -531597     , array([ 1.52943    ,  0.279422   ,  1.21406e-25,  1.16106e-65,  3.40934    ])
126773  , -532016     , array([ 1.52943    ,  0.279143   ,  1.21527e-25,  1.16106e-65,  3.40934    ])
126774  , -532016     , array([ 1.52943    ,  0.279143   ,  1.21406e-25,  1.16222e-65,  3.40934    ])
126775  , -532552     , array([ 1.52943    ,  0.279143   ,  1.21406e-25,  1.16106e-65,  3.41275    ])
126776  , -532016     , array([ 1.52943    ,  0.279143   ,  1.21406e-25,  1.16106e-65,  3.40934    ])
126777  , -145362     , array([ 1.73797    ,  0.517518   ,  1.21406e-25,  1.16106e-65,  1.54871    ])
126778  , -145362     , array([ 1.73797    ,  0.517518   ,  1.21406e-25,  1.16106e-65,  1.54871    ])
126779  , -145329     , array([ 1.73971    ,  0.517518   ,  1.21406e-25,  1.16106e-65,  1.54871    ])
126780  , -145267     , array([ 1.73797    ,  0.518036   ,  1.21406e-25,  1.16106e-65,  1.54871    ])
126781  , -145362     , array([ 1.73797    ,  0.517518   ,  1.21527e-25,  1.16106e-65,  1.54871    ])
126782  , -145362     , array([ 1.73797    ,  0.517518   ,  1.21406e-25,  1.16222e-65,  1.54871    ])
126783  , -145516     , array([ 1.73797    ,  0.517518   ,  1.21406e-25,  1.16106e-65,  1.55026    ])
126791  , -144377     , array([ 1.76539    ,  0.505537   ,  1.21406e-25,  1.16106e-65,  1.52156    ])
126792  , -144377     , array([ 1.76539    ,  0.505537   ,  1.21406e-25,  1.16106e-65,  1.52156    ])
126793  , -144345     , array([ 1.76715    ,  0.505537   ,  1.21406e-25,  1.16106e-65,  1.52156    ])
126794  , -144281     , array([ 1.76539    ,  0.506043   ,  1.21406e-25,  1.16106e-65,  1.52156    ])
126795  , -144377     , array([ 1.76539    ,  0.505537   ,  1.21527e-25,  1.16106e-65,  1.52156    ])
126796  , -144377     , array([ 1.76539    ,  0.505537   ,  1.21406e-25,  1.16222e-65,  1.52156    ])
126797  , -144530     , array([ 1.76539    ,  0.505537   ,  1.21406e-25,  1.16106e-65,  1.52308    ])
126798  , -134367     , array([ 2.34964    ,  0.329559   ,  1.21406e-25,  1.16106e-65,  1.10154    ])
126799  , -134367     , array([ 2.34964    ,  0.329559   ,  1.21406e-25,  1.16106e-65,  1.10154    ])
126800  , -134354     , array([ 2.35199    ,  0.329559   ,  1.21406e-25,  1.16106e-65,  1.10154    ])
126801  , -134255     , array([ 2.34964    ,  0.329888   ,  1.21406e-25,  1.16106e-65,  1.10154    ])
126802  , -134367     , array([ 2.34964    ,  0.329559   ,  1.21527e-25,  1.16106e-65,  1.10154    ])
126803  , -134367     , array([ 2.34964    ,  0.329559   ,  1.21406e-25,  1.16222e-65,  1.10154    ])
126804  , -134515     , array([ 2.34964    ,  0.329559   ,  1.21406e-25,  1.16106e-65,  1.10265    ])
126805  , -119880     , array([ 0.735057   ,  0.11776    ,  1.21406e-25,  1.16106e-65,  0.391351   ])
126806  , -119880     , array([ 0.735057   ,  0.11776    ,  1.21406e-25,  1.16106e-65,  0.391351   ])
126807  , -119860     , array([ 0.735792   ,  0.11776    ,  1.21406e-25,  1.16106e-65,  0.391351   ])
126808  , -119767     , array([ 0.735057   ,  0.117878   ,  1.21406e-25,  1.16106e-65,  0.391351   ])
