5723    , -2310.37    , array([ 0.114459   ,  0.233892   ,  2.03302e-25,  0.000429055])
5724    , -2310.37    , array([ 0.114573   ,  0.233892   ,  2.03302e-25,  0.000429055])
5725    , -2310.4     , array([ 0.114459   ,  0.234126   ,  2.03302e-25,  0.000429055])
5726    , -2310.37    , array([ 0.114459   ,  0.233892   ,  2.03505e-25,  0.000429055])
5727    , -2310.34    , array([ 0.114459   ,  0.233892   ,  2.03302e-25,  0.000429485])
5728    , -2310.37    , array([ 0.114459   ,  0.233892   ,  2.03302e-25,  0.000429055])
5729    , -2219.11    , array([ 0.114459   ,  0.104955   ,  2.03302e-25,  0.000793442])
5730    , -2219.11    , array([ 0.114459   ,  0.104955   ,  2.03302e-25,  0.000793442])
5731    , -2219.11    , array([ 0.114573   ,  0.104955   ,  2.03302e-25,  0.000793442])
5732    , -2219.23    , array([ 0.114459   ,  0.10506    ,  2.03302e-25,  0.000793442])
5733    , -2219.11    , array([ 0.114459   ,  0.104955   ,  2.03505e-25,  0.000793442])
5734    , -2219       , array([ 0.114459   ,  0.104955   ,  2.03302e-25,  0.000794236])
5735    , -7527.36    , array([ 0.114459   ,  0.00425552 ,  2.03302e-25,  0.00927948 ])
5736    , -7527.36    , array([ 0.114459   ,  0.00425552 ,  2.03302e-25,  0.00927948 ])
5737    , -7527.36    , array([ 0.114573   ,  0.00425552 ,  2.03302e-25,  0.00927948 ])
5738    , -7528.23    , array([ 0.114459   ,  0.00425978 ,  2.03302e-25,  0.00927948 ])
5739    , -7527.36    , array([ 0.114459   ,  0.00425552 ,  2.03505e-25,  0.00927948 ])
5740    , -7525.05    , array([ 0.114459   ,  0.00425552 ,  2.03302e-25,  0.00928876 ])
5741    , -2210.71    , array([ 0.114459   ,  0.10077    ,  2.03302e-25,  0.000818601])
5742    , -2210.71    , array([ 0.114459   ,  0.10077    ,  2.03302e-25,  0.000818601])
5743    , -2210.71    , array([ 0.114573   ,  0.10077    ,  2.03302e-25,  0.000818601])
5744    , -2210.84    , array([ 0.114459   ,  0.100871   ,  2.03302e-25,  0.000818601])
5745    , -2210.71    , array([ 0.114459   ,  0.10077    ,  2.03505e-25,  0.000818601])
5746    , -2210.6     , array([ 0.114459   ,  0.10077    ,  2.03302e-25,  0.00081942 ])
5747    , -2201.5     , array([ 0.114459   ,  0.0966159  ,  2.03302e-25,  0.000845473])
5748    , -2201.5     , array([ 0.114459   ,  0.0966159  ,  2.03302e-25,  0.000845473])
5749    , -2201.5     , array([ 0.114573   ,  0.0966159  ,  2.03302e-25,  0.000845473])
5750    , -2201.64    , array([ 0.114459   ,  0.0967126  ,  2.03302e-25,  0.000845473])
5751    , -2201.5     , array([ 0.114459   ,  0.0966159  ,  2.03505e-25,  0.000845473])
5752    , -2201.38    , array([ 0.114459   ,  0.0966159  ,  2.03302e-25,  0.000846319])
5753    , -1865.08    , array([ 0.114459   ,  0.0202769  ,  2.03302e-25,  0.00280099 ])
5754    , -1865.08    , array([ 0.114459   ,  0.0202769  ,  2.03302e-25,  0.00280099 ])
5755    , -1865.08    , array([ 0.114573   ,  0.0202769  ,  2.03302e-25,  0.00280099 ])
5756    , -1864.6     , array([ 0.114459   ,  0.0202971  ,  2.03302e-25,  0.00280099 ])
5757    , -1865.08    , array([ 0.114459   ,  0.0202769  ,  2.03505e-25,  0.00280099 ])
5758    , -1865.49    , array([ 0.114459   ,  0.0202769  ,  2.03302e-25,  0.00280379 ])
5759    , -2103.47    , array([ 0.114459   ,  0.0683229  ,  2.03302e-25,  0.00110294 ])
5760    , -2103.47    , array([ 0.114459   ,  0.0683229  ,  2.03302e-25,  0.00110294 ])
5761    , -2103.47    , array([ 0.114573   ,  0.0683229  ,  2.03302e-25,  0.00110294 ])
5762    , -2103.67    , array([ 0.114459   ,  0.0683912  ,  2.03302e-25,  0.00110294 ])
5763    , -2103.47    , array([ 0.114459   ,  0.0683229  ,  2.03505e-25,  0.00110294 ])
5764    , -2103.28    , array([ 0.114459   ,  0.0683229  ,  2.03302e-25,  0.00110405 ])
