167838  , -79083.9    , array([ 1.25671    ,  0.9968     ,  3.47111e-09,  1.3071e-23 ,  3.01109e-06])
167839  , -79083.9    , array([ 1.25797    ,  0.9968     ,  3.47111e-09,  1.3071e-23 ,  3.01109e-06])
167840  , -79083.9    , array([ 1.25671    ,  0.997797   ,  3.47111e-09,  1.3071e-23 ,  3.01109e-06])
167841  , -79083.9    , array([ 1.25671    ,  0.9968     ,  3.47458e-09,  1.3071e-23 ,  3.01109e-06])
167842  , -79083.9    , array([ 1.25671    ,  0.9968     ,  3.47111e-09,  1.3084e-23 ,  3.01109e-06])
167843  , -79083.9    , array([ 1.25671    ,  0.9968     ,  3.47111e-09,  1.3071e-23 ,  3.0141e-06 ])
167844  , -79083.9    , array([ 1.25671    ,  0.9968     ,  3.47111e-09,  1.3071e-23 ,  3.01109e-06])
167845  , -79070      , array([ 0.947172   ,  0.589946   ,  3.47111e-09,  1.3071e-23 ,  6.80589e-06])
167846  , -79070      , array([ 0.947172   ,  0.589946   ,  3.47111e-09,  1.3071e-23 ,  6.80589e-06])
167847  , -79070      , array([ 0.948119   ,  0.589946   ,  3.47111e-09,  1.3071e-23 ,  6.80589e-06])
167848  , -79070.1    , array([ 0.947172   ,  0.590536   ,  3.47111e-09,  1.3071e-23 ,  6.80589e-06])
167849  , -79070      , array([ 0.947172   ,  0.589946   ,  3.47458e-09,  1.3071e-23 ,  6.80589e-06])
167850  , -79070      , array([ 0.947172   ,  0.589946   ,  3.47111e-09,  1.3084e-23 ,  6.80589e-06])
167851  , -79070      , array([ 0.947172   ,  0.589946   ,  3.47111e-09,  1.3071e-23 ,  6.8127e-06 ])
167852  , -75836.5    , array([ 0.305634   ,  0.072382   ,  3.47111e-09,  1.3071e-23 ,  0.000177636])
167853  , -75836.5    , array([ 0.305634   ,  0.072382   ,  3.47111e-09,  1.3071e-23 ,  0.000177636])
167854  , -75836.9    , array([ 0.30594    ,  0.072382   ,  3.47111e-09,  1.3071e-23 ,  0.000177636])
