85907   , -12101.5    , array([ 2.79257    ,  0.0746983  ,  5.86308e-38,  3.62668e-44,  0.0595562  ])
85908   , -12101.9    , array([ 2.79536    ,  0.0746983  ,  5.86308e-38,  3.62668e-44,  0.0595562  ])
85909   , -12075.5    , array([ 2.79257    ,  0.0747731  ,  5.86308e-38,  3.62668e-44,  0.0595562  ])
85910   , -12101.5    , array([ 2.79257    ,  0.0746983  ,  5.86894e-38,  3.62668e-44,  0.0595562  ])
85911   , -12101.5    , array([ 2.79257    ,  0.0746983  ,  5.86308e-38,  3.63031e-44,  0.0595562  ])
85912   , -12128.6    , array([ 2.79257    ,  0.0746983  ,  5.86308e-38,  3.62668e-44,  0.0596158  ])
85913   , -12101.5    , array([ 2.79257    ,  0.0746983  ,  5.86308e-38,  3.62668e-44,  0.0595562  ])
85914   , -7317.89    , array([ 2.76752    ,  0.150255   ,  5.86308e-38,  3.62668e-44,  0.0287264  ])
85915   , -7317.89    , array([ 2.76752    ,  0.150255   ,  5.86308e-38,  3.62668e-44,  0.0287264  ])
85916   , -7318.48    , array([ 2.77029    ,  0.150255   ,  5.86308e-38,  3.62668e-44,  0.0287264  ])
85917   , -7334.3     , array([ 2.76752    ,  0.150405   ,  5.86308e-38,  3.62668e-44,  0.0287264  ])
85918   , -7317.89    , array([ 2.76752    ,  0.150255   ,  5.86894e-38,  3.62668e-44,  0.0287264  ])
85919   , -7317.89    , array([ 2.76752    ,  0.150255   ,  5.86308e-38,  3.63031e-44,  0.0287264  ])
85920   , -7301.9     , array([ 2.76752    ,  0.150255   ,  5.86308e-38,  3.62668e-44,  0.0287552  ])
85928   , -7317.74    , array([ 2.76708    ,  0.150238   ,  5.86308e-38,  3.62668e-44,  0.0287233  ])
85929   , -7317.74    , array([ 2.76708    ,  0.150238   ,  5.86308e-38,  3.62668e-44,  0.0287233  ])
85930   , -7318.33    , array([ 2.76985    ,  0.150238   ,  5.86308e-38,  3.62668e-44,  0.0287233  ])
85931   , -7334.15    , array([ 2.76708    ,  0.150389   ,  5.86308e-38,  3.62668e-44,  0.0287233  ])
85932   , -7317.74    , array([ 2.76708    ,  0.150238   ,  5.86894e-38,  3.62668e-44,  0.0287233  ])
85933   , -7317.74    , array([ 2.76708    ,  0.150238   ,  5.86308e-38,  3.63031e-44,  0.0287233  ])
85934   , -7301.75    , array([ 2.76708    ,  0.150238   ,  5.86308e-38,  3.62668e-44,  0.028752   ])
85935   , -6861.39    , array([ 1.27329    ,  0.0875844  ,  5.86308e-38,  3.62668e-44,  0.0168327  ])
85936   , -6861.39    , array([ 1.27329    ,  0.0875844  ,  5.86308e-38,  3.62668e-44,  0.0168327  ])
85937   , -6861.82    , array([ 1.27456    ,  0.0875844  ,  5.86308e-38,  3.62668e-44,  0.0168327  ])
85938   , -6877.12    , array([ 1.27329    ,  0.0876721  ,  5.86308e-38,  3.62668e-44,  0.0168327  ])
85939   , -6861.39    , array([ 1.27329    ,  0.0875844  ,  5.86894e-38,  3.62668e-44,  0.0168327  ])
85940   , -6861.39    , array([ 1.27329    ,  0.0875844  ,  5.86308e-38,  3.63031e-44,  0.0168327  ])
85941   , -6845.33    , array([ 1.27329    ,  0.0875844  ,  5.86308e-38,  3.62668e-44,  0.0168496  ])
85942   , -23556.3    , array([ 0.113057   ,  0.143636   ,  5.86308e-38,  3.62668e-44,  0.0270991  ])
85943   , -23556.3    , array([ 0.113057   ,  0.143636   ,  5.86308e-38,  3.62668e-44,  0.0270991  ])
85944   , -23530.7    , array([ 0.11317    ,  0.143636   ,  5.86308e-38,  3.62668e-44,  0.0270991  ])
85945   , -23569      , array([ 0.113057   ,  0.14378    ,  5.86308e-38,  3.62668e-44,  0.0270991  ])
85946   , -23556.3    , array([ 0.113057   ,  0.143636   ,  5.86894e-38,  3.62668e-44,  0.0270991  ])
85947   , -23556.3    , array([ 0.113057   ,  0.143636   ,  5.86308e-38,  3.63031e-44,  0.0270991  ])
85948   , -23565.8    , array([ 0.113057   ,  0.143636   ,  5.86308e-38,  3.62668e-44,  0.0271262  ])
85949   , -6711.14    , array([ 0.777492   ,  0.0968706  ,  5.86308e-38,  3.62668e-44,  0.0185474  ])
85950   , -6711.14    , array([ 0.777492   ,  0.0968706  ,  5.86308e-38,  3.62668e-44,  0.0185474  ])
85951   , -6711.33    , array([ 0.77827    ,  0.0968706  ,  5.86308e-38,  3.62668e-44,  0.0185474  ])
85952   , -6726.16    , array([ 0.777492   ,  0.0969675  ,  5.86308e-38,  3.62668e-44,  0.0185474  ])
85953   , -6711.14    , array([ 0.777492   ,  0.0968706  ,  5.86894e-38,  3.62668e-44,  0.0185474  ])
85954   , -6711.14    , array([ 0.777492   ,  0.0968706  ,  5.86308e-38,  3.63031e-44,  0.0185474  ])
85955   , -6695.93    , array([ 0.777492   ,  0.0968706  ,  5.86308e-38,  3.62668e-44,  0.0185659  ])
85956   , -6411.44    , array([ 0.819979   ,  0.0952842  ,  5.86308e-38,  3.62668e-44,  0.0186274  ])
85957   , -6411.44    , array([ 0.819979   ,  0.0952842  ,  5.86308e-38,  3.62668e-44,  0.0186274  ])
85958   , -6411.64    , array([ 0.8208     ,  0.0952842  ,  5.86308e-38,  3.62668e-44,  0.0186274  ])
