139438  , -113363     , array([ 1.29504    ,  0.135491   ,  4.86965e-31,  7.56513e-15,  0.44465    ])
139439  , -113354     , array([ 1.29633    ,  0.135491   ,  4.86965e-31,  7.56513e-15,  0.44465    ])
139440  , -113251     , array([ 1.29504    ,  0.135627   ,  4.86965e-31,  7.56513e-15,  0.44465    ])
139441  , -113363     , array([ 1.29504    ,  0.135491   ,  4.87452e-31,  7.56513e-15,  0.44465    ])
139442  , -113363     , array([ 1.29504    ,  0.135491   ,  4.86965e-31,  7.5727e-15 ,  0.44465    ])
139443  , -113497     , array([ 1.29504    ,  0.135491   ,  4.86965e-31,  7.56513e-15,  0.445095   ])
139444  , -113363     , array([ 1.29504    ,  0.135491   ,  4.86965e-31,  7.56513e-15,  0.44465    ])
139445  , -19350.6    , array([ 1.36964    ,  0.259242   ,  4.86965e-31,  7.56513e-15,  0.205472   ])
139446  , -19350.6    , array([ 1.36964    ,  0.259242   ,  4.86965e-31,  7.56513e-15,  0.205472   ])
139447  , -19345.3    , array([ 1.37101    ,  0.259242   ,  4.86965e-31,  7.56513e-15,  0.205472   ])
139448  , -19329.3    , array([ 1.36964    ,  0.259502   ,  4.86965e-31,  7.56513e-15,  0.205472   ])
139449  , -19350.6    , array([ 1.36964    ,  0.259242   ,  4.87452e-31,  7.56513e-15,  0.205472   ])
139450  , -19350.6    , array([ 1.36964    ,  0.259242   ,  4.86965e-31,  7.5727e-15 ,  0.205472   ])
139451  , -19384.9    , array([ 1.36964    ,  0.259242   ,  4.86965e-31,  7.56513e-15,  0.205678   ])
139459  , -19291.1    , array([ 1.37431    ,  0.258037   ,  4.86965e-31,  7.56513e-15,  0.204627   ])
139460  , -19291.1    , array([ 1.37431    ,  0.258037   ,  4.86965e-31,  7.56513e-15,  0.204627   ])
139461  , -19285.8    , array([ 1.37568    ,  0.258037   ,  4.86965e-31,  7.56513e-15,  0.204627   ])
139462  , -19269.6    , array([ 1.37431    ,  0.258295   ,  4.86965e-31,  7.56513e-15,  0.204627   ])
139463  , -19291.1    , array([ 1.37431    ,  0.258037   ,  4.87452e-31,  7.56513e-15,  0.204627   ])
139464  , -19291.1    , array([ 1.37431    ,  0.258037   ,  4.86965e-31,  7.5727e-15 ,  0.204627   ])
139465  , -19325.3    , array([ 1.37431    ,  0.258037   ,  4.86965e-31,  7.56513e-15,  0.204832   ])
