2081    , -2332.44    , array([ 0.296809   ,  0.524547   ,  1.7083e-32 ,  0.00025116 ])
2082    , -2332.44    , array([ 0.297106   ,  0.524547   ,  1.7083e-32 ,  0.00025116 ])
2083    , -2332.45    , array([ 0.296809   ,  0.525072   ,  1.7083e-32 ,  0.00025116 ])
2084    , -2332.44    , array([ 0.296809   ,  0.524547   ,  1.71001e-32,  0.00025116 ])
2085    , -2332.44    , array([ 0.296809   ,  0.524547   ,  1.7083e-32 ,  0.000251412])
2086    , -2332.44    , array([ 0.296809   ,  0.524547   ,  1.7083e-32 ,  0.00025116 ])
2087    , -2309.51    , array([ 0.296809   ,  0.210732   ,  1.7083e-32 ,  0.000387687])
2088    , -2309.51    , array([ 0.296809   ,  0.210732   ,  1.7083e-32 ,  0.000387687])
2089    , -2309.51    , array([ 0.297106   ,  0.210732   ,  1.7083e-32 ,  0.000387687])
2090    , -2309.54    , array([ 0.296809   ,  0.210943   ,  1.7083e-32 ,  0.000387687])
2091    , -2309.51    , array([ 0.296809   ,  0.210732   ,  1.71001e-32,  0.000387687])
2092    , -2309.48    , array([ 0.296809   ,  0.210732   ,  1.7083e-32 ,  0.000388075])
2093    , -3529.99    , array([ 0.296809   ,  0.00548923 ,  1.7083e-32 ,  0.0022009  ])
2094    , -3529.99    , array([ 0.296809   ,  0.00548923 ,  1.7083e-32 ,  0.0022009  ])
2095    , -3529.99    , array([ 0.297106   ,  0.00548923 ,  1.7083e-32 ,  0.0022009  ])
2096    , -3527.1     , array([ 0.296809   ,  0.00549472 ,  1.7083e-32 ,  0.0022009  ])
2097    , -3529.99    , array([ 0.296809   ,  0.00548923 ,  1.71001e-32,  0.0022009  ])
2098    , -3532.76    , array([ 0.296809   ,  0.00548923 ,  1.7083e-32 ,  0.0022031  ])
2099    , -2167.12    , array([ 0.296809   ,  0.0629583  ,  1.7083e-32 ,  0.000689029])
2100    , -2167.12    , array([ 0.296809   ,  0.0629583  ,  1.7083e-32 ,  0.000689029])
2101    , -2167.12    , array([ 0.297106   ,  0.0629583  ,  1.7083e-32 ,  0.000689029])
2102    , -2167.27    , array([ 0.296809   ,  0.0630213  ,  1.7083e-32 ,  0.000689029])
2103    , -2167.12    , array([ 0.296809   ,  0.0629583  ,  1.71001e-32,  0.000689029])
2104    , -2166.97    , array([ 0.296809   ,  0.0629583  ,  1.7083e-32 ,  0.000689718])
2105    , -1786.48    , array([ 0.296809   ,  0.0171286  ,  1.7083e-32 ,  0.0012804  ])
2106    , -1786.48    , array([ 0.296809   ,  0.0171286  ,  1.7083e-32 ,  0.0012804  ])
2107    , -1786.48    , array([ 0.297106   ,  0.0171286  ,  1.7083e-32 ,  0.0012804  ])
2108    , -1786.54    , array([ 0.296809   ,  0.0171458  ,  1.7083e-32 ,  0.0012804  ])
2109    , -1786.48    , array([ 0.296809   ,  0.0171286  ,  1.71001e-32,  0.0012804  ])
2110    , -1786.41    , array([ 0.296809   ,  0.0171286  ,  1.7083e-32 ,  0.00128168 ])
2111    , -1784.67    , array([ 0.296809   ,  0.015263   ,  1.7083e-32 ,  0.00135265 ])
2112    , -1784.67    , array([ 0.296809   ,  0.015263   ,  1.7083e-32 ,  0.00135265 ])
2113    , -1784.67    , array([ 0.297106   ,  0.015263   ,  1.7083e-32 ,  0.00135265 ])
2114    , -1784.62    , array([ 0.296809   ,  0.0152783  ,  1.7083e-32 ,  0.00135265 ])
2115    , -1784.67    , array([ 0.296809   ,  0.015263   ,  1.71001e-32,  0.00135265 ])
2116    , -1784.7     , array([ 0.296809   ,  0.015263   ,  1.7083e-32 ,  0.00135401 ])
2117    , -1783.22    , array([ 0.296809   ,  0.0160268  ,  1.7083e-32 ,  0.00132158 ])
2118    , -1783.22    , array([ 0.296809   ,  0.0160268  ,  1.7083e-32 ,  0.00132158 ])
2119    , -1783.22    , array([ 0.297106   ,  0.0160268  ,  1.7083e-32 ,  0.00132158 ])
2120    , -1783.22    , array([ 0.296809   ,  0.0160428  ,  1.7083e-32 ,  0.00132158 ])
2121    , -1783.22    , array([ 0.296809   ,  0.0160268  ,  1.71001e-32,  0.00132158 ])
2122    , -1783.21    , array([ 0.296809   ,  0.0160268  ,  1.7083e-32 ,  0.0013229  ])
2129    , -1783.22    , array([ 0.296809   ,  0.0160256  ,  1.7083e-32 ,  0.00132167 ])
2130    , -1783.22    , array([ 0.296809   ,  0.0160256  ,  1.7083e-32 ,  0.00132167 ])
2131    , -1783.22    , array([ 0.297106   ,  0.0160256  ,  1.7083e-32 ,  0.00132167 ])
2132    , -1783.22    , array([ 0.296809   ,  0.0160416  ,  1.7083e-32 ,  0.00132167 ])
2133    , -1783.22    , array([ 0.296809   ,  0.0160256  ,  1.71001e-32,  0.00132167 ])
2134    , -1783.21    , array([ 0.296809   ,  0.0160256  ,  1.7083e-32 ,  0.00132299 ])
2135    , -1783.19    , array([ 0.296809   ,  0.0159426  ,  1.7083e-32 ,  0.00132855 ])
2136    , -1783.19    , array([ 0.296809   ,  0.0159426  ,  1.7083e-32 ,  0.00132855 ])
2137    , -1783.19    , array([ 0.297106   ,  0.0159426  ,  1.7083e-32 ,  0.00132855 ])
2138    , -1783.18    , array([ 0.296809   ,  0.0159585  ,  1.7083e-32 ,  0.00132855 ])
2139    , -1783.19    , array([ 0.296809   ,  0.0159426  ,  1.71001e-32,  0.00132855 ])
2140    , -1783.18    , array([ 0.296809   ,  0.0159426  ,  1.7083e-32 ,  0.00132988 ])
2141    , -1783.12    , array([ 0.296809   ,  0.0160127  ,  1.7083e-32 ,  0.00133473 ])
2142    , -1783.12    , array([ 0.296809   ,  0.0160127  ,  1.7083e-32 ,  0.00133473 ])
2143    , -1783.12    , array([ 0.297106   ,  0.0160127  ,  1.7083e-32 ,  0.00133473 ])
2144    , -1783.11    , array([ 0.296809   ,  0.0160287  ,  1.7083e-32 ,  0.00133473 ])
2145    , -1783.12    , array([ 0.296809   ,  0.0160127  ,  1.71001e-32,  0.00133473 ])
2146    , -1783.11    , array([ 0.296809   ,  0.0160127  ,  1.7083e-32 ,  0.00133607 ])
