20423   , -2582.92    , array([ 1.85052    ,  2.18918    ,  0.0247146  ,  5.57409e-12])
20424   , -2583.25    , array([ 1.85237    ,  2.18918    ,  0.0247146  ,  5.57409e-12])
20425   , -2582.92    , array([ 1.85052    ,  2.19137    ,  0.0247146  ,  5.57409e-12])
20426   , -2583.18    , array([ 1.85052    ,  2.18918    ,  0.0247393  ,  5.57409e-12])
20427   , -2582.92    , array([ 1.85052    ,  2.18918    ,  0.0247146  ,  5.57967e-12])
20428   , -2582.92    , array([ 1.85052    ,  2.18918    ,  0.0247146  ,  5.57409e-12])
20429   , -2291.01    , array([ 0.842717   ,  2.18918    ,  0.0131162  ,  5.57409e-12])
20430   , -2291.01    , array([ 0.842717   ,  2.18918    ,  0.0131162  ,  5.57409e-12])
20431   , -2291.29    , array([ 0.84356    ,  2.18918    ,  0.0131162  ,  5.57409e-12])
20432   , -2291.01    , array([ 0.842717   ,  2.19137    ,  0.0131162  ,  5.57409e-12])
20433   , -2290.96    , array([ 0.842717   ,  2.18918    ,  0.0131294  ,  5.57409e-12])
20434   , -2291.01    , array([ 0.842717   ,  2.18918    ,  0.0131162  ,  5.57967e-12])
20435   , -1632.78    , array([ 0.109396   ,  2.18918    ,  0.0175201  ,  5.57409e-12])
20436   , -1632.78    , array([ 0.109396   ,  2.18918    ,  0.0175201  ,  5.57409e-12])
20437   , -1632.49    , array([ 0.109506   ,  2.18918    ,  0.0175201  ,  5.57409e-12])
20438   , -1632.78    , array([ 0.109396   ,  2.19137    ,  0.0175201  ,  5.57409e-12])
20439   , -1632.79    , array([ 0.109396   ,  2.18918    ,  0.0175376  ,  5.57409e-12])
20440   , -1632.78    , array([ 0.109396   ,  2.18918    ,  0.0175201  ,  5.57967e-12])
20441   , -1885.12    , array([ 0.308952   ,  2.18918    ,  0.0151217  ,  5.57409e-12])
20442   , -1885.12    , array([ 0.308952   ,  2.18918    ,  0.0151217  ,  5.57409e-12])
20443   , -1885.55    , array([ 0.309261   ,  2.18918    ,  0.0151217  ,  5.57409e-12])
20444   , -1885.12    , array([ 0.308952   ,  2.19137    ,  0.0151217  ,  5.57409e-12])
20445   , -1884.79    , array([ 0.308952   ,  2.18918    ,  0.0151369  ,  5.57409e-12])
20446   , -1885.12    , array([ 0.308952   ,  2.18918    ,  0.0151217  ,  5.57967e-12])
20447   , -1605.5     , array([ 0.134234   ,  2.18918    ,  0.017019   ,  5.57409e-12])
20448   , -1605.5     , array([ 0.134234   ,  2.18918    ,  0.017019   ,  5.57409e-12])
20449   , -1605.5     , array([ 0.134369   ,  2.18918    ,  0.017019   ,  5.57409e-12])
20450   , -1605.5     , array([ 0.134234   ,  2.19137    ,  0.017019   ,  5.57409e-12])
20451   , -1605.33    , array([ 0.134234   ,  2.18918    ,  0.0170361  ,  5.57409e-12])
20452   , -1605.5     , array([ 0.134234   ,  2.18918    ,  0.017019   ,  5.57967e-12])
20453   , -1831.73    , array([ 0.096161   ,  2.18918    ,  0.0280511  ,  5.57409e-12])
20454   , -1831.73    , array([ 0.096161   ,  2.18918    ,  0.0280511  ,  5.57409e-12])
20455   , -1830.52    , array([ 0.0962572  ,  2.18918    ,  0.0280511  ,  5.57409e-12])
20456   , -1831.73    , array([ 0.096161   ,  2.19137    ,  0.0280511  ,  5.57409e-12])
20457   , -1832.2     , array([ 0.096161   ,  2.18918    ,  0.0280791  ,  5.57409e-12])
20458   , -1831.73    , array([ 0.096161   ,  2.18918    ,  0.0280511  ,  5.57967e-12])
20459   , -1597.49    , array([ 0.127306   ,  2.18918    ,  0.0184253  ,  5.57409e-12])
20460   , -1597.49    , array([ 0.127306   ,  2.18918    ,  0.0184253  ,  5.57409e-12])
