1589    , -2046.94    , array([ 0.0617892  ,  6.65202    ,  0.00181151 ,  0.012413   ])
1590    , -2047.38    , array([ 0.061851   ,  6.65202    ,  0.00181151 ,  0.012413   ])
1591    , -2046.97    , array([ 0.0617892  ,  6.65867    ,  0.00181151 ,  0.012413   ])
1592    , -2046.54    , array([ 0.0617892  ,  6.65202    ,  0.00181332 ,  0.012413   ])
1593    , -2047.08    , array([ 0.0617892  ,  6.65202    ,  0.00181151 ,  0.0124254  ])
1594    , -2046.94    , array([ 0.0617892  ,  6.65202    ,  0.00181151 ,  0.012413   ])
1595    , -1375.88    , array([ 0.0301661  ,  6.37513    ,  0.00355696 ,  0.00995032 ])
1596    , -1375.88    , array([ 0.0301661  ,  6.37513    ,  0.00355696 ,  0.00995032 ])
1597    , -1376.28    , array([ 0.0301963  ,  6.37513    ,  0.00355696 ,  0.00995032 ])
1598    , -1375.87    , array([ 0.0301661  ,  6.38151    ,  0.00355696 ,  0.00995032 ])
1599    , -1375.46    , array([ 0.0301661  ,  6.37513    ,  0.00356052 ,  0.00995032 ])
1600    , -1375.6     , array([ 0.0301661  ,  6.37513    ,  0.00355696 ,  0.00996027 ])
1601    , -5605.4     , array([ 0.00582468 ,  6.01265    ,  0.0177687  ,  0.0108369  ])
1602    , -5605.4     , array([ 0.00582468 ,  6.01265    ,  0.0177687  ,  0.0108369  ])
1603    , -5582.6     , array([ 0.00583051 ,  6.01265    ,  0.0177687  ,  0.0108369  ])
1604    , -5605.7     , array([ 0.00582468 ,  6.01866    ,  0.0177687  ,  0.0108369  ])
1605    , -5627.26    , array([ 0.00582468 ,  6.01265    ,  0.0177865  ,  0.0108369  ])
1606    , -5613.3     , array([ 0.00582468 ,  6.01265    ,  0.0177687  ,  0.0108477  ])
1607    , -1330.1     , array([ 0.0164035  ,  6.23838    ,  0.00645441 ,  0.0102699  ])
1608    , -1330.1     , array([ 0.0164035  ,  6.23838    ,  0.00645441 ,  0.0102699  ])
1609    , -1329.53    , array([ 0.0164199  ,  6.23838    ,  0.00645441 ,  0.0102699  ])
1610    , -1330.07    , array([ 0.0164035  ,  6.24462    ,  0.00645441 ,  0.0102699  ])
1611    , -1330.52    , array([ 0.0164035  ,  6.23838    ,  0.00646087 ,  0.0102699  ])
1612    , -1328.88    , array([ 0.0164035  ,  6.23838    ,  0.00645441 ,  0.0102802  ])
1613    , -1216.16    , array([ 0.0226286  ,  6.31022    ,  0.00471196 ,  0.0100999  ])
1614    , -1216.16    , array([ 0.0226286  ,  6.31022    ,  0.00471196 ,  0.0100999  ])
1615    , -1216.22    , array([ 0.0226512  ,  6.31022    ,  0.00471196 ,  0.0100999  ])
1616    , -1216.15    , array([ 0.0226286  ,  6.31654    ,  0.00471196 ,  0.0100999  ])
1617    , -1216.05    , array([ 0.0226286  ,  6.31022    ,  0.00471668 ,  0.0100999  ])
1618    , -1215.54    , array([ 0.0226286  ,  6.31022    ,  0.00471196 ,  0.01011    ])
1619    , -3391.79    , array([ 0.0208972  ,  0.00518415 ,  0.00691124 ,  0.0180366  ])
1620    , -3391.79    , array([ 0.0208972  ,  0.00518415 ,  0.00691124 ,  0.0180366  ])
1621    , -3392.74    , array([ 0.0209181  ,  0.00518415 ,  0.00691124 ,  0.0180366  ])
1622    , -3398.87    , array([ 0.0208972  ,  0.00518934 ,  0.00691124 ,  0.0180366  ])
1623    , -3390.86    , array([ 0.0208972  ,  0.00518415 ,  0.00691816 ,  0.0180366  ])
1624    , -3381.81    , array([ 0.0208972  ,  0.00518415 ,  0.00691124 ,  0.0180546  ])
1625    , -1215.35    , array([ 0.022624   ,  6.1973     ,  0.00471655 ,  0.0101148  ])
1626    , -1215.35    , array([ 0.022624   ,  6.1973     ,  0.00471655 ,  0.0101148  ])
1627    , -1215.4     , array([ 0.0226466  ,  6.1973     ,  0.00471655 ,  0.0101148  ])
1628    , -1215.33    , array([ 0.022624   ,  6.2035     ,  0.00471655 ,  0.0101148  ])
1629    , -1215.23    , array([ 0.022624   ,  6.1973     ,  0.00472127 ,  0.0101148  ])
1630    , -1214.72    , array([ 0.022624   ,  6.1973     ,  0.00471655 ,  0.0101249  ])
1631    , -1176.77    , array([ 0.0222914  ,  1.65224    ,  0.00506501 ,  0.0112673  ])
1632    , -1176.77    , array([ 0.0222914  ,  1.65224    ,  0.00506501 ,  0.0112673  ])
1633    , -1176.79    , array([ 0.0223137  ,  1.65224    ,  0.00506501 ,  0.0112673  ])
1634    , -1176.71    , array([ 0.0222914  ,  1.65389    ,  0.00506501 ,  0.0112673  ])
1635    , -1176.69    , array([ 0.0222914  ,  1.65224    ,  0.00507008 ,  0.0112673  ])
1636    , -1176.09    , array([ 0.0222914  ,  1.65224    ,  0.00506501 ,  0.0112786  ])
1637    , -1090.44    , array([ 0.0173029  ,  1.60456    ,  0.00451759 ,  0.0127939  ])
1638    , -1090.44    , array([ 0.0173029  ,  1.60456    ,  0.00451759 ,  0.0127939  ])
1639    , -1090.43    , array([ 0.0173202  ,  1.60456    ,  0.00451759 ,  0.0127939  ])
1640    , -1090.36    , array([ 0.0173029  ,  1.60617    ,  0.00451759 ,  0.0127939  ])
1641    , -1090.38    , array([ 0.0173029  ,  1.60456    ,  0.00452211 ,  0.0127939  ])
1642    , -1089.62    , array([ 0.0173029  ,  1.60456    ,  0.00451759 ,  0.0128067  ])
1643    , -611.533    , array([ 0.00628124 ,  1.42722    ,  0.00285899 ,  0.0212683  ])
1644    , -611.533    , array([ 0.00628124 ,  1.42722    ,  0.00285899 ,  0.0212683  ])
1645    , -611.472    , array([ 0.00628752 ,  1.42722    ,  0.00285899 ,  0.0212683  ])
1646    , -611.386    , array([ 0.00628124 ,  1.42865    ,  0.00285899 ,  0.0212683  ])
1647    , -611.566    , array([ 0.00628124 ,  1.42722    ,  0.00286185 ,  0.0212683  ])
1648    , -610.364    , array([ 0.00628124 ,  1.42722    ,  0.00285899 ,  0.0212896  ])
1655    , -611.526    , array([ 0.00628115 ,  1.42722    ,  0.00285897 ,  0.0212684  ])
1656    , -611.526    , array([ 0.00628115 ,  1.42722    ,  0.00285897 ,  0.0212684  ])
1657    , -611.465    , array([ 0.00628743 ,  1.42722    ,  0.00285897 ,  0.0212684  ])
1658    , -611.379    , array([ 0.00628115 ,  1.42865    ,  0.00285897 ,  0.0212684  ])
1659    , -611.559    , array([ 0.00628115 ,  1.42722    ,  0.00286183 ,  0.0212684  ])
1660    , -610.357    , array([ 0.00628115 ,  1.42722    ,  0.00285897 ,  0.0212897  ])
1667    , -611.522    , array([ 0.00628111 ,  1.42722    ,  0.00285896 ,  0.0212685  ])
1668    , -611.522    , array([ 0.00628111 ,  1.42722    ,  0.00285896 ,  0.0212685  ])
1669    , -611.461    , array([ 0.00628739 ,  1.42722    ,  0.00285896 ,  0.0212685  ])
1670    , -611.375    , array([ 0.00628111 ,  1.42865    ,  0.00285896 ,  0.0212685  ])
1671    , -611.555    , array([ 0.00628111 ,  1.42722    ,  0.00286182 ,  0.0212685  ])
1672    , -610.353    , array([ 0.00628111 ,  1.42722    ,  0.00285896 ,  0.0212898  ])
1673    , -1497.09    , array([ 0.00107463 ,  1.16376    ,  0.00128826 ,  0.0515627  ])
1674    , -1497.09    , array([ 0.00107463 ,  1.16376    ,  0.00128826 ,  0.0515627  ])
1675    , -1492.66    , array([ 0.0010757  ,  1.16376    ,  0.00128826 ,  0.0515627  ])
1676    , -1498.33    , array([ 0.00107463 ,  1.16493    ,  0.00128826 ,  0.0515627  ])
1677    , -1501.53    , array([ 0.00107463 ,  1.16376    ,  0.00128955 ,  0.0515627  ])
1678    , -1499.17    , array([ 0.00107463 ,  1.16376    ,  0.00128826 ,  0.0516143  ])
1679    , -340.016    , array([ 0.00326328 ,  1.32319    ,  0.0021272  ,  0.0295377  ])
1680    , -340.016    , array([ 0.00326328 ,  1.32319    ,  0.0021272  ,  0.0295377  ])
1681    , -339.692    , array([ 0.00326655 ,  1.32319    ,  0.0021272  ,  0.0295377  ])
1682    , -339.965    , array([ 0.00326328 ,  1.32451    ,  0.0021272  ,  0.0295377  ])
1683    , -340.326    , array([ 0.00326328 ,  1.32319    ,  0.00212933 ,  0.0295377  ])
1684    , -339.223    , array([ 0.00326328 ,  1.32319    ,  0.0021272  ,  0.0295672  ])
1691    , -340.011    , array([ 0.00326317 ,  1.32318    ,  0.00212715 ,  0.029538   ])
1692    , -340.011    , array([ 0.00326317 ,  1.32318    ,  0.00212715 ,  0.029538   ])
1693    , -339.687    , array([ 0.00326644 ,  1.32318    ,  0.00212715 ,  0.029538   ])
1694    , -339.96     , array([ 0.00326317 ,  1.32451    ,  0.00212715 ,  0.029538   ])
1695    , -340.321    , array([ 0.00326317 ,  1.32318    ,  0.00212928 ,  0.029538   ])
1696    , -339.218    , array([ 0.00326317 ,  1.32318    ,  0.00212715 ,  0.0295675  ])
1697    , -306.751    , array([ 0.0017546  ,  1.24049    ,  0.00131503 ,  0.0353334  ])
1698    , -306.751    , array([ 0.0017546  ,  1.24049    ,  0.00131503 ,  0.0353334  ])
