111154  , -579583     , array([ 0.00491509 ,  0.0197177  ,  3.25727e-74,  2.11023e-39,  0.0531997  ])
111155  , -579139     , array([ 0.00492    ,  0.0197177  ,  3.25727e-74,  2.11023e-39,  0.0531997  ])
111156  , -579498     , array([ 0.00491509 ,  0.0197375  ,  3.25727e-74,  2.11023e-39,  0.0531997  ])
111157  , -579583     , array([ 0.00491509 ,  0.0197177  ,  3.26053e-74,  2.11023e-39,  0.0531997  ])
111158  , -579583     , array([ 0.00491509 ,  0.0197177  ,  3.25727e-74,  2.11234e-39,  0.0531997  ])
111159  , -580084     , array([ 0.00491509 ,  0.0197177  ,  3.25727e-74,  2.11023e-39,  0.0532529  ])
111160  , -579583     , array([ 0.00491509 ,  0.0197177  ,  3.25727e-74,  2.11023e-39,  0.0531997  ])
111161  , -181701     , array([ 0.00955352 ,  0.0224065  ,  3.25727e-74,  2.11023e-39,  0.025137   ])
111162  , -181701     , array([ 0.00955352 ,  0.0224065  ,  3.25727e-74,  2.11023e-39,  0.025137   ])
111163  , -181550     , array([ 0.00956308 ,  0.0224065  ,  3.25727e-74,  2.11023e-39,  0.025137   ])
111164  , -181689     , array([ 0.00955352 ,  0.0224289  ,  3.25727e-74,  2.11023e-39,  0.025137   ])
111165  , -181701     , array([ 0.00955352 ,  0.0224065  ,  3.26053e-74,  2.11023e-39,  0.025137   ])
111166  , -181701     , array([ 0.00955352 ,  0.0224065  ,  3.25727e-74,  2.11234e-39,  0.025137   ])
111167  , -181850     , array([ 0.00955352 ,  0.0224065  ,  3.25727e-74,  2.11023e-39,  0.0251622  ])
111175  , -180670     , array([ 0.0097591  ,  0.0218309  ,  3.25727e-74,  2.11023e-39,  0.0254479  ])
111176  , -180670     , array([ 0.0097591  ,  0.0218309  ,  3.25727e-74,  2.11023e-39,  0.0254479  ])
111177  , -180521     , array([ 0.00976887 ,  0.0218309  ,  3.25727e-74,  2.11023e-39,  0.0254479  ])
111178  , -180657     , array([ 0.0097591  ,  0.0218528  ,  3.25727e-74,  2.11023e-39,  0.0254479  ])
111179  , -180670     , array([ 0.0097591  ,  0.0218309  ,  3.26053e-74,  2.11023e-39,  0.0254479  ])
111180  , -180670     , array([ 0.0097591  ,  0.0218309  ,  3.25727e-74,  2.11234e-39,  0.0254479  ])
111181  , -180820     , array([ 0.0097591  ,  0.0218309  ,  3.25727e-74,  2.11023e-39,  0.0254734  ])
111182  , -176690     , array([ 0.0110221  ,  0.0188137  ,  3.25727e-74,  2.11023e-39,  0.0273002  ])
111183  , -176690     , array([ 0.0110221  ,  0.0188137  ,  3.25727e-74,  2.11023e-39,  0.0273002  ])
111184  , -176549     , array([ 0.0110331  ,  0.0188137  ,  3.25727e-74,  2.11023e-39,  0.0273002  ])
111185  , -176663     , array([ 0.0110221  ,  0.0188325  ,  3.25727e-74,  2.11023e-39,  0.0273002  ])
111186  , -176690     , array([ 0.0110221  ,  0.0188137  ,  3.26053e-74,  2.11023e-39,  0.0273002  ])
111187  , -176690     , array([ 0.0110221  ,  0.0188137  ,  3.25727e-74,  2.11234e-39,  0.0273002  ])
