238063  , -79079.4    , array([ 1.05423    ,  0.0112772  ,  5.96401e-06,  3.1564e-09 ,  9.584e-08  ])
238258  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238259  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238260  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238261  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238262  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238263  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238264  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238265  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238273  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238274  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238275  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238276  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238277  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238278  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238279  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238280  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238281  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238282  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238283  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238284  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238285  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238286  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238294  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238295  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238296  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238297  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238298  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238299  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238300  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238301  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238302  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238303  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238304  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238305  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238306  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238307  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238315  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238316  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238317  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238318  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238319  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238320  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238321  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238322  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238323  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238324  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238325  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238326  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238327  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238328  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238332  , -77807.2    , array([ 1.03582    ,  0.00100068 ,  5.96401e-06,  3.1564e-09 ,  1.10348e-06])
238336  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238337  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238338  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238339  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238340  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238341  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238342  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238346  , -77807.8    , array([ 1.03582    ,  0.00100092 ,  5.96401e-06,  3.1564e-09 ,  1.10322e-06])
238350  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238351  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238352  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238353  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238354  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
238355  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.15956e-09,  1.10271e-06])
238356  , -77806.4    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10381e-06])
238357  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238358  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238359  , -77807.7    , array([ 1.03686    ,  0.00100037 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238360  , -77809      , array([ 1.03583    ,  0.00100137 ,  5.96401e-06,  3.1564e-09 ,  1.10271e-06])
238361  , -77807.7    , array([ 1.03583    ,  0.00100037 ,  5.96998e-06,  3.1564e-09 ,  1.10271e-06])
