5344    , -59288.7    , array([ 1.27946    ,  0.789731   ,  4.21543e-28,  3.68874e-17,  0.0115384  ])
5345    , -59293.1    , array([ 1.28074    ,  0.789731   ,  4.21543e-28,  3.68874e-17,  0.0115384  ])
5346    , -59300.3    , array([ 1.27946    ,  0.790522   ,  4.21543e-28,  3.68874e-17,  0.0115384  ])
5347    , -59288.7    , array([ 1.27946    ,  0.789731   ,  4.21965e-28,  3.68874e-17,  0.0115384  ])
5348    , -59288.7    , array([ 1.27946    ,  0.789731   ,  4.21543e-28,  3.69243e-17,  0.0115384  ])
5349    , -59272.8    , array([ 1.27946    ,  0.789731   ,  4.21543e-28,  3.68874e-17,  0.0115499  ])
5350    , -59288.7    , array([ 1.27946    ,  0.789731   ,  4.21543e-28,  3.68874e-17,  0.0115384  ])
5351    , -31335.4    , array([ 1.02664    ,  0.441833   ,  4.21543e-28,  3.68874e-17,  0.0255884  ])
5352    , -31335.4    , array([ 1.02664    ,  0.441833   ,  4.21543e-28,  3.68874e-17,  0.0255884  ])
5353    , -31339.4    , array([ 1.02767    ,  0.441833   ,  4.21543e-28,  3.68874e-17,  0.0255884  ])
5354    , -31356.6    , array([ 1.02664    ,  0.442275   ,  4.21543e-28,  3.68874e-17,  0.0255884  ])
5355    , -31335.4    , array([ 1.02664    ,  0.441833   ,  4.21965e-28,  3.68874e-17,  0.0255884  ])
5356    , -31335.4    , array([ 1.02664    ,  0.441833   ,  4.21543e-28,  3.69243e-17,  0.0255884  ])
5357    , -31310.6    , array([ 1.02664    ,  0.441833   ,  4.21543e-28,  3.68874e-17,  0.025614   ])
5358    , -540575     , array([ 0.425592   ,  0.0432885  ,  4.21543e-28,  3.68874e-17,  0.618931   ])
5359    , -540575     , array([ 0.425592   ,  0.0432885  ,  4.21543e-28,  3.68874e-17,  0.618931   ])
5360    , -540518     , array([ 0.426017   ,  0.0432885  ,  4.21543e-28,  3.68874e-17,  0.618931   ])
5361    , -540079     , array([ 0.425592   ,  0.0433318  ,  4.21543e-28,  3.68874e-17,  0.618931   ])
5362    , -540575     , array([ 0.425592   ,  0.0432885  ,  4.21965e-28,  3.68874e-17,  0.618931   ])
5363    , -540575     , array([ 0.425592   ,  0.0432885  ,  4.21543e-28,  3.69243e-17,  0.618931   ])
5364    , -541137     , array([ 0.425592   ,  0.0432885  ,  4.21543e-28,  3.68874e-17,  0.61955    ])
5365    , -4671.2     , array([ 0.792909   ,  0.223498   ,  4.21543e-28,  3.68874e-17,  0.065157   ])
5366    , -4671.2     , array([ 0.792909   ,  0.223498   ,  4.21543e-28,  3.68874e-17,  0.065157   ])
5367    , -4667.16    , array([ 0.793703   ,  0.223498   ,  4.21543e-28,  3.68874e-17,  0.065157   ])
5368    , -4676.52    , array([ 0.792909   ,  0.223721   ,  4.21543e-28,  3.68874e-17,  0.065157   ])
5369    , -4671.2     , array([ 0.792909   ,  0.223498   ,  4.21965e-28,  3.68874e-17,  0.065157   ])
5370    , -4671.2     , array([ 0.792909   ,  0.223498   ,  4.21543e-28,  3.69243e-17,  0.065157   ])
5371    , -4671.22    , array([ 0.792909   ,  0.223498   ,  4.21543e-28,  3.68874e-17,  0.0652221  ])
5379    , -4651.02    , array([ 0.794358   ,  0.222957   ,  4.21543e-28,  3.68874e-17,  0.0651577  ])
5380    , -4651.02    , array([ 0.794358   ,  0.222957   ,  4.21543e-28,  3.68874e-17,  0.0651577  ])
5381    , -4646.99    , array([ 0.795153   ,  0.222957   ,  4.21543e-28,  3.68874e-17,  0.0651577  ])
5382    , -4656.29    , array([ 0.794358   ,  0.22318    ,  4.21543e-28,  3.68874e-17,  0.0651577  ])
5383    , -4651.02    , array([ 0.794358   ,  0.222957   ,  4.21965e-28,  3.68874e-17,  0.0651577  ])
