27676   , -79089.3    , array([ 1.08265    ,  0.00362045 ,  3.45732e-07,  5.46136e-42,  4.14491e-10])
27677   , -79089.3    , array([ 1.08373    ,  0.00362045 ,  3.45732e-07,  5.46136e-42,  4.14491e-10])
27678   , -79089.3    , array([ 1.08265    ,  0.00362407 ,  3.45732e-07,  5.46136e-42,  4.14491e-10])
27679   , -79089.3    , array([ 1.08265    ,  0.00362045 ,  3.46078e-07,  5.46136e-42,  4.14491e-10])
27680   , -79089.3    , array([ 1.08265    ,  0.00362045 ,  3.45732e-07,  5.46682e-42,  4.14491e-10])
27681   , -79089.3    , array([ 1.08265    ,  0.00362045 ,  3.45732e-07,  5.46136e-42,  4.14906e-10])
27682   , -79089.3    , array([ 1.08265    ,  0.00362045 ,  3.45732e-07,  5.46136e-42,  4.14491e-10])
27683   , -79089.3    , array([ 1.08232    ,  0.00316499 ,  3.45732e-07,  5.46136e-42,  4.74351e-10])
27684   , -79089.3    , array([ 1.08232    ,  0.00316499 ,  3.45732e-07,  5.46136e-42,  4.74351e-10])
27685   , -79089.3    , array([ 1.0834     ,  0.00316499 ,  3.45732e-07,  5.46136e-42,  4.74351e-10])
27686   , -79089.3    , array([ 1.08232    ,  0.00316815 ,  3.45732e-07,  5.46136e-42,  4.74351e-10])
27687   , -79089.3    , array([ 1.08232    ,  0.00316499 ,  3.46078e-07,  5.46136e-42,  4.74351e-10])
27688   , -79089.3    , array([ 1.08232    ,  0.00316499 ,  3.45732e-07,  5.46682e-42,  4.74351e-10])
27689   , -79089.3    , array([ 1.08232    ,  0.00316499 ,  3.45732e-07,  5.46136e-42,  4.74826e-10])
27690   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27691   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27692   , -79088.9    , array([ 1.08208    ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27693   , -79088.9    , array([ 1.081      ,  0.0018503  ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27694   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.46078e-07,  5.46136e-42,  8.13655e-10])
27695   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46682e-42,  8.13655e-10])
27696   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.14469e-10])
27704   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27705   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27706   , -79088.9    , array([ 1.08208    ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27707   , -79088.9    , array([ 1.081      ,  0.0018503  ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27708   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.46078e-07,  5.46136e-42,  8.13655e-10])
27709   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46682e-42,  8.13655e-10])
27710   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.14469e-10])
27711   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27712   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27713   , -79088.9    , array([ 1.08208    ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27714   , -79088.9    , array([ 1.081      ,  0.0018503  ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27715   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.46078e-07,  5.46136e-42,  8.13655e-10])
27716   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46682e-42,  8.13655e-10])
27717   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.14469e-10])
27725   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27726   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27727   , -79088.9    , array([ 1.08208    ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27728   , -79088.9    , array([ 1.081      ,  0.0018503  ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27729   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.46078e-07,  5.46136e-42,  8.13655e-10])
27730   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46682e-42,  8.13655e-10])
27731   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.14469e-10])
27732   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27733   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27734   , -79088.9    , array([ 1.08208    ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27735   , -79088.9    , array([ 1.081      ,  0.0018503  ,  3.45732e-07,  5.46136e-42,  8.13655e-10])
27736   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.46078e-07,  5.46136e-42,  8.13655e-10])
27737   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46682e-42,  8.13655e-10])
27738   , -79088.9    , array([ 1.081      ,  0.00184845 ,  3.45732e-07,  5.46136e-42,  8.14469e-10])
27739   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27740   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27741   , -79087.9    , array([ 1.08076    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27742   , -79087.9    , array([ 1.07968    ,  0.00108064 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27743   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.46078e-07,  5.46136e-42,  1.39566e-09])
27744   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46682e-42,  1.39566e-09])
27745   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39706e-09])
27746   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27747   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27748   , -79087.9    , array([ 1.08076    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27749   , -79087.9    , array([ 1.07968    ,  0.00108064 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27750   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.46078e-07,  5.46136e-42,  1.39566e-09])
27751   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46682e-42,  1.39566e-09])
27752   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39706e-09])
27753   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27754   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27755   , -79087.9    , array([ 1.08076    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27756   , -79087.9    , array([ 1.07968    ,  0.00108064 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27757   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.46078e-07,  5.46136e-42,  1.39566e-09])
27758   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46682e-42,  1.39566e-09])
27759   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39706e-09])
27767   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27768   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27769   , -79087.9    , array([ 1.08076    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27770   , -79087.9    , array([ 1.07968    ,  0.00108064 ,  3.45732e-07,  5.46136e-42,  1.39566e-09])
27771   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.46078e-07,  5.46136e-42,  1.39566e-09])
27772   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46682e-42,  1.39566e-09])
27773   , -79087.9    , array([ 1.07968    ,  0.00107956 ,  3.45732e-07,  5.46136e-42,  1.39706e-09])
27774   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27775   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27776   , -79087.8    , array([ 1.08069    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27777   , -79087.8    , array([ 1.07961    ,  0.00105324 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27778   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.46078e-07,  5.46136e-42,  1.4321e-09 ])
27779   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46682e-42,  1.4321e-09 ])
27780   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.43353e-09])
27788   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27789   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27790   , -79087.8    , array([ 1.08069    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27791   , -79087.8    , array([ 1.07961    ,  0.00105324 ,  3.45732e-07,  5.46136e-42,  1.4321e-09 ])
27792   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.46078e-07,  5.46136e-42,  1.4321e-09 ])
27793   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46682e-42,  1.4321e-09 ])
27794   , -79087.8    , array([ 1.07961    ,  0.00105218 ,  3.45732e-07,  5.46136e-42,  1.43353e-09])
27795   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27796   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27797   , -79087.8    , array([ 1.08065    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27798   , -79087.8    , array([ 1.07957    ,  0.00103488 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27799   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.46078e-07,  5.46136e-42,  1.45759e-09])
27800   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46682e-42,  1.45759e-09])
27801   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45905e-09])
27809   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27810   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27811   , -79087.8    , array([ 1.08065    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27812   , -79087.8    , array([ 1.07957    ,  0.00103488 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27813   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.46078e-07,  5.46136e-42,  1.45759e-09])
27814   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46682e-42,  1.45759e-09])
27815   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45905e-09])
27816   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27817   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27818   , -79087.8    , array([ 1.08065    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27819   , -79087.8    , array([ 1.07957    ,  0.00103488 ,  3.45732e-07,  5.46136e-42,  1.45759e-09])
27820   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.46078e-07,  5.46136e-42,  1.45759e-09])
27821   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46682e-42,  1.45759e-09])
27822   , -79087.8    , array([ 1.07957    ,  0.00103384 ,  3.45732e-07,  5.46136e-42,  1.45905e-09])
27823   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27824   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27825   , -79087.7    , array([ 1.08059    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27826   , -79087.7    , array([ 1.07951    ,  0.00100831 ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27827   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.46078e-07,  5.46136e-42,  1.49612e-09])
27828   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46682e-42,  1.49612e-09])
27829   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49762e-09])
27830   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27831   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27832   , -79087.7    , array([ 1.08059    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27833   , -79087.7    , array([ 1.07951    ,  0.00100831 ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27834   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.46078e-07,  5.46136e-42,  1.49612e-09])
27835   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46682e-42,  1.49612e-09])
27836   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49762e-09])
27837   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27838   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27839   , -79087.7    , array([ 1.08059    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27840   , -79087.7    , array([ 1.07951    ,  0.00100831 ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27841   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.46078e-07,  5.46136e-42,  1.49612e-09])
27842   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46682e-42,  1.49612e-09])
27843   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49762e-09])
27851   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27852   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27853   , -79087.7    , array([ 1.08059    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27854   , -79087.7    , array([ 1.07951    ,  0.00100831 ,  3.45732e-07,  5.46136e-42,  1.49612e-09])
27855   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.46078e-07,  5.46136e-42,  1.49612e-09])
27856   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46682e-42,  1.49612e-09])
27857   , -79087.7    , array([ 1.07951    ,  0.0010073  ,  3.45732e-07,  5.46136e-42,  1.49762e-09])
27858   , -79087.7    , array([ 1.07951    ,  0.00100706 ,  3.45732e-07,  5.46136e-42,  1.49647e-09])
27859   , -79087.7    , array([ 1.07951    ,  0.00100706 ,  3.45732e-07,  5.46136e-42,  1.49647e-09])
27860   , -79087.7    , array([ 1.08059    ,  0.00100706 ,  3.45732e-07,  5.46136e-42,  1.49647e-09])
27861   , -79087.7    , array([ 1.07951    ,  0.00100807 ,  3.45732e-07,  5.46136e-42,  1.49647e-09])
27862   , -79087.7    , array([ 1.07951    ,  0.00100706 ,  3.46078e-07,  5.46136e-42,  1.49647e-09])
27863   , -79087.7    , array([ 1.07951    ,  0.00100706 ,  3.45732e-07,  5.46682e-42,  1.49647e-09])
27864   , -79087.7    , array([ 1.07951    ,  0.00100706 ,  3.45732e-07,  5.46136e-42,  1.49797e-09])
27865   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27866   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27867   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27868   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27869   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27870   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27871   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27872   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27873   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27874   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27875   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27876   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27877   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27878   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27879   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27880   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27881   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27882   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27883   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27884   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27885   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27886   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27887   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27888   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27889   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27890   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27891   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27892   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27893   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27894   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27895   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27896   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27897   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27898   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27899   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27900   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27901   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27902   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27903   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27904   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27905   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27906   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27907   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27908   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27909   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27910   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27911   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27912   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27913   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27914   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27915   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27916   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27917   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27918   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.46078e-07,  5.46136e-42,  1.50609e-09])
27919   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46682e-42,  1.50609e-09])
27920   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.5076e-09 ])
27921   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27922   , -79087.7    , array([ 1.07949    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27923   , -79087.7    , array([ 1.08057    ,  0.00100066 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
27924   , -79087.7    , array([ 1.07949    ,  0.00100166 ,  3.45732e-07,  5.46136e-42,  1.50609e-09])
