1789    , -2678.78    , array([ 0.0722202  ,  0.101204   ,  0.0415195  ,  4.31142e-71])
1790    , -2676.3     , array([ 0.0722925  ,  0.101204   ,  0.0415195  ,  4.31142e-71])
1791    , -2678.78    , array([ 0.0722202  ,  0.101305   ,  0.0415195  ,  4.31142e-71])
1792    , -2679.72    , array([ 0.0722202  ,  0.101204   ,  0.0415611  ,  4.31142e-71])
1793    , -2678.78    , array([ 0.0722202  ,  0.101204   ,  0.0415195  ,  4.31573e-71])
1794    , -2678.78    , array([ 0.0722202  ,  0.101204   ,  0.0415195  ,  4.31142e-71])
1795    , -1479.89    , array([ 0.185812   ,  0.101204   ,  0.0290705  ,  4.31142e-71])
1796    , -1479.89    , array([ 0.185812   ,  0.101204   ,  0.0290705  ,  4.31142e-71])
1797    , -1479.91    , array([ 0.185998   ,  0.101204   ,  0.0290705  ,  4.31142e-71])
1798    , -1479.89    , array([ 0.185812   ,  0.101305   ,  0.0290705  ,  4.31142e-71])
1799    , -1479.59    , array([ 0.185812   ,  0.101204   ,  0.0290996  ,  4.31142e-71])
1800    , -1479.89    , array([ 0.185812   ,  0.101204   ,  0.0290705  ,  4.31573e-71])
1807    , -1479.88    , array([ 0.185815   ,  0.101204   ,  0.0290715  ,  4.31142e-71])
1808    , -1479.88    , array([ 0.185815   ,  0.101204   ,  0.0290715  ,  4.31142e-71])
1809    , -1479.9     , array([ 0.186001   ,  0.101204   ,  0.0290715  ,  4.31142e-71])
1810    , -1479.88    , array([ 0.185815   ,  0.101305   ,  0.0290715  ,  4.31142e-71])
1811    , -1479.58    , array([ 0.185815   ,  0.101204   ,  0.0291006  ,  4.31142e-71])
1812    , -1479.88    , array([ 0.185815   ,  0.101204   ,  0.0290715  ,  4.31573e-71])
1813    , -1479.87    , array([ 0.185818   ,  0.101204   ,  0.0290725  ,  4.31142e-71])
1814    , -1479.87    , array([ 0.185818   ,  0.101204   ,  0.0290725  ,  4.31142e-71])
1815    , -1479.89    , array([ 0.186004   ,  0.101204   ,  0.0290725  ,  4.31142e-71])
1816    , -1479.87    , array([ 0.185818   ,  0.101305   ,  0.0290725  ,  4.31142e-71])
1817    , -1479.57    , array([ 0.185818   ,  0.101204   ,  0.0291016  ,  4.31142e-71])
1818    , -1479.87    , array([ 0.185818   ,  0.101204   ,  0.0290725  ,  4.31573e-71])
1819    , -3248.07    , array([ 1.45917    ,  0.101204   ,  1.88491    ,  4.31142e-71])
1820    , -3248.07    , array([ 1.45917    ,  0.101204   ,  1.88491    ,  4.31142e-71])
1821    , -3251.68    , array([ 1.46063    ,  0.101204   ,  1.88491    ,  4.31142e-71])
1822    , -3248.07    , array([ 1.45917    ,  0.101305   ,  1.88491    ,  4.31142e-71])
1823    , -3246.87    , array([ 1.45917    ,  0.101204   ,  1.8868     ,  4.31142e-71])
1824    , -3248.07    , array([ 1.45917    ,  0.101204   ,  1.88491    ,  4.31573e-71])
1825    , -1299.32    , array([ 0.239794   ,  0.101204   ,  0.0487167  ,  4.31142e-71])
1826    , -1299.32    , array([ 0.239794   ,  0.101204   ,  0.0487167  ,  4.31142e-71])
1827    , -1299.4     , array([ 0.240034   ,  0.101204   ,  0.0487167  ,  4.31142e-71])
1828    , -1299.32    , array([ 0.239794   ,  0.101305   ,  0.0487167  ,  4.31142e-71])
1829    , -1298.88    , array([ 0.239794   ,  0.101204   ,  0.0487654  ,  4.31142e-71])
1830    , -1299.32    , array([ 0.239794   ,  0.101204   ,  0.0487167  ,  4.31573e-71])
1831    , -1104.82    , array([ 0.298561   ,  0.101204   ,  0.0759248  ,  4.31142e-71])
1832    , -1104.82    , array([ 0.298561   ,  0.101204   ,  0.0759248  ,  4.31142e-71])
1833    , -1105.07    , array([ 0.29886    ,  0.101204   ,  0.0759248  ,  4.31142e-71])
1834    , -1104.82    , array([ 0.298561   ,  0.101305   ,  0.0759248  ,  4.31142e-71])
1835    , -1104.24    , array([ 0.298561   ,  0.101204   ,  0.0760007  ,  4.31142e-71])
1836    , -1104.82    , array([ 0.298561   ,  0.101204   ,  0.0759248  ,  4.31573e-71])
1837    , -1149.87    , array([ 0.66004    ,  0.101204   ,  0.378301   ,  4.31142e-71])
1838    , -1149.87    , array([ 0.66004    ,  0.101204   ,  0.378301   ,  4.31142e-71])
1839    , -1151.99    , array([ 0.660701   ,  0.101204   ,  0.378301   ,  4.31142e-71])
1840    , -1149.87    , array([ 0.66004    ,  0.101305   ,  0.378301   ,  4.31142e-71])
1841    , -1149.79    , array([ 0.66004    ,  0.101204   ,  0.378679   ,  4.31142e-71])
1842    , -1149.87    , array([ 0.66004    ,  0.101204   ,  0.378301   ,  4.31573e-71])
1843    , -830.787    , array([ 0.448892   ,  0.101204   ,  0.173344   ,  4.31142e-71])
1844    , -830.787    , array([ 0.448892   ,  0.101204   ,  0.173344   ,  4.31142e-71])
1845    , -831.788    , array([ 0.449341   ,  0.101204   ,  0.173344   ,  4.31142e-71])
1846    , -830.787    , array([ 0.448892   ,  0.101305   ,  0.173344   ,  4.31142e-71])
1847    , -830.217    , array([ 0.448892   ,  0.101204   ,  0.173517   ,  4.31142e-71])
1848    , -830.787    , array([ 0.448892   ,  0.101204   ,  0.173344   ,  4.31573e-71])
1855    , -830.786    , array([ 0.448893   ,  0.101204   ,  0.173345   ,  4.31142e-71])
1856    , -830.786    , array([ 0.448893   ,  0.101204   ,  0.173345   ,  4.31142e-71])
1857    , -831.786    , array([ 0.449342   ,  0.101204   ,  0.173345   ,  4.31142e-71])
