234030  , -33584.1    , array([ 0.7395     ,  1.99141    ,  4.98031e-57,  3.96669e-05,  0.220678   ])
234031  , -33562.2    , array([ 0.74024    ,  1.99141    ,  4.98031e-57,  3.96669e-05,  0.220678   ])
234032  , -33596.8    , array([ 0.7395     ,  1.9934     ,  4.98031e-57,  3.96669e-05,  0.220678   ])
234033  , -33584.1    , array([ 0.7395     ,  1.99141    ,  4.9853e-57 ,  3.96669e-05,  0.220678   ])
234034  , -33584.1    , array([ 0.7395     ,  1.99141    ,  4.98031e-57,  3.97066e-05,  0.220678   ])
234035  , -33599.8    , array([ 0.7395     ,  1.99141    ,  4.98031e-57,  3.96669e-05,  0.220899   ])
234036  , -33584.1    , array([ 0.7395     ,  1.99141    ,  4.98031e-57,  3.96669e-05,  0.220678   ])
234037  , -21146.7    , array([ 1.55516    ,  1.29755    ,  4.98031e-57,  3.96669e-05,  0.129512   ])
234038  , -21146.7    , array([ 1.55516    ,  1.29755    ,  4.98031e-57,  3.96669e-05,  0.129512   ])
234039  , -21147.9    , array([ 1.55672    ,  1.29755    ,  4.98031e-57,  3.96669e-05,  0.129512   ])
234040  , -21163.4    , array([ 1.55516    ,  1.29885    ,  4.98031e-57,  3.96669e-05,  0.129512   ])
234041  , -21146.7    , array([ 1.55516    ,  1.29755    ,  4.9853e-57 ,  3.96669e-05,  0.129512   ])
234042  , -21146.7    , array([ 1.55516    ,  1.29755    ,  4.98031e-57,  3.97065e-05,  0.129512   ])
234043  , -21135.2    , array([ 1.55516    ,  1.29755    ,  4.98031e-57,  3.96669e-05,  0.129641   ])
234044  , -9001.33    , array([ 2.6669     ,  0.330438   ,  4.98031e-57,  3.96666e-05,  0.166851   ])
234045  , -9001.33    , array([ 2.6669     ,  0.330438   ,  4.98031e-57,  3.96666e-05,  0.166851   ])
234046  , -9001.32    , array([ 2.66957    ,  0.330438   ,  4.98031e-57,  3.96666e-05,  0.166851   ])
234047  , -8993.19    , array([ 2.6669     ,  0.330769   ,  4.98031e-57,  3.96666e-05,  0.166851   ])
234048  , -9001.33    , array([ 2.6669     ,  0.330438   ,  4.9853e-57 ,  3.96666e-05,  0.166851   ])
234049  , -9001.33    , array([ 2.6669     ,  0.330438   ,  4.98031e-57,  3.97062e-05,  0.166851   ])
234050  , -9018.31    , array([ 2.6669     ,  0.330438   ,  4.98031e-57,  3.96666e-05,  0.167018   ])
234051  , -10436      , array([ 0.135568   ,  0.0118718  ,  4.98031e-57,  3.96685e-05,  0.00796588 ])
234052  , -10436      , array([ 0.135568   ,  0.0118718  ,  4.98031e-57,  3.96685e-05,  0.00796588 ])
234053  , -10433.1    , array([ 0.135704   ,  0.0118718  ,  4.98031e-57,  3.96685e-05,  0.00796588 ])
