[000:44:38]	80356.9371816	[     2.230,      5.739,     24.809,      0.401,      1.227,  3.709e-08,      0.796,      2.517]	rm
[000:44:43]	75341.3898699	[     2.230,      5.739,     24.809,      0.401,      1.227,  3.709e-08,      2.070,      2.517]	rm
[000:44:50]	298006.294123	[     4.659,     13.901,      0.373,  1.048e-06,      1.742,  3.414e-04,      0.219,      4.557]	rm
[000:44:55]	286304.377711	[     4.659,     13.901,      0.373,  1.048e-06,      0.953,  3.414e-04,      0.219,      4.557]	rm
[000:45:03]	341492.699537	[     0.973,      2.380,      8.653,      0.001,  2.907e-04,      1.624,      4.340,      4.489]	rm
[000:45:12]	341954.150451	[     0.973,      2.380,      8.653,      0.001,  2.907e-04,      2.156,      4.340,      4.489]	rm
[000:45:33]	393068.920515	[     0.852,      0.347,      0.079,      0.341,  2.239e-08,      0.038,      1.171,      4.125]	c
[000:45:44]	183552.504384	[     0.797,      1.429,      0.178,      1.709,      0.082,      0.153,      1.023,      4.332]	c
[000:45:55]	103256.832677	[     3.807,      0.533,      0.077,      5.487,      2.472,      1.434,      0.415,      2.093]	c
[000:46:00]	969522.925973	[     0.343,      8.803,      0.931,  2.297e-11,  1.257e-13,  3.347e-04,      0.167,      4.066]	r
[000:46:32]	910577.536578	[     0.014,     11.212,      0.285,  4.851e-04,  3.128e-06,      0.018,      2.817,      1.034]	r
[000:46:38]	286304.252722	[     4.659,     13.901,      0.373,  1.059e-06,      0.953,  3.414e-04,      0.219,      4.557]	rmm
[000:46:43]	286309.105479	[     4.659,     13.901,      0.373,  6.201e-07,      0.953,  3.414e-04,      0.219,      4.557]	rmm
[000:46:53]	192197.957526	[     0.539,      1.429,      0.178,      1.742,      0.082,      0.153,      1.023,      4.332]	cm
[000:47:02]	174831.423998	[     1.182,      1.429,      0.178,      0.989,      0.082,      0.153,      1.023,      4.332]	cm
[000:47:17]	203663.045884	[     0.797,      1.429,      0.126,      1.709,      0.082,      0.153,      1.426,      4.332]	cm
[000:47:26]	179716.422656	[     0.797,      1.429,      0.189,      1.709,      0.082,      0.153,      0.588,      4.332]	cm
[000:47:37]	106939.922453	[     2.782,      1.429,      0.352,  3.160e-09,      0.082,      3.408,      1.023,      3.625]	c
[000:47:42]	234072.823748	[     2.230,      5.739,      0.373,  1.048e-06,      0.953,  3.709e-08,      2.070,      2.517]	c
[000:48:08]	120339.955557	[     4.659,      0.533,      0.077,      5.487,      0.953,      1.434,      0.415,      4.557]	c
[000:48:18]	789834.900418	[     4.547,      0.165,     19.340,  1.672e-07,      0.631,  8.142e-07,      1.804,      3.532]	r
[000:48:23]	423227.759091	[     0.464,     27.339,      0.244,      0.122,      0.050,      0.001,      4.904,      2.728]	r
[000:48:34]	40884.1442488	[     2.782,      0.239,      0.352,  4.765e-09,      1.661,      3.408,      2.072,      3.625]	rm
