7       , -2336.82    , array([ 12.0678    ,  1.03261    ,  1.11938e-06,  5.6068e-15 ])
8       , -2336.82    , array([ 12.0799    ,  1.03261    ,  1.11938e-06,  5.6068e-15 ])
9       , -2336.82    , array([ 12.0678    ,  1.03364    ,  1.11938e-06,  5.6068e-15 ])
10      , -2336.82    , array([ 12.0678    ,  1.03261    ,  1.1205e-06 ,  5.6068e-15 ])
11      , -2336.82    , array([ 12.0678    ,  1.03261    ,  1.11938e-06,  5.61241e-15])
12      , -2336.82    , array([ 12.0678    ,  1.03261    ,  1.11938e-06,  5.6068e-15 ])
13      , -2336.82    , array([ 12.0463    ,  1.03261    ,  1.0975e-06 ,  5.6068e-15 ])
14      , -2336.82    , array([ 12.0463    ,  1.03261    ,  1.0975e-06 ,  5.6068e-15 ])
15      , -2336.82    , array([ 12.0584    ,  1.03261    ,  1.0975e-06 ,  5.6068e-15 ])
16      , -2336.82    , array([ 12.0463    ,  1.03364    ,  1.0975e-06 ,  5.6068e-15 ])
17      , -2336.82    , array([ 12.0463    ,  1.03261    ,  1.0986e-06 ,  5.6068e-15 ])
18      , -2336.82    , array([ 12.0463    ,  1.03261    ,  1.0975e-06 ,  5.61241e-15])
19      , -2336.82    , array([ 11.9608    ,  1.03261    ,  1.0142e-06 ,  5.6068e-15 ])
20      , -2336.82    , array([ 11.9608    ,  1.03261    ,  1.0142e-06 ,  5.6068e-15 ])
21      , -2336.82    , array([ 11.9728    ,  1.03261    ,  1.0142e-06 ,  5.6068e-15 ])
22      , -2336.82    , array([ 11.9608    ,  1.03364    ,  1.0142e-06 ,  5.6068e-15 ])
23      , -2336.82    , array([ 11.9608    ,  1.03261    ,  1.01521e-06,  5.6068e-15 ])
24      , -2336.82    , array([ 11.9608    ,  1.03261    ,  1.0142e-06 ,  5.61241e-15])
25      , -2336.82    , array([ 11.6247    ,  1.03261    ,  7.39584e-07,  5.6068e-15 ])
26      , -2336.82    , array([ 11.6247    ,  1.03261    ,  7.39584e-07,  5.6068e-15 ])
27      , -2336.82    , array([ 11.6364    ,  1.03261    ,  7.39584e-07,  5.6068e-15 ])
28      , -2336.82    , array([ 11.6247    ,  1.03364    ,  7.39584e-07,  5.6068e-15 ])
29      , -2336.82    , array([ 11.6247    ,  1.03261    ,  7.40324e-07,  5.6068e-15 ])
30      , -2336.82    , array([ 11.6247    ,  1.03261    ,  7.39584e-07,  5.61241e-15])
31      , -2336.81    , array([ 10.8137    ,  1.03261    ,  3.32424e-07,  5.6068e-15 ])
32      , -2336.81    , array([ 10.8137    ,  1.03261    ,  3.32424e-07,  5.6068e-15 ])
33      , -2336.81    , array([ 10.8245    ,  1.03261    ,  3.32424e-07,  5.6068e-15 ])
34      , -2336.81    , array([ 10.8137    ,  1.03364    ,  3.32424e-07,  5.6068e-15 ])
35      , -2336.81    , array([ 10.8137    ,  1.03261    ,  3.32756e-07,  5.6068e-15 ])
36      , -2336.81    , array([ 10.8137    ,  1.03261    ,  3.32424e-07,  5.61241e-15])
37      , -2336.81    , array([ 10.1998    ,  1.03261    ,  1.7435e-07 ,  5.6068e-15 ])
38      , -2336.81    , array([ 10.1998    ,  1.03261    ,  1.7435e-07 ,  5.6068e-15 ])
39      , -2336.81    , array([ 10.21      ,  1.03261    ,  1.7435e-07 ,  5.6068e-15 ])
40      , -2336.81    , array([ 10.1998    ,  1.03364    ,  1.7435e-07 ,  5.6068e-15 ])
41      , -2336.81    , array([ 10.1998    ,  1.03261    ,  1.74524e-07,  5.6068e-15 ])
42      , -2336.81    , array([ 10.1998    ,  1.03261    ,  1.7435e-07 ,  5.61241e-15])
43      , -2336.81    , array([ 9.56972    ,  1.03261    ,  8.62723e-08,  5.6068e-15 ])
44      , -2336.81    , array([ 9.56972    ,  1.03261    ,  8.62723e-08,  5.6068e-15 ])
45      , -2336.81    , array([ 9.57929    ,  1.03261    ,  8.62723e-08,  5.6068e-15 ])
46      , -2336.81    , array([ 9.56972    ,  1.03364    ,  8.62723e-08,  5.6068e-15 ])
47      , -2336.81    , array([ 9.56972    ,  1.03261    ,  8.63586e-08,  5.6068e-15 ])
48      , -2336.81    , array([ 9.56972    ,  1.03261    ,  8.62723e-08,  5.61241e-15])
49      , -2336.81    , array([ 8.9972     ,  1.03261    ,  4.36874e-08,  5.6068e-15 ])
50      , -2336.81    , array([ 8.9972     ,  1.03261    ,  4.36874e-08,  5.6068e-15 ])
51      , -2336.81    , array([ 9.0062     ,  1.03261    ,  4.36874e-08,  5.6068e-15 ])
52      , -2336.81    , array([ 8.9972     ,  1.03364    ,  4.36874e-08,  5.6068e-15 ])
53      , -2336.81    , array([ 8.9972     ,  1.03261    ,  4.37311e-08,  5.6068e-15 ])
54      , -2336.81    , array([ 8.9972     ,  1.03261    ,  4.36874e-08,  5.61241e-15])
55      , -2336.8     , array([ 8.45253    ,  1.03261    ,  2.19421e-08,  5.6068e-15 ])
56      , -2336.8     , array([ 8.45253    ,  1.03261    ,  2.19421e-08,  5.6068e-15 ])
57      , -2336.8     , array([ 8.46099    ,  1.03261    ,  2.19421e-08,  5.6068e-15 ])
58      , -2336.8     , array([ 8.45253    ,  1.03364    ,  2.19421e-08,  5.6068e-15 ])
59      , -2336.8     , array([ 8.45253    ,  1.03261    ,  2.19641e-08,  5.6068e-15 ])
60      , -2336.8     , array([ 8.45253    ,  1.03261    ,  2.19421e-08,  5.61241e-15])
61      , -2336.8     , array([ 7.94358    ,  1.03261    ,  1.10633e-08,  5.6068e-15 ])
62      , -2336.8     , array([ 7.94358    ,  1.03261    ,  1.10633e-08,  5.6068e-15 ])
63      , -2336.8     , array([ 7.95153    ,  1.03261    ,  1.10633e-08,  5.6068e-15 ])
64      , -2336.8     , array([ 7.94358    ,  1.03364    ,  1.10633e-08,  5.6068e-15 ])
65      , -2336.8     , array([ 7.94358    ,  1.03261    ,  1.10743e-08,  5.6068e-15 ])
66      , -2336.8     , array([ 7.94358    ,  1.03261    ,  1.10633e-08,  5.61241e-15])
67      , -2336.8     , array([ 7.46484    ,  1.03261    ,  5.57481e-09,  5.6068e-15 ])
68      , -2336.8     , array([ 7.46484    ,  1.03261    ,  5.57481e-09,  5.6068e-15 ])
69      , -2336.8     , array([ 7.47231    ,  1.03261    ,  5.57481e-09,  5.6068e-15 ])
70      , -2336.8     , array([ 7.46484    ,  1.03364    ,  5.57481e-09,  5.6068e-15 ])
71      , -2336.8     , array([ 7.46484    ,  1.03261    ,  5.58039e-09,  5.6068e-15 ])
72      , -2336.8     , array([ 7.46484    ,  1.03261    ,  5.57481e-09,  5.61241e-15])
73      , -2336.8     , array([ 7.01572    ,  1.03261    ,  2.81261e-09,  5.6068e-15 ])
74      , -2336.8     , array([ 7.01572    ,  1.03261    ,  2.81261e-09,  5.6068e-15 ])
75      , -2336.8     , array([ 7.02274    ,  1.03261    ,  2.81261e-09,  5.6068e-15 ])
76      , -2336.8     , array([ 7.01572    ,  1.03364    ,  2.81261e-09,  5.6068e-15 ])
77      , -2336.8     , array([ 7.01572    ,  1.03261    ,  2.81543e-09,  5.6068e-15 ])
