175774  , -78884.1    , array([ 0.600993   ,  3.51235    ,  1.47315e-31,  0.287885   ,  0.000122585])
175903  , -48935.7    , array([ 0.00701401 ,  0.0603956  ,  1.47315e-31,  0.39122    ,  0.000663739])
175904  , -48930.2    , array([ 0.00701401 ,  0.0603352  ,  1.47463e-31,  0.39122    ,  0.000663739])
175905  , -48930.2    , array([ 0.00701401 ,  0.0603352  ,  1.47315e-31,  0.391611   ,  0.000663739])
175906  , -48926.4    , array([ 0.00701401 ,  0.0603352  ,  1.47315e-31,  0.39122    ,  0.000664403])
175907  , -38069.9    , array([ 0.00194082 ,  0.00477028 ,  1.47315e-31,  0.493208   ,  0.000173309])
175908  , -38069.9    , array([ 0.00194082 ,  0.00477028 ,  1.47315e-31,  0.493208   ,  0.000173309])
175909  , -38066.2    , array([ 0.00194276 ,  0.00477028 ,  1.47315e-31,  0.493208   ,  0.000173309])
175910  , -38083.2    , array([ 0.00194082 ,  0.00477506 ,  1.47315e-31,  0.493208   ,  0.000173309])
175911  , -38069.9    , array([ 0.00194082 ,  0.00477028 ,  1.47463e-31,  0.493208   ,  0.000173309])
175912  , -38069.9    , array([ 0.00194082 ,  0.00477028 ,  1.47315e-31,  0.493701   ,  0.000173309])
175913  , -38060.3    , array([ 0.00194082 ,  0.00477028 ,  1.47315e-31,  0.493208   ,  0.000173483])
175914  , -38069.5    , array([ 0.00194075 ,  0.00476996 ,  1.47315e-31,  0.493211   ,  0.000173303])
175915  , -38069.5    , array([ 0.00194075 ,  0.00476996 ,  1.47315e-31,  0.493211   ,  0.000173303])
175916  , -38065.8    , array([ 0.00194269 ,  0.00476996 ,  1.47315e-31,  0.493211   ,  0.000173303])
175917  , -38082.7    , array([ 0.00194075 ,  0.00477473 ,  1.47315e-31,  0.493211   ,  0.000173303])
175918  , -38069.5    , array([ 0.00194075 ,  0.00476996 ,  1.47463e-31,  0.493211   ,  0.000173303])
175919  , -38069.5    , array([ 0.00194075 ,  0.00476996 ,  1.47315e-31,  0.493704   ,  0.000173303])
175920  , -38059.8    , array([ 0.00194075 ,  0.00476996 ,  1.47315e-31,  0.493211   ,  0.000173476])
175921  , -38069      , array([ 0.00194068 ,  0.00476964 ,  1.47315e-31,  0.493214   ,  0.000173297])
175922  , -38069      , array([ 0.00194068 ,  0.00476964 ,  1.47315e-31,  0.493214   ,  0.000173297])
175923  , -38065.4    , array([ 0.00194263 ,  0.00476964 ,  1.47315e-31,  0.493214   ,  0.000173297])
175924  , -38082.3    , array([ 0.00194068 ,  0.00477441 ,  1.47315e-31,  0.493214   ,  0.000173297])
175925  , -38069      , array([ 0.00194068 ,  0.00476964 ,  1.47463e-31,  0.493214   ,  0.000173297])
175926  , -38069      , array([ 0.00194068 ,  0.00476964 ,  1.47315e-31,  0.493707   ,  0.000173297])
175927  , -38059.4    , array([ 0.00194068 ,  0.00476964 ,  1.47315e-31,  0.493214   ,  0.00017347 ])
175928  , -28778.6    , array([ 0.00102089 ,  0.00134122 ,  1.47315e-31,  0.55378    ,  8.8556e-05 ])
175929  , -28778.6    , array([ 0.00102089 ,  0.00134122 ,  1.47315e-31,  0.55378    ,  8.8556e-05 ])
175930  , -28773.3    , array([ 0.00102191 ,  0.00134122 ,  1.47315e-31,  0.55378    ,  8.8556e-05 ])
175931  , -28795.7    , array([ 0.00102089 ,  0.00134257 ,  1.47315e-31,  0.55378    ,  8.8556e-05 ])
175932  , -28778.6    , array([ 0.00102089 ,  0.00134122 ,  1.47463e-31,  0.55378    ,  8.8556e-05 ])
175933  , -28778.6    , array([ 0.00102089 ,  0.00134122 ,  1.47315e-31,  0.554334   ,  8.8556e-05 ])
175934  , -28766.7    , array([ 0.00102089 ,  0.00134122 ,  1.47315e-31,  0.55378    ,  8.86446e-05])
175935  , -28778.4    , array([ 0.00102088 ,  0.00134119 ,  1.47315e-31,  0.553781   ,  8.85549e-05])
175936  , -28778.4    , array([ 0.00102088 ,  0.00134119 ,  1.47315e-31,  0.553781   ,  8.85549e-05])
175937  , -28773.1    , array([ 0.0010219  ,  0.00134119 ,  1.47315e-31,  0.553781   ,  8.85549e-05])
175938  , -28795.5    , array([ 0.00102088 ,  0.00134254 ,  1.47315e-31,  0.553781   ,  8.85549e-05])
175939  , -28778.4    , array([ 0.00102088 ,  0.00134119 ,  1.47463e-31,  0.553781   ,  8.85549e-05])
175940  , -28778.4    , array([ 0.00102088 ,  0.00134119 ,  1.47315e-31,  0.554335   ,  8.85549e-05])
175941  , -28766.5    , array([ 0.00102088 ,  0.00134119 ,  1.47315e-31,  0.553781   ,  8.86435e-05])
175942  , -28778.2    , array([ 0.00102087 ,  0.00134117 ,  1.47315e-31,  0.553782   ,  8.85539e-05])
175943  , -28778.2    , array([ 0.00102087 ,  0.00134117 ,  1.47315e-31,  0.553782   ,  8.85539e-05])
175944  , -28772.9    , array([ 0.00102189 ,  0.00134117 ,  1.47315e-31,  0.553782   ,  8.85539e-05])
175945  , -28795.4    , array([ 0.00102087 ,  0.00134251 ,  1.47315e-31,  0.553782   ,  8.85539e-05])
175946  , -28778.2    , array([ 0.00102087 ,  0.00134117 ,  1.47463e-31,  0.553782   ,  8.85539e-05])
175947  , -28778.2    , array([ 0.00102087 ,  0.00134117 ,  1.47315e-31,  0.554336   ,  8.85539e-05])
175948  , -28766.3    , array([ 0.00102087 ,  0.00134117 ,  1.47315e-31,  0.553782   ,  8.86425e-05])
175956  , -28778.2    , array([ 0.00102086 ,  0.00134116 ,  1.47315e-31,  0.553782   ,  8.85537e-05])
175957  , -28778.2    , array([ 0.00102086 ,  0.00134116 ,  1.47315e-31,  0.553782   ,  8.85537e-05])
175958  , -28772.9    , array([ 0.00102189 ,  0.00134116 ,  1.47315e-31,  0.553782   ,  8.85537e-05])
175959  , -28795.3    , array([ 0.00102086 ,  0.0013425  ,  1.47315e-31,  0.553782   ,  8.85537e-05])
175960  , -28778.2    , array([ 0.00102086 ,  0.00134116 ,  1.47463e-31,  0.553782   ,  8.85537e-05])
175961  , -28778.2    , array([ 0.00102086 ,  0.00134116 ,  1.47315e-31,  0.554336   ,  8.85537e-05])
175962  , -28766.3    , array([ 0.00102086 ,  0.00134116 ,  1.47315e-31,  0.553782   ,  8.86423e-05])
175963  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85534e-05])
175964  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85534e-05])
175965  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85534e-05])
175966  , -28795.3    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85534e-05])
175967  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85534e-05])
175968  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85534e-05])
175969  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.8642e-05 ])
175977  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175978  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175979  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175980  , -28795.3    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175981  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85533e-05])
175982  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85533e-05])
175983  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86419e-05])
175984  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175985  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175986  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175987  , -28795.2    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175988  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85533e-05])
175989  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85533e-05])
175990  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86419e-05])
175998  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
175999  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
176000  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
176001  , -28795.2    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85533e-05])
176002  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85533e-05])
176003  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85533e-05])
176004  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86418e-05])
176005  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176006  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176007  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176008  , -28795.2    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176009  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85532e-05])
176010  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85532e-05])
176011  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86418e-05])
176019  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176020  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176021  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176022  , -28795.2    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176023  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85532e-05])
176024  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85532e-05])
176025  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86418e-05])
176026  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176027  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176028  , -28772.8    , array([ 0.00102188 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176029  , -28795.2    , array([ 0.00102086 ,  0.00134249 ,  1.47315e-31,  0.553783   ,  8.85532e-05])
176030  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47463e-31,  0.553783   ,  8.85532e-05])
176031  , -28778.1    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.554337   ,  8.85532e-05])
176032  , -28766.2    , array([ 0.00102086 ,  0.00134115 ,  1.47315e-31,  0.553783   ,  8.86418e-05])
176033  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176034  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176035  , -28447.4    , array([ 0.00100157 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176036  , -28470      , array([ 0.00100057 ,  0.00129031 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176037  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47463e-31,  0.555791   ,  8.67148e-05])
176038  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.556347   ,  8.67148e-05])
176039  , -28440.8    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.68016e-05])
176040  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176041  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176042  , -28447.4    , array([ 0.00100157 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176043  , -28470      , array([ 0.00100057 ,  0.00129031 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176044  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47463e-31,  0.555791   ,  8.67148e-05])
176045  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.556347   ,  8.67148e-05])
176046  , -28440.8    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.68016e-05])
176047  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176048  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176049  , -28447.4    , array([ 0.00100157 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176050  , -28470      , array([ 0.00100057 ,  0.00129031 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176051  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47463e-31,  0.555791   ,  8.67148e-05])
176052  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.556347   ,  8.67148e-05])
176053  , -28440.8    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.68016e-05])
176061  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176062  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176063  , -28447.4    , array([ 0.00100157 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176064  , -28470      , array([ 0.00100057 ,  0.00129031 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176065  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47463e-31,  0.555791   ,  8.67148e-05])
176066  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.556347   ,  8.67148e-05])
176067  , -28440.8    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.68016e-05])
176068  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176069  , -28452.7    , array([ 0.00100057 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
176070  , -28447.4    , array([ 0.00100157 ,  0.00128902 ,  1.47315e-31,  0.555791   ,  8.67148e-05])
