182656  , -79068.9    , array([ 0.355004   ,  0.00304637 ,  0.000883235,  4.05198e-24,  5.28575e-08])
182657  , -79068.9    , array([ 0.355359   ,  0.00304637 ,  0.000883235,  4.05198e-24,  5.28575e-08])
182658  , -79069      , array([ 0.355004   ,  0.00304941 ,  0.000883235,  4.05198e-24,  5.28575e-08])
182659  , -79068.9    , array([ 0.355004   ,  0.00304637 ,  0.000884118,  4.05198e-24,  5.28575e-08])
182660  , -79068.9    , array([ 0.355004   ,  0.00304637 ,  0.000883235,  4.05603e-24,  5.28575e-08])
182661  , -79068.9    , array([ 0.355004   ,  0.00304637 ,  0.000883235,  4.05198e-24,  5.29104e-08])
182662  , -79068.9    , array([ 0.355004   ,  0.00304637 ,  0.000883235,  4.05198e-24,  5.28575e-08])
182663  , -79004.2    , array([ 0.353533   ,  0.00149516 ,  0.000883235,  4.05198e-24,  1.08225e-07])
182664  , -79004.2    , array([ 0.353533   ,  0.00149516 ,  0.000883235,  4.05198e-24,  1.08225e-07])
182665  , -79004.2    , array([ 0.353887   ,  0.00149516 ,  0.000883235,  4.05198e-24,  1.08225e-07])
182666  , -79004.3    , array([ 0.353533   ,  0.00149665 ,  0.000883235,  4.05198e-24,  1.08225e-07])
182667  , -79004.2    , array([ 0.353533   ,  0.00149516 ,  0.000884118,  4.05198e-24,  1.08225e-07])
182668  , -79004.2    , array([ 0.353533   ,  0.00149516 ,  0.000883235,  4.05603e-24,  1.08225e-07])
182669  , -79004.1    , array([ 0.353533   ,  0.00149516 ,  0.000883235,  4.05198e-24,  1.08334e-07])
182677  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182678  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182679  , -79004.2    , array([ 0.353887   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182680  , -79004.3    , array([ 0.353533   ,  0.00149665 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182681  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000884118,  4.05198e-24,  1.08226e-07])
182682  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05603e-24,  1.08226e-07])
182683  , -79004.1    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08334e-07])
182684  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182685  , -79004.2    , array([ 0.353533   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182686  , -79004.2    , array([ 0.353887   ,  0.00149515 ,  0.000883235,  4.05198e-24,  1.08226e-07])
182687  , -79004.3    , array([ 0.353533   ,  0.00149665 ,  0.000883235,  4.05198e-24,  1.08226e-07])
