21813   , -2336.8     , array([ 0.0269567  ,  0.0780423  ,  1.7301e-40 ,  2.2802e-10 ])
21814   , -2336.8     , array([ 0.0269837  ,  0.0780423  ,  1.7301e-40 ,  2.2802e-10 ])
21815   , -2336.8     , array([ 0.0269567  ,  0.0781203  ,  1.7301e-40 ,  2.2802e-10 ])
21816   , -2336.8     , array([ 0.0269567  ,  0.0780423  ,  1.73183e-40,  2.2802e-10 ])
21817   , -2336.8     , array([ 0.0269567  ,  0.0780423  ,  1.7301e-40 ,  2.28248e-10])
21818   , -2336.8     , array([ 0.0269567  ,  0.0780423  ,  1.7301e-40 ,  2.2802e-10 ])
21819   , -2336.8     , array([ 0.0269567  ,  0.0780379  ,  1.7301e-40 ,  2.28032e-10])
21820   , -2336.8     , array([ 0.0269567  ,  0.0780379  ,  1.7301e-40 ,  2.28032e-10])
21821   , -2336.8     , array([ 0.0269837  ,  0.0780379  ,  1.7301e-40 ,  2.28032e-10])
21822   , -2336.8     , array([ 0.0269567  ,  0.078116   ,  1.7301e-40 ,  2.28032e-10])
21823   , -2336.8     , array([ 0.0269567  ,  0.0780379  ,  1.73183e-40,  2.28032e-10])
21824   , -2336.8     , array([ 0.0269567  ,  0.0780379  ,  1.7301e-40 ,  2.2826e-10 ])
21825   , -2336.8     , array([ 0.0269567  ,  0.0780204  ,  1.7301e-40 ,  2.28079e-10])
21826   , -2336.8     , array([ 0.0269567  ,  0.0780204  ,  1.7301e-40 ,  2.28079e-10])
21827   , -2336.8     , array([ 0.0269837  ,  0.0780204  ,  1.7301e-40 ,  2.28079e-10])
21828   , -2336.8     , array([ 0.0269567  ,  0.0780984  ,  1.7301e-40 ,  2.28079e-10])
21829   , -2336.8     , array([ 0.0269567  ,  0.0780204  ,  1.73183e-40,  2.28079e-10])
21830   , -2336.8     , array([ 0.0269567  ,  0.0780204  ,  1.7301e-40 ,  2.28307e-10])
21831   , -2336.8     , array([ 0.0269567  ,  0.0779504  ,  1.7301e-40 ,  2.28268e-10])
21832   , -2336.8     , array([ 0.0269567  ,  0.0779504  ,  1.7301e-40 ,  2.28268e-10])
21833   , -2336.8     , array([ 0.0269837  ,  0.0779504  ,  1.7301e-40 ,  2.28268e-10])
21834   , -2336.8     , array([ 0.0269567  ,  0.0780283  ,  1.7301e-40 ,  2.28268e-10])
21835   , -2336.8     , array([ 0.0269567  ,  0.0779504  ,  1.73183e-40,  2.28268e-10])
21836   , -2336.8     , array([ 0.0269567  ,  0.0779504  ,  1.7301e-40 ,  2.28496e-10])
21837   , -2336.8     , array([ 0.0269567  ,  0.0776709  ,  1.7301e-40 ,  2.29026e-10])
21838   , -2336.8     , array([ 0.0269567  ,  0.0776709  ,  1.7301e-40 ,  2.29026e-10])
21839   , -2336.8     , array([ 0.0269837  ,  0.0776709  ,  1.7301e-40 ,  2.29026e-10])
21840   , -2336.8     , array([ 0.0269567  ,  0.0777486  ,  1.7301e-40 ,  2.29026e-10])
21841   , -2336.8     , array([ 0.0269567  ,  0.0776709  ,  1.73183e-40,  2.29026e-10])
21842   , -2336.8     , array([ 0.0269567  ,  0.0776709  ,  1.7301e-40 ,  2.29255e-10])
21843   , -2336.8     , array([ 0.0269567  ,  0.0765631  ,  1.7301e-40 ,  2.32083e-10])
