45658   , -71490.9    , array([ 0.791508   ,  0.0413267  ,  2.19721e-23,  1.30668e-26,  0.000276139])
45659   , -71491.2    , array([ 0.7923     ,  0.0413267  ,  2.19721e-23,  1.30668e-26,  0.000276139])
45660   , -71497.8    , array([ 0.791508   ,  0.041368   ,  2.19721e-23,  1.30668e-26,  0.000276139])
45661   , -71490.9    , array([ 0.791508   ,  0.0413267  ,  2.1994e-23 ,  1.30668e-26,  0.000276139])
45662   , -71490.9    , array([ 0.791508   ,  0.0413267  ,  2.19721e-23,  1.30799e-26,  0.000276139])
45663   , -71483.8    , array([ 0.791508   ,  0.0413267  ,  2.19721e-23,  1.30668e-26,  0.000276415])
45664   , -71490.9    , array([ 0.791508   ,  0.0413267  ,  2.19721e-23,  1.30668e-26,  0.000276139])
45665   , -53240.7    , array([ 0.77238    ,  0.0204994  ,  2.19721e-23,  1.30668e-26,  0.000571063])
45666   , -53240.7    , array([ 0.77238    ,  0.0204994  ,  2.19721e-23,  1.30668e-26,  0.000571063])
45667   , -53241      , array([ 0.773152   ,  0.0204994  ,  2.19721e-23,  1.30668e-26,  0.000571063])
45668   , -53260.3    , array([ 0.77238    ,  0.0205199  ,  2.19721e-23,  1.30668e-26,  0.000571063])
45669   , -53240.7    , array([ 0.77238    ,  0.0204994  ,  2.1994e-23 ,  1.30668e-26,  0.000571063])
45670   , -53240.7    , array([ 0.77238    ,  0.0204994  ,  2.19721e-23,  1.30799e-26,  0.000571063])
45671   , -53220.7    , array([ 0.77238    ,  0.0204994  ,  2.19721e-23,  1.30668e-26,  0.000571635])
45672   , -291675     , array([ 0.700377   ,  0.00124104 ,  2.19721e-23,  1.30668e-26,  0.0104451  ])
45673   , -291675     , array([ 0.700377   ,  0.00124104 ,  2.19721e-23,  1.30668e-26,  0.0104451  ])
45674   , -291675     , array([ 0.701078   ,  0.00124104 ,  2.19721e-23,  1.30668e-26,  0.0104451  ])
45675   , -291377     , array([ 0.700377   ,  0.00124228 ,  2.19721e-23,  1.30668e-26,  0.0104451  ])
45676   , -291675     , array([ 0.700377   ,  0.00124104 ,  2.1994e-23 ,  1.30668e-26,  0.0104451  ])
45677   , -291675     , array([ 0.700377   ,  0.00124104 ,  2.19721e-23,  1.30799e-26,  0.0104451  ])
45678   , -291968     , array([ 0.700377   ,  0.00124104 ,  2.19721e-23,  1.30668e-26,  0.0104555  ])
45679   , -7350.2     , array([ 0.747097   ,  0.00789782 ,  2.19721e-23,  1.30668e-26,  0.00153453 ])
45680   , -7350.2     , array([ 0.747097   ,  0.00789782 ,  2.19721e-23,  1.30668e-26,  0.00153453 ])
45681   , -7350.3     , array([ 0.747844   ,  0.00789782 ,  2.19721e-23,  1.30668e-26,  0.00153453 ])
45682   , -7366.09    , array([ 0.747097   ,  0.00790572 ,  2.19721e-23,  1.30668e-26,  0.00153453 ])
45683   , -7350.2     , array([ 0.747097   ,  0.00789782 ,  2.1994e-23 ,  1.30668e-26,  0.00153453 ])
45684   , -7350.2     , array([ 0.747097   ,  0.00789782 ,  2.19721e-23,  1.30799e-26,  0.00153453 ])
45685   , -7334.17    , array([ 0.747097   ,  0.00789782 ,  2.19721e-23,  1.30668e-26,  0.00153607 ])
