1929    , -2336.8     , array([ 0.377282   ,  1.11277    ,  1.79271e-08,  3.3308e-22 ])
1930    , -2336.8     , array([ 0.377659   ,  1.11277    ,  1.79271e-08,  3.3308e-22 ])
1931    , -2336.8     , array([ 0.377282   ,  1.11389    ,  1.79271e-08,  3.3308e-22 ])
1932    , -2336.8     , array([ 0.377282   ,  1.11277    ,  1.79451e-08,  3.3308e-22 ])
1933    , -2336.8     , array([ 0.377282   ,  1.11277    ,  1.79271e-08,  3.33413e-22])
1934    , -2336.8     , array([ 0.377282   ,  1.11277    ,  1.79271e-08,  3.3308e-22 ])
1935    , -2336.8     , array([ 0.376937   ,  1.11277    ,  1.79373e-08,  3.3308e-22 ])
1936    , -2336.8     , array([ 0.376937   ,  1.11277    ,  1.79373e-08,  3.3308e-22 ])
1937    , -2336.8     , array([ 0.377315   ,  1.11277    ,  1.79373e-08,  3.3308e-22 ])
1938    , -2336.8     , array([ 0.376937   ,  1.11389    ,  1.79373e-08,  3.3308e-22 ])
1939    , -2336.8     , array([ 0.376937   ,  1.11277    ,  1.79553e-08,  3.3308e-22 ])
1940    , -2336.8     , array([ 0.376937   ,  1.11277    ,  1.79373e-08,  3.33413e-22])
1941    , -2336.8     , array([ 0.375564   ,  1.11277    ,  1.79782e-08,  3.3308e-22 ])
1942    , -2336.8     , array([ 0.375564   ,  1.11277    ,  1.79782e-08,  3.3308e-22 ])
1943    , -2336.8     , array([ 0.37594    ,  1.11277    ,  1.79782e-08,  3.3308e-22 ])
1944    , -2336.8     , array([ 0.375564   ,  1.11389    ,  1.79782e-08,  3.3308e-22 ])
1945    , -2336.8     , array([ 0.375564   ,  1.11277    ,  1.79962e-08,  3.3308e-22 ])
1946    , -2336.8     , array([ 0.375564   ,  1.11277    ,  1.79782e-08,  3.33413e-22])
1947    , -2336.8     , array([ 0.370121   ,  1.11277    ,  1.81426e-08,  3.3308e-22 ])
1948    , -2336.8     , array([ 0.370121   ,  1.11277    ,  1.81426e-08,  3.3308e-22 ])
1949    , -2336.8     , array([ 0.370491   ,  1.11277    ,  1.81426e-08,  3.3308e-22 ])
1950    , -2336.8     , array([ 0.370121   ,  1.11389    ,  1.81426e-08,  3.3308e-22 ])
1951    , -2336.8     , array([ 0.370121   ,  1.11277    ,  1.81607e-08,  3.3308e-22 ])
1952    , -2336.8     , array([ 0.370121   ,  1.11277    ,  1.81426e-08,  3.33413e-22])
1953    , -2336.8     , array([ 0.349124   ,  1.11277    ,  1.88151e-08,  3.3308e-22 ])
1954    , -2336.8     , array([ 0.349124   ,  1.11277    ,  1.88151e-08,  3.3308e-22 ])
1955    , -2336.8     , array([ 0.349474   ,  1.11277    ,  1.88151e-08,  3.3308e-22 ])
1956    , -2336.8     , array([ 0.349124   ,  1.11389    ,  1.88151e-08,  3.3308e-22 ])
1957    , -2336.8     , array([ 0.349124   ,  1.11277    ,  1.8834e-08 ,  3.3308e-22 ])
1958    , -2336.8     , array([ 0.349124   ,  1.11277    ,  1.88151e-08,  3.33413e-22])
1959    , -2336.8     , array([ 0.276393   ,  1.11277    ,  2.17643e-08,  3.3308e-22 ])
1960    , -2336.8     , array([ 0.276393   ,  1.11277    ,  2.17643e-08,  3.3308e-22 ])
1961    , -2336.8     , array([ 0.276669   ,  1.11277    ,  2.17643e-08,  3.3308e-22 ])
1962    , -2336.8     , array([ 0.276393   ,  1.11389    ,  2.17643e-08,  3.3308e-22 ])
1963    , -2336.8     , array([ 0.276393   ,  1.11277    ,  2.17861e-08,  3.3308e-22 ])
1964    , -2336.8     , array([ 0.276393   ,  1.11277    ,  2.17643e-08,  3.33413e-22])
1965    , -2336.8     , array([ 0.108571   ,  1.11277    ,  3.89666e-08,  3.3308e-22 ])
1966    , -2336.8     , array([ 0.108571   ,  1.11277    ,  3.89666e-08,  3.3308e-22 ])
1967    , -2336.8     , array([ 0.10868    ,  1.11277    ,  3.89666e-08,  3.3308e-22 ])
1968    , -2336.8     , array([ 0.108571   ,  1.11389    ,  3.89666e-08,  3.3308e-22 ])
1969    , -2336.8     , array([ 0.108571   ,  1.11277    ,  3.90055e-08,  3.3308e-22 ])
1970    , -2336.8     , array([ 0.108571   ,  1.11277    ,  3.89666e-08,  3.33413e-22])
1971    , -2333.84    , array([ 0.00258503 ,  1.11277    ,  4.00389e-07,  3.3308e-22 ])
1972    , -2333.84    , array([ 0.00258503 ,  1.11277    ,  4.00389e-07,  3.3308e-22 ])
1973    , -2333.85    , array([ 0.00258761 ,  1.11277    ,  4.00389e-07,  3.3308e-22 ])
1974    , -2333.84    , array([ 0.00258503 ,  1.11389    ,  4.00389e-07,  3.3308e-22 ])
1975    , -2333.84    , array([ 0.00258503 ,  1.11277    ,  4.0079e-07 ,  3.3308e-22 ])
1976    , -2333.84    , array([ 0.00258503 ,  1.11277    ,  4.00389e-07,  3.33413e-22])
1983    , -2333.84    , array([ 0.00258502 ,  1.11277    ,  4.0039e-07 ,  3.3308e-22 ])
1984    , -2333.84    , array([ 0.00258502 ,  1.11277    ,  4.0039e-07 ,  3.3308e-22 ])
1985    , -2333.85    , array([ 0.00258761 ,  1.11277    ,  4.0039e-07 ,  3.3308e-22 ])
