71555   , -69296.8    , array([ 2.9011     ,  0.0300182  ,  4.16689e-29,  0.0669412  ,  0.000271225])
71626   , -2546.32    , array([ 2.86375    ,  0.0048864  ,  4.16689e-29,  0.0669395  ,  0.0016972  ])
71627   , -2546.33    , array([ 2.86661    ,  0.0048864  ,  4.16689e-29,  0.0669395  ,  0.0016972  ])
71628   , -2546.15    , array([ 2.86375    ,  0.00489129 ,  4.16689e-29,  0.0669395  ,  0.0016972  ])
71629   , -2546.32    , array([ 2.86375    ,  0.0048864  ,  4.17105e-29,  0.0669395  ,  0.0016972  ])
71630   , -2546.32    , array([ 2.86375    ,  0.0048864  ,  4.16689e-29,  0.0670065  ,  0.0016972  ])
71631   , -2546.36    , array([ 2.86375    ,  0.0048864  ,  4.16689e-29,  0.0669395  ,  0.0016989  ])
71639   , -2546.28    , array([ 2.8636     ,  0.00488754 ,  4.16689e-29,  0.0669396  ,  0.0016976  ])
71640   , -2546.28    , array([ 2.8636     ,  0.00488754 ,  4.16689e-29,  0.0669396  ,  0.0016976  ])
71641   , -2546.29    , array([ 2.86647    ,  0.00488754 ,  4.16689e-29,  0.0669396  ,  0.0016976  ])
71642   , -2546.11    , array([ 2.8636     ,  0.00489243 ,  4.16689e-29,  0.0669396  ,  0.0016976  ])
71643   , -2546.28    , array([ 2.8636     ,  0.00488754 ,  4.17105e-29,  0.0669396  ,  0.0016976  ])
71644   , -2546.28    , array([ 2.8636     ,  0.00488754 ,  4.16689e-29,  0.0670066  ,  0.0016976  ])
71645   , -2546.32    , array([ 2.8636     ,  0.00488754 ,  4.16689e-29,  0.0669396  ,  0.0016993  ])
71646   , -2546.24    , array([ 2.86346    ,  0.00488869 ,  4.16689e-29,  0.0669397  ,  0.001698   ])
71647   , -2546.24    , array([ 2.86346    ,  0.00488869 ,  4.16689e-29,  0.0669397  ,  0.001698   ])
71648   , -2546.25    , array([ 2.86632    ,  0.00488869 ,  4.16689e-29,  0.0669397  ,  0.001698   ])
71649   , -2546.07    , array([ 2.86346    ,  0.00489358 ,  4.16689e-29,  0.0669397  ,  0.001698   ])
71650   , -2546.24    , array([ 2.86346    ,  0.00488869 ,  4.17105e-29,  0.0669397  ,  0.001698   ])
71651   , -2546.24    , array([ 2.86346    ,  0.00488869 ,  4.16689e-29,  0.0670067  ,  0.001698   ])
71652   , -2546.28    , array([ 2.86346    ,  0.00488869 ,  4.16689e-29,  0.0669397  ,  0.0016997  ])
71660   , -2546.23    , array([ 2.86342    ,  0.00488897 ,  4.16689e-29,  0.0669397  ,  0.0016981  ])
71661   , -2546.23    , array([ 2.86342    ,  0.00488897 ,  4.16689e-29,  0.0669397  ,  0.0016981  ])
71662   , -2546.24    , array([ 2.86629    ,  0.00488897 ,  4.16689e-29,  0.0669397  ,  0.0016981  ])
71663   , -2546.06    , array([ 2.86342    ,  0.00489386 ,  4.16689e-29,  0.0669397  ,  0.0016981  ])
71664   , -2546.23    , array([ 2.86342    ,  0.00488897 ,  4.17105e-29,  0.0669397  ,  0.0016981  ])
71665   , -2546.23    , array([ 2.86342    ,  0.00488897 ,  4.16689e-29,  0.0670067  ,  0.0016981  ])
71666   , -2546.27    , array([ 2.86342    ,  0.00488897 ,  4.16689e-29,  0.0669397  ,  0.0016998  ])
71667   , -2546.22    , array([ 2.86339    ,  0.00488926 ,  4.16689e-29,  0.0669398  ,  0.0016982  ])
71668   , -2546.22    , array([ 2.86339    ,  0.00488926 ,  4.16689e-29,  0.0669398  ,  0.0016982  ])
71669   , -2546.24    , array([ 2.86625    ,  0.00488926 ,  4.16689e-29,  0.0669398  ,  0.0016982  ])
71670   , -2546.05    , array([ 2.86339    ,  0.00489415 ,  4.16689e-29,  0.0669398  ,  0.0016982  ])
71671   , -2546.22    , array([ 2.86339    ,  0.00488926 ,  4.17105e-29,  0.0669398  ,  0.0016982  ])
71672   , -2546.22    , array([ 2.86339    ,  0.00488926 ,  4.16689e-29,  0.0670067  ,  0.0016982  ])
71673   , -2546.26    , array([ 2.86339    ,  0.00488926 ,  4.16689e-29,  0.0669398  ,  0.0016999  ])
71681   , -2546.22    , array([ 2.86338    ,  0.00488933 ,  4.16689e-29,  0.0669398  ,  0.00169822 ])
71682   , -2546.22    , array([ 2.86338    ,  0.00488933 ,  4.16689e-29,  0.0669398  ,  0.00169822 ])
71683   , -2546.23    , array([ 2.86624    ,  0.00488933 ,  4.16689e-29,  0.0669398  ,  0.00169822 ])
71684   , -2546.05    , array([ 2.86338    ,  0.00489422 ,  4.16689e-29,  0.0669398  ,  0.00169822 ])
71685   , -2546.22    , array([ 2.86338    ,  0.00488933 ,  4.17105e-29,  0.0669398  ,  0.00169822 ])
71686   , -2546.22    , array([ 2.86338    ,  0.00488933 ,  4.16689e-29,  0.0670067  ,  0.00169822 ])
71687   , -2546.26    , array([ 2.86338    ,  0.00488933 ,  4.16689e-29,  0.0669398  ,  0.00169992 ])
71688   , -2546.22    , array([ 2.86337    ,  0.0048894  ,  4.16689e-29,  0.0669398  ,  0.00169825 ])
71689   , -2546.22    , array([ 2.86337    ,  0.0048894  ,  4.16689e-29,  0.0669398  ,  0.00169825 ])
71690   , -2546.23    , array([ 2.86623    ,  0.0048894  ,  4.16689e-29,  0.0669398  ,  0.00169825 ])
71691   , -2546.04    , array([ 2.86337    ,  0.00489429 ,  4.16689e-29,  0.0669398  ,  0.00169825 ])
71692   , -2546.22    , array([ 2.86337    ,  0.0048894  ,  4.17105e-29,  0.0669398  ,  0.00169825 ])
71693   , -2546.22    , array([ 2.86337    ,  0.0048894  ,  4.16689e-29,  0.0670067  ,  0.00169825 ])
71694   , -2546.26    , array([ 2.86337    ,  0.0048894  ,  4.16689e-29,  0.0669398  ,  0.00169995 ])
71695   , -5026.62    , array([ 1.20055    ,  0.280782   ,  4.16689e-29,  0.0687124  ,  0.0993949  ])
71696   , -5026.62    , array([ 1.20055    ,  0.280782   ,  4.16689e-29,  0.0687124  ,  0.0993949  ])
71697   , -5023.55    , array([ 1.20175    ,  0.280782   ,  4.16689e-29,  0.0687124  ,  0.0993949  ])
71698   , -5028.04    , array([ 1.20055    ,  0.281063   ,  4.16689e-29,  0.0687124  ,  0.0993949  ])
71699   , -5026.62    , array([ 1.20055    ,  0.280782   ,  4.17105e-29,  0.0687124  ,  0.0993949  ])
71700   , -5026.58    , array([ 1.20055    ,  0.280782   ,  4.16689e-29,  0.0687812  ,  0.0993949  ])
71701   , -5031.89    , array([ 1.20055    ,  0.280782   ,  4.16689e-29,  0.0687124  ,  0.0994943  ])
71702   , -2135.02    , array([ 2.12513    ,  0.0196192  ,  4.16689e-29,  0.0675426  ,  0.00685893 ])
71703   , -2135.02    , array([ 2.12513    ,  0.0196192  ,  4.16689e-29,  0.0675426  ,  0.00685893 ])
71704   , -2135.08    , array([ 2.12726    ,  0.0196192  ,  4.16689e-29,  0.0675426  ,  0.00685893 ])
71705   , -2135.1     , array([ 2.12513    ,  0.0196388  ,  4.16689e-29,  0.0675426  ,  0.00685893 ])
71706   , -2135.02    , array([ 2.12513    ,  0.0196192  ,  4.17105e-29,  0.0675426  ,  0.00685893 ])
71707   , -2135.02    , array([ 2.12513    ,  0.0196192  ,  4.16689e-29,  0.0676102  ,  0.00685893 ])
71708   , -2134.54    , array([ 2.12513    ,  0.0196192  ,  4.16689e-29,  0.0675426  ,  0.00686579 ])
71709   , -1643.14    , array([ 1.58442    ,  0.0770715  ,  4.16689e-29,  0.0681416  ,  0.0271178  ])
71710   , -1643.14    , array([ 1.58442    ,  0.0770715  ,  4.16689e-29,  0.0681416  ,  0.0271178  ])
71711   , -1643.18    , array([ 1.58601    ,  0.0770715  ,  4.16689e-29,  0.0681416  ,  0.0271178  ])
71712   , -1643.86    , array([ 1.58442    ,  0.0771486  ,  4.16689e-29,  0.0681416  ,  0.0271178  ])
71713   , -1643.14    , array([ 1.58442    ,  0.0770715  ,  4.17105e-29,  0.0681416  ,  0.0271178  ])
71714   , -1643.14    , array([ 1.58442    ,  0.0770715  ,  4.16689e-29,  0.0682098  ,  0.0271178  ])
71715   , -1642.57    , array([ 1.58442    ,  0.0770715  ,  4.16689e-29,  0.0681416  ,  0.027145   ])
71716   , -1683.21    , array([ 1.70585    ,  0.0546316  ,  4.16689e-29,  0.0679904  ,  0.0191913  ])
71717   , -1683.21    , array([ 1.70585    ,  0.0546316  ,  4.16689e-29,  0.0679904  ,  0.0191913  ])
71718   , -1683.3     , array([ 1.70756    ,  0.0546316  ,  4.16689e-29,  0.0679904  ,  0.0191913  ])
71719   , -1683.75    , array([ 1.70585    ,  0.0546863  ,  4.16689e-29,  0.0679904  ,  0.0191913  ])
71720   , -1683.21    , array([ 1.70585    ,  0.0546316  ,  4.17105e-29,  0.0679904  ,  0.0191913  ])
71721   , -1683.21    , array([ 1.70585    ,  0.0546316  ,  4.16689e-29,  0.0680585  ,  0.0191913  ])
71722   , -1682.42    , array([ 1.70585    ,  0.0546316  ,  4.16689e-29,  0.0679904  ,  0.0192105  ])
71723   , -1639.44    , array([ 1.60899    ,  0.0717388  ,  4.16689e-29,  0.0681101  ,  0.025233   ])
71724   , -1639.44    , array([ 1.60899    ,  0.0717388  ,  4.16689e-29,  0.0681101  ,  0.025233   ])
71725   , -1639.49    , array([ 1.6106     ,  0.0717388  ,  4.16689e-29,  0.0681101  ,  0.025233   ])
71726   , -1640.12    , array([ 1.60899    ,  0.0718106  ,  4.16689e-29,  0.0681101  ,  0.025233   ])
71727   , -1639.44    , array([ 1.60899    ,  0.0717388  ,  4.17105e-29,  0.0681101  ,  0.025233   ])
71728   , -1639.43    , array([ 1.60899    ,  0.0717388  ,  4.16689e-29,  0.0681782  ,  0.025233   ])
71729   , -1638.79    , array([ 1.60899    ,  0.0717388  ,  4.16689e-29,  0.0681101  ,  0.0252583  ])
71737   , -1639.43    , array([ 1.6088     ,  0.0717409  ,  4.16689e-29,  0.0681102  ,  0.0252338  ])
71738   , -1639.43    , array([ 1.6088     ,  0.0717409  ,  4.16689e-29,  0.0681102  ,  0.0252338  ])
71739   , -1639.49    , array([ 1.61041    ,  0.0717409  ,  4.16689e-29,  0.0681102  ,  0.0252338  ])
71740   , -1640.12    , array([ 1.6088     ,  0.0718127  ,  4.16689e-29,  0.0681102  ,  0.0252338  ])
71741   , -1639.43    , array([ 1.6088     ,  0.0717409  ,  4.17105e-29,  0.0681102  ,  0.0252338  ])
71742   , -1639.43    , array([ 1.6088     ,  0.0717409  ,  4.16689e-29,  0.0681784  ,  0.0252338  ])
71743   , -1638.79    , array([ 1.6088     ,  0.0717409  ,  4.16689e-29,  0.0681102  ,  0.025259   ])
71744   , -1639.43    , array([ 1.60867    ,  0.0717423  ,  4.16689e-29,  0.0681103  ,  0.0252343  ])
71745   , -1639.43    , array([ 1.60867    ,  0.0717423  ,  4.16689e-29,  0.0681103  ,  0.0252343  ])
71746   , -1639.48    , array([ 1.61028    ,  0.0717423  ,  4.16689e-29,  0.0681103  ,  0.0252343  ])
71747   , -1640.11    , array([ 1.60867    ,  0.0718141  ,  4.16689e-29,  0.0681103  ,  0.0252343  ])
71748   , -1639.43    , array([ 1.60867    ,  0.0717423  ,  4.17105e-29,  0.0681103  ,  0.0252343  ])
71749   , -1639.42    , array([ 1.60867    ,  0.0717423  ,  4.16689e-29,  0.0681785  ,  0.0252343  ])
71750   , -1638.78    , array([ 1.60867    ,  0.0717423  ,  4.16689e-29,  0.0681103  ,  0.0252595  ])
71758   , -1639.42    , array([ 1.60862    ,  0.0717429  ,  4.16689e-29,  0.0681104  ,  0.0252345  ])
71759   , -1639.42    , array([ 1.60862    ,  0.0717429  ,  4.16689e-29,  0.0681104  ,  0.0252345  ])
71760   , -1639.48    , array([ 1.61023    ,  0.0717429  ,  4.16689e-29,  0.0681104  ,  0.0252345  ])
71761   , -1640.11    , array([ 1.60862    ,  0.0718146  ,  4.16689e-29,  0.0681104  ,  0.0252345  ])
71762   , -1639.42    , array([ 1.60862    ,  0.0717429  ,  4.17105e-29,  0.0681104  ,  0.0252345  ])
71763   , -1639.42    , array([ 1.60862    ,  0.0717429  ,  4.16689e-29,  0.0681785  ,  0.0252345  ])
71764   , -1638.78    , array([ 1.60862    ,  0.0717429  ,  4.16689e-29,  0.0681104  ,  0.0252597  ])
71765   , -1639.42    , array([ 1.60859    ,  0.0717432  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71766   , -1639.42    , array([ 1.60859    ,  0.0717432  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71767   , -1639.48    , array([ 1.6102     ,  0.0717432  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71768   , -1640.11    , array([ 1.60859    ,  0.071815   ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71769   , -1639.42    , array([ 1.60859    ,  0.0717432  ,  4.17105e-29,  0.0681104  ,  0.0252346  ])
71770   , -1639.42    , array([ 1.60859    ,  0.0717432  ,  4.16689e-29,  0.0681785  ,  0.0252346  ])
71771   , -1638.78    , array([ 1.60859    ,  0.0717432  ,  4.16689e-29,  0.0681104  ,  0.0252598  ])
71779   , -1639.42    , array([ 1.60858    ,  0.0717433  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71780   , -1639.42    , array([ 1.60858    ,  0.0717433  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71781   , -1639.48    , array([ 1.61019    ,  0.0717433  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71782   , -1640.11    , array([ 1.60858    ,  0.0718151  ,  4.16689e-29,  0.0681104  ,  0.0252346  ])
71783   , -1639.42    , array([ 1.60858    ,  0.0717433  ,  4.17105e-29,  0.0681104  ,  0.0252346  ])
71784   , -1639.42    , array([ 1.60858    ,  0.0717433  ,  4.16689e-29,  0.0681786  ,  0.0252346  ])
71785   , -1638.78    , array([ 1.60858    ,  0.0717433  ,  4.16689e-29,  0.0681104  ,  0.0252599  ])
71786   , -1639.42    , array([ 1.60857    ,  0.0717434  ,  4.16689e-29,  0.0681104  ,  0.0252347  ])
71787   , -1639.42    , array([ 1.60857    ,  0.0717434  ,  4.16689e-29,  0.0681104  ,  0.0252347  ])
71788   , -1639.48    , array([ 1.61018    ,  0.0717434  ,  4.16689e-29,  0.0681104  ,  0.0252347  ])
71789   , -1640.11    , array([ 1.60857    ,  0.0718152  ,  4.16689e-29,  0.0681104  ,  0.0252347  ])
71790   , -1639.42    , array([ 1.60857    ,  0.0717434  ,  4.17105e-29,  0.0681104  ,  0.0252347  ])
71791   , -1639.42    , array([ 1.60857    ,  0.0717434  ,  4.16689e-29,  0.0681786  ,  0.0252347  ])
71792   , -1638.78    , array([ 1.60857    ,  0.0717434  ,  4.16689e-29,  0.0681104  ,  0.0252599  ])
71793   , -359336     , array([ 0.0123669  ,  0.238401   ,  4.16689e-29,  0.075202   ,  0.0839534  ])
71794   , -359336     , array([ 0.0123669  ,  0.238401   ,  4.16689e-29,  0.075202   ,  0.0839534  ])
71795   , -359053     , array([ 0.0123793  ,  0.238401   ,  4.16689e-29,  0.075202   ,  0.0839534  ])
71796   , -359350     , array([ 0.0123669  ,  0.23864    ,  4.16689e-29,  0.075202   ,  0.0839534  ])
71797   , -359336     , array([ 0.0123669  ,  0.238401   ,  4.17105e-29,  0.075202   ,  0.0839534  ])
71798   , -359334     , array([ 0.0123669  ,  0.238401   ,  4.16689e-29,  0.0752772  ,  0.0839534  ])
71799   , -359580     , array([ 0.0123669  ,  0.238401   ,  4.16689e-29,  0.075202   ,  0.0840374  ])
71800   , -2633.3     , array([ 0.576104   ,  0.0924244  ,  4.16689e-29,  0.0695483  ,  0.032517   ])
71801   , -2633.3     , array([ 0.576104   ,  0.0924244  ,  4.16689e-29,  0.0695483  ,  0.032517   ])
71802   , -2630.68    , array([ 0.57668    ,  0.0924244  ,  4.16689e-29,  0.0695483  ,  0.032517   ])
71803   , -2633.8     , array([ 0.576104   ,  0.0925169  ,  4.16689e-29,  0.0695483  ,  0.032517   ])
71804   , -2633.3     , array([ 0.576104   ,  0.0924244  ,  4.17105e-29,  0.0695483  ,  0.032517   ])
71805   , -2633.29    , array([ 0.576104   ,  0.0924244  ,  4.16689e-29,  0.0696179  ,  0.032517   ])
71806   , -2635.11    , array([ 0.576104   ,  0.0924244  ,  4.16689e-29,  0.0695483  ,  0.0325495  ])
71807   , -1637.43    , array([ 1.45136    ,  0.0735868  ,  4.16689e-29,  0.0682531  ,  0.0258837  ])
71808   , -1637.43    , array([ 1.45136    ,  0.0735868  ,  4.16689e-29,  0.0682531  ,  0.0258837  ])
71809   , -1637.42    , array([ 1.45281    ,  0.0735868  ,  4.16689e-29,  0.0682531  ,  0.0258837  ])
71810   , -1638.09    , array([ 1.45136    ,  0.0736605  ,  4.16689e-29,  0.0682531  ,  0.0258837  ])
71811   , -1637.43    , array([ 1.45136    ,  0.0735868  ,  4.17105e-29,  0.0682531  ,  0.0258837  ])
71812   , -1637.42    , array([ 1.45136    ,  0.0735868  ,  4.16689e-29,  0.0683214  ,  0.0258837  ])
71813   , -1636.86    , array([ 1.45136    ,  0.0735868  ,  4.16689e-29,  0.0682531  ,  0.0259096  ])
71814   , -1634.27    , array([ 1.43701    ,  0.0722649  ,  4.16689e-29,  0.0702406  ,  0.025521   ])
71815   , -1634.27    , array([ 1.43701    ,  0.0722649  ,  4.16689e-29,  0.0702406  ,  0.025521   ])
71816   , -1634.26    , array([ 1.43845    ,  0.0722649  ,  4.16689e-29,  0.0702406  ,  0.025521   ])
71817   , -1634.8     , array([ 1.43701    ,  0.0723372  ,  4.16689e-29,  0.0702406  ,  0.025521   ])
71818   , -1634.27    , array([ 1.43701    ,  0.0722649  ,  4.17105e-29,  0.0702406  ,  0.025521   ])
71819   , -1634.26    , array([ 1.43701    ,  0.0722649  ,  4.16689e-29,  0.0703109  ,  0.025521   ])
71820   , -1633.81    , array([ 1.43701    ,  0.0722649  ,  4.16689e-29,  0.0702406  ,  0.0255465  ])
71821   , -1631.19    , array([ 1.53596    ,  0.0751921  ,  4.16689e-29,  0.131913   ,  0.0270297  ])
71822   , -1631.19    , array([ 1.53596    ,  0.0751921  ,  4.16689e-29,  0.131913   ,  0.0270297  ])
71823   , -1631.21    , array([ 1.53749    ,  0.0751921  ,  4.16689e-29,  0.131913   ,  0.0270297  ])
71824   , -1631.34    , array([ 1.53596    ,  0.0752673  ,  4.16689e-29,  0.131913   ,  0.0270297  ])
71825   , -1631.19    , array([ 1.53596    ,  0.0751921  ,  4.17105e-29,  0.131913   ,  0.0270297  ])
71826   , -1631.18    , array([ 1.53596    ,  0.0751921  ,  4.16689e-29,  0.132045   ,  0.0270297  ])
71827   , -1631.17    , array([ 1.53596    ,  0.0751921  ,  4.16689e-29,  0.131913   ,  0.0270567  ])
71828   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323826   ,  0.0269209  ])
71829   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323826   ,  0.0269209  ])
71830   , -1622.79    , array([ 1.55029    ,  0.0742833  ,  4.16689e-29,  0.323826   ,  0.0269209  ])
71831   , -1622.93    , array([ 1.54875    ,  0.0743576  ,  4.16689e-29,  0.323826   ,  0.0269209  ])
71832   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.17105e-29,  0.323826   ,  0.0269209  ])
71833   , -1622.76    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.32415    ,  0.0269209  ])
71834   , -1622.73    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323826   ,  0.0269478  ])
71842   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71843   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71844   , -1622.79    , array([ 1.55029    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71845   , -1622.93    , array([ 1.54875    ,  0.0743576  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71846   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.17105e-29,  0.323827   ,  0.0269209  ])
71847   , -1622.76    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.324151   ,  0.0269209  ])
71848   , -1622.73    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269478  ])
71849   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71850   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71851   , -1622.79    , array([ 1.55029    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71852   , -1622.93    , array([ 1.54875    ,  0.0743576  ,  4.16689e-29,  0.323827   ,  0.0269209  ])
71853   , -1622.77    , array([ 1.54875    ,  0.0742833  ,  4.17105e-29,  0.323827   ,  0.0269209  ])
71854   , -1622.76    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.324151   ,  0.0269209  ])
71855   , -1622.73    , array([ 1.54875    ,  0.0742833  ,  4.16689e-29,  0.323827   ,  0.0269478  ])
