100897  , -79089.4    , array([ 3.14995    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100898  , -79089.4    , array([ 3.14995    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100899  , -79089.4    , array([ 4.14995    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100900  , -79089.4    , array([ 5.76798    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100901  , -79089.4    , array([ 4.14995    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100902  , -79089.4    , array([ 4.76798    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100903  , -79089.4    , array([ 5.14995    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100904  , -79089.4    , array([ 5.38601    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100905  , -79089.4    , array([ 5.53191    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100906  , -79089.4    , array([ 5.62208    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100907  , -79089.4    , array([ 5.67781    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100908  , -79089.4    , array([ 5.71225    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100909  , -79089.4    , array([ 5.73788    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100910  , -79089.4    , array([ 5.73788    ,  1.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100911  , -79089.4    , array([ 5.73788    ,  2.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100912  , -79089.4    , array([ 5.73788    ,  4.1321     ,  0.259875   ,  0.818341   ,  2.01103e-54])
100913  , -79089.4    , array([ 5.73788    ,  2.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100914  , -79089.4    , array([ 5.73788    ,  3.1321     ,  0.259875   ,  0.818341   ,  2.01103e-54])
100915  , -79089.4    , array([ 5.73788    ,  3.51406    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100916  , -79089.4    , array([ 5.73788    ,  3.75013    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100917  , -79089.4    , array([ 5.73788    ,  3.89603    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100918  , -79089.4    , array([ 5.73788    ,  3.9862     ,  0.259875   ,  0.818341   ,  2.01103e-54])
100919  , -79089.4    , array([ 5.73788    ,  4.04193    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100920  , -79089.4    , array([ 5.73788    ,  4.07637    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100921  , -79089.4    , array([ 5.73788    ,  4.10199    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100922  , -79089.4    , array([ 5.73788    ,  4.10199    ,  0.259875   ,  0.818341   ,  2.01103e-54])
100923  , -79089.4    , array([ 5.73788    ,  4.10199    ,  1.25988    ,  0.818341   ,  2.01103e-54])
100924  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.87791    ,  0.818341   ,  2.01103e-54])
100925  , -79089.4    , array([ 5.73788    ,  4.10199    ,  1.25988    ,  0.818341   ,  2.01103e-54])
100926  , -79089.4    , array([ 5.73788    ,  4.10199    ,  1.87791    ,  0.818341   ,  2.01103e-54])
100927  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.25988    ,  0.818341   ,  2.01103e-54])
100928  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.49594    ,  0.818341   ,  2.01103e-54])
100929  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.64184    ,  0.818341   ,  2.01103e-54])
100930  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.73201    ,  0.818341   ,  2.01103e-54])
100931  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.78774    ,  0.818341   ,  2.01103e-54])
100932  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.82218    ,  0.818341   ,  2.01103e-54])
100933  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  0.818341   ,  2.01103e-54])
100934  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  0.818341   ,  2.01103e-54])
100935  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  1.81834    ,  2.01103e-54])
100936  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.43638    ,  2.01103e-54])
100937  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  1.81834    ,  2.01103e-54])
100938  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  2.43638    ,  2.01103e-54])
100939  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  2.81834    ,  2.01103e-54])
100940  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.05441    ,  2.01103e-54])
100941  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.20031    ,  2.01103e-54])
100942  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.29048    ,  2.01103e-54])
100943  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.34621    ,  2.01103e-54])
100944  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.38065    ,  2.01103e-54])
100945  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  2.01103e-54])
100946  , -79089.4    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  2.01103e-54])
100947  , -76641.3    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  1          ])
100948  , -75280.2    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  2.61803    ])
100949  , -75590.1    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  2.49431    ])
100951  , -75280.2    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  2.61803    ])
100952  , -72547.1    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  3.61803    ])
100953  , -70804.9    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.23607    ])
100954  , -69742.2    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.61803    ])
100955  , -69095.3    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.8541     ])
100957  , -69341.3    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.76393    ])
100958  , -68943.9    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100960  , -68943.9    , array([ 5.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100961  , -71176.5    , array([ 6.73788    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100962  , -64295.8    , array([ 4.11984    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100963  , -53244.7    , array([ 1.50181    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100965  , -53244.7    , array([ 1.50181    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100967  , -57835.8    , array([ 2.50181    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100968  , -55487.3    , array([ 2.00171    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100969  , -52121.1    , array([ 0.883774   ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100970  , -52368.1    , array([ 0.811879   ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100971  , -52023.5    , array([ 1.07344    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100972  , -52336.9    , array([ 1.23706    ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100973  , -51987.3    , array([ 1.016      ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
100974  , -51996      , array([ 0.968779   ,  4.10199    ,  2.8478     ,  3.40627    ,  4.90983    ])
