29883   , -79089.4    , array([ 0.316047   ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29884   , -79089.4    , array([ 0.316047   ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29885   , -79089.4    , array([ 1.31605    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29886   , -79089.4    , array([ 2.93408    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29887   , -79089.4    , array([ 1.31605    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29888   , -79089.4    , array([ 1.93408    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29889   , -79089.4    , array([ 2.31605    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29890   , -79089.4    , array([ 2.55212    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29891   , -79089.4    , array([ 2.69801    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29892   , -79089.4    , array([ 2.78818    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29893   , -79089.4    , array([ 2.84391    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29894   , -79089.4    , array([ 2.87835    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29895   , -79089.4    , array([ 2.90398    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29896   , -79089.4    , array([ 2.90398    ,  0.909118   ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29897   , -79089.4    , array([ 2.90398    ,  1.90912    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29898   , -79089.4    , array([ 2.90398    ,  3.52715    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29899   , -79089.4    , array([ 2.90398    ,  1.90912    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29900   , -79089.4    , array([ 2.90398    ,  2.52715    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29901   , -79089.4    , array([ 2.90398    ,  2.90912    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29902   , -79089.4    , array([ 2.90398    ,  3.14519    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29903   , -79089.4    , array([ 2.90398    ,  3.29108    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29904   , -79089.4    , array([ 2.90398    ,  3.38125    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29905   , -79089.4    , array([ 2.90398    ,  3.43698    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29906   , -79089.4    , array([ 2.90398    ,  3.47142    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29907   , -79089.4    , array([ 2.90398    ,  3.49705    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
29908   , -79089.4    , array([ 2.90398    ,  3.49705    ,  7.0767e-28 ,  3.00872e-33,  2.2682e-20 ])
