Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1344.36	2698.72	68.34	20037.03	0.9714,0.1104,5.5324,1.0543,0.0502
our_model	Round_1_Replicate_2	-1541.59	3093.18	447.86	20133.61	0.8103,0.156,5.9292,1.2617,0.0801
our_model	Round_1_Replicate_3	-1469.41	2948.82	302.73	19688.73	0.9508,0.1524,5.2114,1.5802,0.0792
our_model	Round_1_Replicate_4	-2505.03	5020.06	2258.51	4838.65	3.6596,0.6257,0.7211,1.2619,30.0
our_model	Round_1_Replicate_5	-1466.69	2943.38	310.74	19699.12	0.9809,0.1488,5.431,0.6576,0.0674
our_model	Round_1_Replicate_6	-2398.33	4806.66	2069.38	3983.34	4.5153,0.7082,0.5909,1.1271,30.0
our_model	Round_1_Replicate_7	-1353.44	2716.88	86.81	20013.68	0.9686,0.1129,5.5199,0.9484,0.0505
our_model	Round_1_Replicate_8	-2019.22	4048.44	1360.5	6551.12	2.9722,0.2702,0.9876,3.123,30.0
our_model	Round_1_Replicate_9	-2580.74	5171.48	2397.18	2819.34	6.2821,1.1122,0.419,0.707,30.0
our_model	Round_1_Replicate_10	-1349.97	2709.94	78.8	20003.75	0.9459,0.12,5.547,1.2654,0.0563
our_model	Round_2_Replicate_1	-1342.11	2694.22	62.96	20197.56	0.957,0.0797,4.9257,3.657,0.0391
our_model	Round_2_Replicate_2	-1353.16	2716.32	83.21	19941.27	0.9607,0.1201,5.081,2.3806,0.0672
our_model	Round_2_Replicate_3	-1330.23	2670.46	38.57	19846.88	1.03,0.1109,4.7334,2.088,0.0571
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2116.22	4242.44	1550.57	5477.39	3.4496,0.3923,0.814,2.1075,30.0
our_model	Round_1_Replicate_2	-2004.99	4019.98	1330.94	8761.5	2.2377,0.1924,1.3278,4.4074,30.0
our_model	Round_1_Replicate_3	-2422.39	4854.78	2111.71	5627.8	3.1805,0.5103,0.836,1.56,30.0
our_model	Round_1_Replicate_4	-2115.83	4241.66	1549.84	7491.86	2.5219,0.2867,1.1132,2.8835,30.0
our_model	Round_1_Replicate_5	-1336.89	2683.78	52.4	19910.42	0.993,0.1165,5.2254,1.3564,0.0546
our_model	Round_1_Replicate_6	-1366.35	2742.7	107.4	19759.94	0.9959,0.1274,4.9766,2.2182,0.0666
our_model	Round_1_Replicate_7	-1326.94	2663.88	32.33	20071.74	0.9568,0.106,5.4093,1.5438,0.0494
our_model	Round_1_Replicate_8	-2032.48	4074.96	1387.37	4711.95	4.1118,0.3894,0.7076,2.1602,30.0
our_model	Round_1_Replicate_9	-1352.63	2715.26	84.03	19953.73	0.9602,0.1219,5.4662,1.24,0.0571
our_model	Round_1_Replicate_10	-1374.76	2759.52	128.69	19716.06	1.0411,0.1245,4.8227,0.8964,0.0552
our_model	Round_2_Replicate_1	-1351.64	2713.28	80.38	19692.47	1.0568,0.126,4.9696,1.6329,0.0626
our_model	Round_2_Replicate_2	-1343.47	2696.94	66.05	20207.46	0.9531,0.0793,4.9131,3.3448,0.038
our_model	Round_2_Replicate_3	-1314.82	2639.64	7.76	19873.72	1.0373,0.1056,4.8408,2.2371,0.0518
our_model	Round_2_Replicate_4	-1321.69	2653.38	21.67	20078.77	1.0013,0.087,4.8184,3.181,0.0434
our_model	Round_2_Replicate_5	-1311.31	2632.62	0.76	19961.2	1.019,0.1008,4.9799,2.4744,0.0504
our_model	Round_2_Replicate_6	-1323.7	2657.4	25.75	20069.49	1.0101,0.0859,4.761,3.2423,0.0428
our_model	Round_2_Replicate_7	-1363.2	2736.4	107.0	19914.36	1.196,0.0766,4.3831,3.3924,0.0363
our_model	Round_2_Replicate_8	-1311.89	2633.78	1.92	20026.62	1.0009,0.0961,4.9736,2.644,0.0478
our_model	Round_2_Replicate_9	-1311.23	2632.46	0.61	19968.27	1.0146,0.1009,4.9909,2.5083,0.0506
our_model	Round_2_Replicate_10	-1312.98	2635.96	4.12	20008.47	1.0155,0.0949,4.9261,2.5914,0.0466
our_model	Round_2_Replicate_11	-1372.62	2755.24	127.06	19967.15	1.1715,0.0731,4.3077,3.5068,0.0342
our_model	Round_2_Replicate_12	-1318.93	2647.86	15.97	19818.43	1.0712,0.107,4.9016,2.4172,0.0542
our_model	Round_2_Replicate_13	-1314.57	2639.14	7.24	19953.75	0.9946,0.1065,4.952,2.4021,0.0545
our_model	Round_2_Replicate_14	-1310.98	2631.96	0.09	19990.42	1.0017,0.1004,4.9793,2.4942,0.0501
our_model	Round_2_Replicate_15	-1312.06	2634.12	2.25	20014.91	1.007,0.0958,4.9454,2.7278,0.048
our_model	Round_2_Replicate_16	-1383.07	2776.14	142.68	20219.12	0.8538,0.1284,5.7687,1.7804,0.0689
our_model	Round_2_Replicate_17	-1353.14	2716.28	85.95	19890.58	1.1912,0.0806,4.5226,3.1741,0.0383
our_model	Round_2_Replicate_18	-1335.38	2680.76	48.98	20038.98	0.9436,0.1186,5.5595,1.8369,0.0606
our_model	Round_2_Replicate_19	-1337.06	2684.12	51.35	19825.11	1.0095,0.1207,5.0275,2.04,0.0629
our_model	Round_2_Replicate_20	-1318.48	2646.96	15.11	20049.88	1.0067,0.0895,4.8338,3.1832,0.045
