1080    , -53900.3    , array([ 0.00979048 ,  0.753041   ,  0.00679389 ,  0.029871   ])
1081    , -53900.6    , array([ 0.00980027 ,  0.753041   ,  0.00679389 ,  0.029871   ])
1082    , -53899.8    , array([ 0.00979048 ,  0.753795   ,  0.00679389 ,  0.029871   ])
1083    , -53900.1    , array([ 0.00979048 ,  0.753041   ,  0.00680069 ,  0.029871   ])
1084    , -53900.8    , array([ 0.00979048 ,  0.753041   ,  0.00679389 ,  0.0299008  ])
1085    , -53900.3    , array([ 0.00979048 ,  0.753041   ,  0.00679389 ,  0.029871   ])
1086    , -53637.6    , array([ 0.00694598 ,  1.47204    ,  0.00886006 ,  0.0160936  ])
1087    , -53637.6    , array([ 0.00694598 ,  1.47204    ,  0.00886006 ,  0.0160936  ])
1088    , -53637.4    , array([ 0.00695293 ,  1.47204    ,  0.00886006 ,  0.0160936  ])
1089    , -53637.5    , array([ 0.00694598 ,  1.47351    ,  0.00886006 ,  0.0160936  ])
1090    , -53637.9    , array([ 0.00694598 ,  1.47204    ,  0.00886892 ,  0.0160936  ])
1091    , -53637.6    , array([ 0.00694598 ,  1.47204    ,  0.00886006 ,  0.0161097  ])
1092    , -55116.9    , array([ 0.0116955  ,  4.5607     ,  0.00404043 ,  0.00930362 ])
1093    , -55116.9    , array([ 0.0116955  ,  4.5607     ,  0.00404043 ,  0.00930362 ])
1094    , -55118.4    , array([ 0.0117072  ,  4.5607     ,  0.00404043 ,  0.00930362 ])
1095    , -55116.9    , array([ 0.0116955  ,  4.56526    ,  0.00404043 ,  0.00930362 ])
1096    , -55115.4    , array([ 0.0116955  ,  4.5607     ,  0.00404447 ,  0.00930362 ])
1097    , -55116.1    , array([ 0.0116955  ,  4.5607     ,  0.00404043 ,  0.00931293 ])
1098    , -53634.4    , array([ 0.00727726 ,  1.62867    ,  0.0082593  ,  0.015324   ])
1099    , -53634.4    , array([ 0.00727726 ,  1.62867    ,  0.0082593  ,  0.015324   ])
1100    , -53634.6    , array([ 0.00728454 ,  1.62867    ,  0.0082593  ,  0.015324   ])
1101    , -53634.2    , array([ 0.00727726 ,  1.6303     ,  0.0082593  ,  0.015324   ])
1102    , -53634.2    , array([ 0.00727726 ,  1.62867    ,  0.00826756 ,  0.015324   ])
1103    , -53633.9    , array([ 0.00727726 ,  1.62867    ,  0.0082593  ,  0.0153393  ])
1104    , -53627.9    , array([ 0.00728797 ,  1.67027    ,  0.00819615 ,  0.0154646  ])
1105    , -53627.9    , array([ 0.00728797 ,  1.67027    ,  0.00819615 ,  0.0154646  ])
1106    , -53628.1    , array([ 0.00729526 ,  1.67027    ,  0.00819615 ,  0.0154646  ])
1107    , -53627.7    , array([ 0.00728797 ,  1.67194    ,  0.00819615 ,  0.0154646  ])
1108    , -53627.7    , array([ 0.00728797 ,  1.67027    ,  0.00820435 ,  0.0154646  ])
1109    , -53627.4    , array([ 0.00728797 ,  1.67027    ,  0.00819615 ,  0.0154801  ])
1110    , -53601.9    , array([ 0.00733094 ,  1.84756    ,  0.00794836 ,  0.0160401  ])
1111    , -53601.9    , array([ 0.00733094 ,  1.84756    ,  0.00794836 ,  0.0160401  ])
1112    , -53602.1    , array([ 0.00733827 ,  1.84756    ,  0.00794836 ,  0.0160401  ])
1113    , -53601.7    , array([ 0.00733094 ,  1.84941    ,  0.00794836 ,  0.0160401  ])
1114    , -53601.7    , array([ 0.00733094 ,  1.84756    ,  0.00795631 ,  0.0160401  ])
1115    , -53601.4    , array([ 0.00733094 ,  1.84756    ,  0.00794836 ,  0.0160562  ])
1116    , -53504.9    , array([ 0.00750537 ,  2.76595    ,  0.00702987 ,  0.0185645  ])
1117    , -53504.9    , array([ 0.00750537 ,  2.76595    ,  0.00702987 ,  0.0185645  ])
1118    , -53505.1    , array([ 0.00751288 ,  2.76595    ,  0.00702987 ,  0.0185645  ])
1119    , -53504.8    , array([ 0.00750537 ,  2.76872    ,  0.00702987 ,  0.0185645  ])
1120    , -53504.8    , array([ 0.00750537 ,  2.76595    ,  0.0070369  ,  0.0185645  ])
1121    , -53504.5    , array([ 0.00750537 ,  2.76595    ,  0.00702987 ,  0.0185831  ])
1128    , -53504.9    , array([ 0.00750536 ,  2.76595    ,  0.00702986 ,  0.0185645  ])
1129    , -53504.9    , array([ 0.00750536 ,  2.76595    ,  0.00702986 ,  0.0185645  ])
1130    , -53505.1    , array([ 0.00751287 ,  2.76595    ,  0.00702986 ,  0.0185645  ])
1131    , -53504.8    , array([ 0.00750536 ,  2.76872    ,  0.00702986 ,  0.0185645  ])
1132    , -53504.8    , array([ 0.00750536 ,  2.76595    ,  0.00703689 ,  0.0185645  ])
1133    , -53504.5    , array([ 0.00750536 ,  2.76595    ,  0.00702986 ,  0.0185831  ])
1134    , -53407.6    , array([ 0.00117147 ,  3.41412    ,  0.00102272 ,  0.0211518  ])
1135    , -53407.6    , array([ 0.00117147 ,  3.41412    ,  0.00102272 ,  0.0211518  ])
1136    , -53407.7    , array([ 0.00117265 ,  3.41412    ,  0.00102272 ,  0.0211518  ])
1137    , -53407.5    , array([ 0.00117147 ,  3.41753    ,  0.00102272 ,  0.0211518  ])
1138    , -53407.5    , array([ 0.00117147 ,  3.41412    ,  0.00102374 ,  0.0211518  ])
1139    , -53407.3    , array([ 0.00117147 ,  3.41412    ,  0.00102272 ,  0.021173   ])
1140    , -53659.4    , array([ 0.0028445  ,  10.926     ,  0.00143201 ,  0.0352697  ])
1141    , -53659.4    , array([ 0.0028445  ,  10.926     ,  0.00143201 ,  0.0352697  ])
1142    , -53660.6    , array([ 0.00284734 ,  10.926     ,  0.00143201 ,  0.0352697  ])
1143    , -53659.4    , array([ 0.0028445  ,  10.9369    ,  0.00143201 ,  0.0352697  ])
1144    , -53658.3    , array([ 0.0028445  ,  10.926     ,  0.00143344 ,  0.0352697  ])
1145    , -53659.9    , array([ 0.0028445  ,  10.926     ,  0.00143201 ,  0.0353049  ])
1146    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1147    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1148    , -53377.4    , array([ 0.00146209 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1149    , -53377.1    , array([ 0.00146063 ,  4.56392    ,  0.00111201 ,  0.0240196  ])
1150    , -53376.9    , array([ 0.00146063 ,  4.55936    ,  0.00111313 ,  0.0240196  ])
1151    , -53377      , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240437  ])
1158    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1159    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1160    , -53377.4    , array([ 0.00146209 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1161    , -53377.1    , array([ 0.00146063 ,  4.56392    ,  0.00111201 ,  0.0240196  ])
1162    , -53376.9    , array([ 0.00146063 ,  4.55936    ,  0.00111313 ,  0.0240196  ])
1163    , -53377      , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240437  ])
1170    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1171    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1172    , -53377.4    , array([ 0.00146209 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1173    , -53377.1    , array([ 0.00146063 ,  4.56392    ,  0.00111201 ,  0.0240196  ])
1174    , -53376.9    , array([ 0.00146063 ,  4.55936    ,  0.00111313 ,  0.0240196  ])
1175    , -53377      , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240437  ])
1182    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1183    , -53377.1    , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1184    , -53377.4    , array([ 0.00146209 ,  4.55936    ,  0.00111201 ,  0.0240196  ])
1185    , -53377.1    , array([ 0.00146063 ,  4.56392    ,  0.00111201 ,  0.0240196  ])
1186    , -53376.9    , array([ 0.00146063 ,  4.55936    ,  0.00111313 ,  0.0240196  ])
1187    , -53377      , array([ 0.00146063 ,  4.55936    ,  0.00111201 ,  0.0240437  ])
1188    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1189    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1190    , -53364.5    , array([ 0.0010803  ,  5.03827    ,  0.000826746,  0.0243961  ])
1191    , -53364.3    , array([ 0.00107922 ,  5.04331    ,  0.000826746,  0.0243961  ])
1192    , -53364.1    , array([ 0.00107922 ,  5.03827    ,  0.000827573,  0.0243961  ])
1193    , -53364.2    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0244205  ])
1200    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1201    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1202    , -53364.5    , array([ 0.0010803  ,  5.03827    ,  0.000826746,  0.0243961  ])
1203    , -53364.3    , array([ 0.00107922 ,  5.04331    ,  0.000826746,  0.0243961  ])
1204    , -53364.1    , array([ 0.00107922 ,  5.03827    ,  0.000827573,  0.0243961  ])
1205    , -53364.2    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0244205  ])
1212    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1213    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1214    , -53364.5    , array([ 0.0010803  ,  5.03827    ,  0.000826746,  0.0243961  ])
1215    , -53364.3    , array([ 0.00107922 ,  5.04331    ,  0.000826746,  0.0243961  ])
1216    , -53364.1    , array([ 0.00107922 ,  5.03827    ,  0.000827573,  0.0243961  ])
1217    , -53364.2    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0244205  ])
1224    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1225    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1226    , -53364.5    , array([ 0.0010803  ,  5.03827    ,  0.000826746,  0.0243961  ])
1227    , -53364.3    , array([ 0.00107922 ,  5.04331    ,  0.000826746,  0.0243961  ])
1228    , -53364.1    , array([ 0.00107922 ,  5.03827    ,  0.000827573,  0.0243961  ])
1229    , -53364.2    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0244205  ])
1236    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1237    , -53364.3    , array([ 0.00107922 ,  5.03827    ,  0.000826746,  0.0243961  ])
1238    , -53364.5    , array([ 0.0010803  ,  5.03827    ,  0.000826746,  0.0243961  ])
1239    , -53364.3    , array([ 0.00107922 ,  5.04331    ,  0.000826746,  0.0243961  ])
