272925  , -36603.4    , array([ 2.0632     ,  0.0342501  ,  4.80197e-22,  8.15361e-11,  0.0511965  ])
272926  , -36603.7    , array([ 2.06527    ,  0.0342501  ,  4.80197e-22,  8.15361e-11,  0.0511965  ])
272927  , -36549.3    , array([ 2.0632     ,  0.0342843  ,  4.80197e-22,  8.15361e-11,  0.0511965  ])
272928  , -36603.4    , array([ 2.0632     ,  0.0342501  ,  4.80677e-22,  8.15361e-11,  0.0511965  ])
272929  , -36603.4    , array([ 2.0632     ,  0.0342501  ,  4.80197e-22,  8.16177e-11,  0.0511965  ])
272930  , -36656.7    , array([ 2.0632     ,  0.0342501  ,  4.80197e-22,  8.15361e-11,  0.0512477  ])
272931  , -36603.4    , array([ 2.0632     ,  0.0342501  ,  4.80197e-22,  8.15361e-11,  0.0511965  ])
272932  , -1657.88    , array([ 2.05362    ,  0.0702913  ,  4.80197e-22,  8.15361e-11,  0.0251869  ])
272933  , -1657.88    , array([ 2.05362    ,  0.0702913  ,  4.80197e-22,  8.15361e-11,  0.0251869  ])
272934  , -1658.01    , array([ 2.05568    ,  0.0702913  ,  4.80197e-22,  8.15361e-11,  0.0251869  ])
272935  , -1658.01    , array([ 2.05362    ,  0.0703617  ,  4.80197e-22,  8.15361e-11,  0.0251869  ])
272936  , -1657.88    , array([ 2.05362    ,  0.0702913  ,  4.80677e-22,  8.15361e-11,  0.0251869  ])
272937  , -1657.88    , array([ 2.05362    ,  0.0702913  ,  4.80197e-22,  8.16177e-11,  0.0251869  ])
272938  , -1657.78    , array([ 2.05362    ,  0.0702913  ,  4.80197e-22,  8.15361e-11,  0.0252121  ])
272946  , -1657.41    , array([ 2.04605    ,  0.0702701  ,  4.80197e-22,  8.15361e-11,  0.0251795  ])
272947  , -1657.41    , array([ 2.04605    ,  0.0702701  ,  4.80197e-22,  8.15361e-11,  0.0251795  ])
272948  , -1657.54    , array([ 2.0481     ,  0.0702701  ,  4.80197e-22,  8.15361e-11,  0.0251795  ])
272949  , -1657.53    , array([ 2.04605    ,  0.0703404  ,  4.80197e-22,  8.15361e-11,  0.0251795  ])
272950  , -1657.41    , array([ 2.04605    ,  0.0702701  ,  4.80677e-22,  8.15361e-11,  0.0251795  ])
272951  , -1657.41    , array([ 2.04605    ,  0.0702701  ,  4.80197e-22,  8.16177e-11,  0.0251795  ])
272952  , -1657.31    , array([ 2.04605    ,  0.0702701  ,  4.80197e-22,  8.15361e-11,  0.0252047  ])
272953  , -1647.28    , array([ 1.16625    ,  0.0671076  ,  4.80197e-22,  8.15361e-11,  0.024087   ])
272954  , -1647.28    , array([ 1.16625    ,  0.0671076  ,  4.80197e-22,  8.15361e-11,  0.024087   ])
272955  , -1647.12    , array([ 1.16742    ,  0.0671076  ,  4.80197e-22,  8.15361e-11,  0.024087   ])
