50285   , -79089.4    , array([ 14.3959    ,  1.61272    ,  1.7953e-44 ,  0.115768   ,  8.85764e-08])
50286   , -79089.4    , array([ 14.4103    ,  1.61272    ,  1.7953e-44 ,  0.115768   ,  8.85764e-08])
50287   , -79089.4    , array([ 14.3959    ,  1.61433    ,  1.7953e-44 ,  0.115768   ,  8.85764e-08])
50288   , -79089.4    , array([ 14.3959    ,  1.61272    ,  1.79709e-44,  0.115768   ,  8.85764e-08])
50289   , -79089.4    , array([ 14.3959    ,  1.61272    ,  1.7953e-44 ,  0.115883   ,  8.85764e-08])
50290   , -79089.4    , array([ 14.3959    ,  1.61272    ,  1.7953e-44 ,  0.115768   ,  8.8665e-08 ])
50291   , -79089.4    , array([ 14.3959    ,  1.61272    ,  1.7953e-44 ,  0.115768   ,  8.85764e-08])
50292   , -79089.4    , array([ 14.3253    ,  1.51198    ,  1.7953e-44 ,  0.115766   ,  9.50879e-08])
50293   , -79089.4    , array([ 14.3253    ,  1.51198    ,  1.7953e-44 ,  0.115766   ,  9.50879e-08])
50294   , -79089.4    , array([ 14.3397    ,  1.51198    ,  1.7953e-44 ,  0.115766   ,  9.50879e-08])
50295   , -79089.4    , array([ 14.3253    ,  1.51349    ,  1.7953e-44 ,  0.115766   ,  9.50879e-08])
50296   , -79089.4    , array([ 14.3253    ,  1.51198    ,  1.79709e-44,  0.115766   ,  9.50879e-08])
50297   , -79089.4    , array([ 14.3253    ,  1.51198    ,  1.7953e-44 ,  0.115882   ,  9.50879e-08])
50298   , -79089.4    , array([ 14.3253    ,  1.51198    ,  1.7953e-44 ,  0.115766   ,  9.5183e-08 ])
50299   , -79089.3    , array([ 14.0467    ,  1.16814    ,  1.7953e-44 ,  0.115758   ,  1.26286e-07])
50300   , -79089.3    , array([ 14.0467    ,  1.16814    ,  1.7953e-44 ,  0.115758   ,  1.26286e-07])
50301   , -79089.3    , array([ 14.0607    ,  1.16814    ,  1.7953e-44 ,  0.115758   ,  1.26286e-07])
50302   , -79089.3    , array([ 14.0467    ,  1.16931    ,  1.7953e-44 ,  0.115758   ,  1.26286e-07])
50303   , -79089.3    , array([ 14.0467    ,  1.16814    ,  1.79709e-44,  0.115758   ,  1.26286e-07])
50304   , -79089.3    , array([ 14.0467    ,  1.16814    ,  1.7953e-44 ,  0.115874   ,  1.26286e-07])
50305   , -79089.3    , array([ 14.0467    ,  1.16814    ,  1.7953e-44 ,  0.115758   ,  1.26412e-07])
50306   , -79088.3    , array([ 12.9851    ,  0.416194   ,  1.7953e-44 ,  0.115728   ,  3.92887e-07])
50307   , -79088.3    , array([ 12.9851    ,  0.416194   ,  1.7953e-44 ,  0.115728   ,  3.92887e-07])
50308   , -79088.3    , array([ 12.9981    ,  0.416194   ,  1.7953e-44 ,  0.115728   ,  3.92887e-07])
50309   , -79088.3    , array([ 12.9851    ,  0.41661    ,  1.7953e-44 ,  0.115728   ,  3.92887e-07])
50310   , -79088.3    , array([ 12.9851    ,  0.416194   ,  1.79709e-44,  0.115728   ,  3.92887e-07])
50311   , -79088.3    , array([ 12.9851    ,  0.416194   ,  1.7953e-44 ,  0.115844   ,  3.92887e-07])
50312   , -79088.3    , array([ 12.9851    ,  0.416194   ,  1.7953e-44 ,  0.115728   ,  3.9328e-07 ])
50313   , -72976.5    , array([ 9.48278    ,  0.00670648 ,  1.7953e-44 ,  0.115607   ,  3.68064e-05])
50314   , -72976.5    , array([ 9.48278    ,  0.00670648 ,  1.7953e-44 ,  0.115607   ,  3.68064e-05])
50315   , -72976.5    , array([ 9.49227    ,  0.00670648 ,  1.7953e-44 ,  0.115607   ,  3.68064e-05])
50316   , -72982.3    , array([ 9.48278    ,  0.00671319 ,  1.7953e-44 ,  0.115607   ,  3.68064e-05])
50317   , -72976.5    , array([ 9.48278    ,  0.00670648 ,  1.79709e-44,  0.115607   ,  3.68064e-05])
