206494  , -79088.9    , array([ 1.0004     ,  0.0330877  ,  7.0429e-24 ,  3.37781e-84,  1.59412e-08])
206495  , -79088.9    , array([ 1.0014     ,  0.0330877  ,  7.0429e-24 ,  3.37781e-84,  1.59412e-08])
206496  , -79088.9    , array([ 1.0004     ,  0.0331208  ,  7.0429e-24 ,  3.37781e-84,  1.59412e-08])
206497  , -79088.9    , array([ 1.0004     ,  0.0330877  ,  7.04994e-24,  3.37781e-84,  1.59412e-08])
206498  , -79088.9    , array([ 1.0004     ,  0.0330877  ,  7.0429e-24 ,  3.38118e-84,  1.59412e-08])
206499  , -79088.9    , array([ 1.0004     ,  0.0330877  ,  7.0429e-24 ,  3.37781e-84,  1.59571e-08])
206500  , -79088.9    , array([ 1.0004     ,  0.0330877  ,  7.0429e-24 ,  3.37781e-84,  1.59412e-08])
206501  , -79087.6    , array([ 0.987752   ,  0.0187908  ,  7.0429e-24 ,  3.37781e-84,  2.84532e-08])
206502  , -79087.6    , array([ 0.987752   ,  0.0187908  ,  7.0429e-24 ,  3.37781e-84,  2.84532e-08])
206503  , -79087.6    , array([ 0.98874    ,  0.0187908  ,  7.0429e-24 ,  3.37781e-84,  2.84532e-08])
206504  , -79087.6    , array([ 0.987752   ,  0.0188096  ,  7.0429e-24 ,  3.37781e-84,  2.84532e-08])
206505  , -79087.6    , array([ 0.987752   ,  0.0187908  ,  7.04994e-24,  3.37781e-84,  2.84532e-08])
206506  , -79087.6    , array([ 0.987752   ,  0.0187908  ,  7.0429e-24 ,  3.38118e-84,  2.84532e-08])
206507  , -79087.6    , array([ 0.987752   ,  0.0187908  ,  7.0429e-24 ,  3.37781e-84,  2.84817e-08])
206508  , -78915.9    , array([ 0.938754   ,  0.00195461 ,  7.0429e-24 ,  3.37781e-84,  2.88787e-07])
206509  , -78915.9    , array([ 0.938754   ,  0.00195461 ,  7.0429e-24 ,  3.37781e-84,  2.88787e-07])
206510  , -78915.9    , array([ 0.939694   ,  0.00195461 ,  7.0429e-24 ,  3.37781e-84,  2.88787e-07])
