222178  , -25253.6    , array([ 0.619038   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222179  , -25253.6    , array([ 0.619038   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222180  , -28458.9    , array([ 1.61904    ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222182  , -25253.6    , array([ 0.619038   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222184  , -26445.8    , array([ 1.001      ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222185  , -25744      , array([ 0.810012   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222186  , -26423.2    , array([ 0.38297    ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222187  , -25284      , array([ 0.641634   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222188  , -25266.7    , array([ 0.537722   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222189  , -25232.7    , array([ 0.587978   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222190  , -25232      , array([ 0.583214   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222191  , -25231.9    , array([ 0.580468   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222192  , -25231.9    , array([ 0.580955   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222193  , -25231.9    , array([ 0.581336   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222194  , -25231.9    , array([ 0.580955   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222195  , -37145.8    , array([ 0.580955   ,  1.71092    ,  4.55957e-66,  0.000158217,  0.0473     ])
222197  , -25231.9    , array([ 0.580955   ,  0.710916   ,  4.55957e-66,  0.000158217,  0.0473     ])
222198  , -5498.37    , array([ 0.580955   ,  0.0928823  ,  4.55957e-66,  0.000158217,  0.0473     ])
222200  , -15634.6    , array([ 0.580955   ,  0.401838   ,  4.55957e-66,  0.000158217,  0.0473     ])
222202  , -6483.43    , array([ 0.580955   ,  0.210893   ,  4.55957e-66,  0.000158217,  0.0473     ])
222203  , -3975.55    , array([ 0.580955   ,  0.119308   ,  4.55957e-66,  0.000158217,  0.0473     ])
222204  , -4014.33    , array([ 0.580955   ,  0.146094   ,  4.55957e-66,  0.000158217,  0.0473     ])
222205  , -3862.68    , array([ 0.580955   ,  0.132049   ,  4.55957e-66,  0.000158217,  0.0473     ])
222206  , -3878.74    , array([ 0.580955   ,  0.12626    ,  4.55957e-66,  0.000158217,  0.0473     ])
222207  , -3895.89    , array([ 0.580955   ,  0.137838   ,  4.55957e-66,  0.000158217,  0.0473     ])
222208  , -3862.68    , array([ 0.580955   ,  0.132049   ,  4.55957e-66,  0.000158217,  0.0473     ])
222209  , -3280.68    , array([ 0.580955   ,  0.132049   ,  1          ,  0.000158217,  0.0473     ])
222210  , -2660       , array([ 0.580955   ,  0.132049   ,  2.61803    ,  0.000158217,  0.0473     ])
222211  , -2311.75    , array([ 0.580955   ,  0.132049   ,  4.34013    ,  0.000158217,  0.0473     ])
222212  , -2235.19    , array([ 0.580955   ,  0.132049   ,  7.12655    ,  0.000158217,  0.0473     ])
222213  , -2204.24    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000158217,  0.0473     ])
222214  , -2204.24    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000158217,  0.0473     ])
222215  , -2219.9     , array([ 0.580955   ,  0.132049   ,  5.42027    ,  0.000158217,  0.0473     ])
222216  , -2208.47    , array([ 0.580955   ,  0.132049   ,  6.48458    ,  0.000158217,  0.0473     ])
222217  , -2204.26    , array([ 0.580955   ,  0.132049   ,  6.14871    ,  0.000158217,  0.0473     ])
222218  , -2204.47    , array([ 0.580955   ,  0.132049   ,  6.02695    ,  0.000158217,  0.0473     ])
222219  , -2204.24    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000158217,  0.0473     ])
222220  , -2492.83    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  1.00016    ,  0.0473     ])
222222  , -2204.24    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000158217,  0.0473     ])
222224  , -2297.44    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.382124   ,  0.0473     ])
222225  , -2247.94    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.19114    ,  0.0473     ])
222228  , -2220.22    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.0731069  ,  0.0473     ])
222230  , -2210.24    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.0280221  ,  0.0473     ])
222232  , -2206.52    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.0108013  ,  0.0473     ])
222234  , -2205.11    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.00422351 ,  0.0473     ])
222236  , -2204.57    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.00171102 ,  0.0473     ])
222238  , -2204.37    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000751336,  0.0473     ])
222240  , -2204.29    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  0.000384768,  0.0473     ])
222241  , -2204.22    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  5.12542e-05,  0.0473     ])
222243  , -2204.23    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  9.21105e-05,  0.0473     ])
222244  , -2204.22    , array([ 0.580955   ,  0.132049   ,  6.08783    ,  2.60035e-05,  0.0473     ])
