59208   , -79085.9    , array([ 0.139257   ,  0.72508    ,  0.729879   ,  1.57913e-56,  4.78884e-07])
59209   , -79085.9    , array([ 0.139397   ,  0.72508    ,  0.729879   ,  1.57913e-56,  4.78884e-07])
59210   , -79085.9    , array([ 0.139257   ,  0.725806   ,  0.729879   ,  1.57913e-56,  4.78884e-07])
59211   , -79085.9    , array([ 0.139257   ,  0.72508    ,  0.730609   ,  1.57913e-56,  4.78884e-07])
59212   , -79085.9    , array([ 0.139257   ,  0.72508    ,  0.729879   ,  1.58071e-56,  4.78884e-07])
59213   , -79085.9    , array([ 0.139257   ,  0.72508    ,  0.729879   ,  1.57913e-56,  4.79363e-07])
59214   , -79085.9    , array([ 0.139257   ,  0.72508    ,  0.729879   ,  1.57913e-56,  4.78884e-07])
59215   , -79076.3    , array([ 0.0756244  ,  0.610181   ,  0.730049   ,  1.57913e-56,  1.05081e-06])
59216   , -79076.3    , array([ 0.0756244  ,  0.610181   ,  0.730049   ,  1.57913e-56,  1.05081e-06])
59217   , -79076.3    , array([ 0.0757     ,  0.610181   ,  0.730049   ,  1.57913e-56,  1.05081e-06])
59218   , -79076.3    , array([ 0.0756244  ,  0.610792   ,  0.730049   ,  1.57913e-56,  1.05081e-06])
59219   , -79076.3    , array([ 0.0756244  ,  0.610181   ,  0.73078    ,  1.57913e-56,  1.05081e-06])
59220   , -79076.3    , array([ 0.0756244  ,  0.610181   ,  0.730049   ,  1.58071e-56,  1.05081e-06])
59221   , -79076.3    , array([ 0.0756244  ,  0.610181   ,  0.730049   ,  1.57913e-56,  1.05186e-06])
59222   , -76200.9    , array([ 0.00657717 ,  0.30602    ,  0.730732   ,  1.57913e-56,  2.43611e-05])
59223   , -76200.9    , array([ 0.00657717 ,  0.30602    ,  0.730732   ,  1.57913e-56,  2.43611e-05])
59224   , -76203.5    , array([ 0.00658375 ,  0.30602    ,  0.730732   ,  1.57913e-56,  2.43611e-05])
59225   , -76201      , array([ 0.00657717 ,  0.306326   ,  0.730732   ,  1.57913e-56,  2.43611e-05])
59226   , -76200.9    , array([ 0.00657717 ,  0.30602    ,  0.731463   ,  1.57913e-56,  2.43611e-05])
59227   , -76200.9    , array([ 0.00657717 ,  0.30602    ,  0.730732   ,  1.58071e-56,  2.43611e-05])
59228   , -76198.2    , array([ 0.00657717 ,  0.30602    ,  0.730732   ,  1.57913e-56,  2.43855e-05])
59236   , -76194.8    , array([ 0.0065707  ,  0.305935   ,  0.730732   ,  1.57913e-56,  2.4392e-05 ])
59237   , -76194.8    , array([ 0.0065707  ,  0.305935   ,  0.730732   ,  1.57913e-56,  2.4392e-05 ])
59238   , -76197.4    , array([ 0.00657727 ,  0.305935   ,  0.730732   ,  1.57913e-56,  2.4392e-05 ])
59239   , -76194.9    , array([ 0.0065707  ,  0.306241   ,  0.730732   ,  1.57913e-56,  2.4392e-05 ])
59240   , -76194.8    , array([ 0.0065707  ,  0.305935   ,  0.731463   ,  1.57913e-56,  2.4392e-05 ])
59241   , -76194.8    , array([ 0.0065707  ,  0.305935   ,  0.730732   ,  1.58071e-56,  2.4392e-05 ])
59242   , -76192.1    , array([ 0.0065707  ,  0.305935   ,  0.730732   ,  1.57913e-56,  2.44164e-05])
59243   , -76188.7    , array([ 0.00656422 ,  0.30585    ,  0.730732   ,  1.57913e-56,  2.4423e-05 ])
59244   , -76188.7    , array([ 0.00656422 ,  0.30585    ,  0.730732   ,  1.57913e-56,  2.4423e-05 ])
59245   , -76191.3    , array([ 0.00657079 ,  0.30585    ,  0.730732   ,  1.57913e-56,  2.4423e-05 ])
59246   , -76188.8    , array([ 0.00656422 ,  0.306156   ,  0.730732   ,  1.57913e-56,  2.4423e-05 ])
59247   , -76188.7    , array([ 0.00656422 ,  0.30585    ,  0.731463   ,  1.57913e-56,  2.4423e-05 ])
59248   , -76188.7    , array([ 0.00656422 ,  0.30585    ,  0.730732   ,  1.58071e-56,  2.4423e-05 ])
59249   , -76185.9    , array([ 0.00656422 ,  0.30585    ,  0.730732   ,  1.57913e-56,  2.44474e-05])
59257   , -76187.2    , array([ 0.0065626  ,  0.305828   ,  0.730732   ,  1.57913e-56,  2.44307e-05])
59258   , -76187.2    , array([ 0.0065626  ,  0.305828   ,  0.730732   ,  1.57913e-56,  2.44307e-05])
