224021  , -79089      , array([ 4.91401    ,  0.919305   ,  5.11943e-17,  9.98138e-37,  2.99822e-07])
224022  , -79089      , array([ 4.91892    ,  0.919305   ,  5.11943e-17,  9.98138e-37,  2.99822e-07])
224023  , -79089      , array([ 4.91401    ,  0.920225   ,  5.11943e-17,  9.98138e-37,  2.99822e-07])
224024  , -79089      , array([ 4.91401    ,  0.919305   ,  5.12455e-17,  9.98138e-37,  2.99822e-07])
224025  , -79089      , array([ 4.91401    ,  0.919305   ,  5.11943e-17,  9.99137e-37,  2.99822e-07])
224026  , -79089      , array([ 4.91401    ,  0.919305   ,  5.11943e-17,  9.98138e-37,  3.00122e-07])
224027  , -79089      , array([ 4.91401    ,  0.919305   ,  5.11943e-17,  9.98138e-37,  2.99822e-07])
224028  , -79088.5    , array([ 4.68042    ,  0.626788   ,  5.11943e-17,  9.98138e-37,  4.64197e-07])
224029  , -79088.5    , array([ 4.68042    ,  0.626788   ,  5.11943e-17,  9.98138e-37,  4.64197e-07])
224030  , -79088.5    , array([ 4.6851     ,  0.626788   ,  5.11943e-17,  9.98138e-37,  4.64197e-07])
224031  , -79088.5    , array([ 4.68042    ,  0.627416   ,  5.11943e-17,  9.98138e-37,  4.64197e-07])
224032  , -79088.5    , array([ 4.68042    ,  0.626788   ,  5.12455e-17,  9.98138e-37,  4.64197e-07])
224033  , -79088.5    , array([ 4.68042    ,  0.626788   ,  5.11943e-17,  9.99137e-37,  4.64197e-07])
224034  , -79088.5    , array([ 4.68042    ,  0.626788   ,  5.11943e-17,  9.98138e-37,  4.64661e-07])
224035  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66721e-06])
224036  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66721e-06])
224037  , -79065.7    , array([ 3.8558     ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66721e-06])
224038  , -79065.7    , array([ 3.85195    ,  0.135582   ,  5.11943e-17,  9.98138e-37,  2.66721e-06])
224039  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.12455e-17,  9.98138e-37,  2.66721e-06])
224040  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.99137e-37,  2.66721e-06])
224041  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66988e-06])
224049  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66722e-06])
224050  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66722e-06])
224051  , -79065.7    , array([ 3.8558     ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66722e-06])
224052  , -79065.7    , array([ 3.85195    ,  0.135581   ,  5.11943e-17,  9.98138e-37,  2.66722e-06])
224053  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.12455e-17,  9.98138e-37,  2.66722e-06])
224054  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.99137e-37,  2.66722e-06])
224055  , -79065.7    , array([ 3.85195    ,  0.135446   ,  5.11943e-17,  9.98138e-37,  2.66989e-06])
224056  , -79065.7    , array([ 3.85194    ,  0.135445   ,  5.11943e-17,  9.98138e-37,  2.66723e-06])
224057  , -79065.7    , array([ 3.85194    ,  0.135445   ,  5.11943e-17,  9.98138e-37,  2.66723e-06])
224058  , -79065.7    , array([ 3.8558     ,  0.135445   ,  5.11943e-17,  9.98138e-37,  2.66723e-06])
224059  , -79065.7    , array([ 3.85194    ,  0.135581   ,  5.11943e-17,  9.98138e-37,  2.66723e-06])
224060  , -79065.7    , array([ 3.85194    ,  0.135445   ,  5.12455e-17,  9.98138e-37,  2.66723e-06])
224061  , -79065.7    , array([ 3.85194    ,  0.135445   ,  5.11943e-17,  9.99137e-37,  2.66723e-06])
224062  , -79065.7    , array([ 3.85194    ,  0.135445   ,  5.11943e-17,  9.98138e-37,  2.6699e-06 ])
224063  , -64729.9    , array([ 2.60899    ,  0.00632494 ,  5.11943e-17,  9.98138e-37,  8.80581e-05])
224064  , -64729.9    , array([ 2.60899    ,  0.00632494 ,  5.11943e-17,  9.98138e-37,  8.80581e-05])
224065  , -64729.9    , array([ 2.6116     ,  0.00632494 ,  5.11943e-17,  9.98138e-37,  8.80581e-05])
224066  , -64742.4    , array([ 2.60899    ,  0.00633127 ,  5.11943e-17,  9.98138e-37,  8.80581e-05])
