1       , -2337.33    , array([ 26.1559    ,  1.15008    ,  5.21833e-47,  0.000210611])
2       , -2337.33    , array([ 26.1821    ,  1.15008    ,  5.21833e-47,  0.000210611])
3       , -2337.34    , array([ 26.1559    ,  1.15123    ,  5.21833e-47,  0.000210611])
4       , -2337.33    , array([ 26.1559    ,  1.15008    ,  5.22355e-47,  0.000210611])
5       , -2337.33    , array([ 26.1559    ,  1.15008    ,  5.21833e-47,  0.000210822])
6       , -2337.33    , array([ 26.1559    ,  1.15008    ,  5.21833e-47,  0.000210611])
7       , -2332.08    , array([ 26.1559    ,  0.423603   ,  5.21833e-47,  0.000181262])
8       , -2332.08    , array([ 26.1559    ,  0.423603   ,  5.21833e-47,  0.000181262])
9       , -2332.08    , array([ 26.1821    ,  0.423603   ,  5.21833e-47,  0.000181262])
10      , -2332.09    , array([ 26.1559    ,  0.424027   ,  5.21833e-47,  0.000181262])
11      , -2332.08    , array([ 26.1559    ,  0.423603   ,  5.22355e-47,  0.000181262])
12      , -2332.08    , array([ 26.1559    ,  0.423603   ,  5.21833e-47,  0.000181444])
13      , -2134.79    , array([ 26.1559    ,  0.00779624 ,  5.21833e-47,  9.94511e-05])
14      , -2134.79    , array([ 26.1559    ,  0.00779624 ,  5.21833e-47,  9.94511e-05])
15      , -2134.79    , array([ 26.1821    ,  0.00779624 ,  5.21833e-47,  9.94511e-05])
16      , -2134.96    , array([ 26.1559    ,  0.00780404 ,  5.21833e-47,  9.94511e-05])
17      , -2134.79    , array([ 26.1559    ,  0.00779624 ,  5.22355e-47,  9.94511e-05])
18      , -2134.62    , array([ 26.1559    ,  0.00779624 ,  5.21833e-47,  9.95506e-05])
25      , -2134.78    , array([ 26.1559    ,  0.00779577 ,  5.21833e-47,  9.94502e-05])
26      , -2134.78    , array([ 26.1559    ,  0.00779577 ,  5.21833e-47,  9.94502e-05])
27      , -2134.78    , array([ 26.1821    ,  0.00779577 ,  5.21833e-47,  9.94502e-05])
28      , -2134.95    , array([ 26.1559    ,  0.00780357 ,  5.21833e-47,  9.94502e-05])
29      , -2134.78    , array([ 26.1559    ,  0.00779577 ,  5.22355e-47,  9.94502e-05])
30      , -2134.62    , array([ 26.1559    ,  0.00779577 ,  5.21833e-47,  9.95497e-05])
31      , -2134.77    , array([ 26.1559    ,  0.00779529 ,  5.21833e-47,  9.94493e-05])
32      , -2134.77    , array([ 26.1559    ,  0.00779529 ,  5.21833e-47,  9.94493e-05])
33      , -2134.77    , array([ 26.1821    ,  0.00779529 ,  5.21833e-47,  9.94493e-05])
34      , -2134.94    , array([ 26.1559    ,  0.00780309 ,  5.21833e-47,  9.94493e-05])
35      , -2134.77    , array([ 26.1559    ,  0.00779529 ,  5.22355e-47,  9.94493e-05])
36      , -2134.61    , array([ 26.1559    ,  0.00779529 ,  5.21833e-47,  9.95488e-05])
43      , -2134.77    , array([ 26.1559    ,  0.00779518 ,  5.21833e-47,  9.94491e-05])
44      , -2134.77    , array([ 26.1559    ,  0.00779518 ,  5.21833e-47,  9.94491e-05])
45      , -2134.77    , array([ 26.1821    ,  0.00779518 ,  5.21833e-47,  9.94491e-05])
46      , -2134.94    , array([ 26.1559    ,  0.00780298 ,  5.21833e-47,  9.94491e-05])
47      , -2134.77    , array([ 26.1559    ,  0.00779518 ,  5.22355e-47,  9.94491e-05])
48      , -2134.61    , array([ 26.1559    ,  0.00779518 ,  5.21833e-47,  9.95486e-05])
49      , -2134.77    , array([ 26.1559    ,  0.00779506 ,  5.21833e-47,  9.94488e-05])
50      , -2134.77    , array([ 26.1559    ,  0.00779506 ,  5.21833e-47,  9.94488e-05])
51      , -2134.77    , array([ 26.1821    ,  0.00779506 ,  5.21833e-47,  9.94488e-05])
52      , -2134.94    , array([ 26.1559    ,  0.00780286 ,  5.21833e-47,  9.94488e-05])
53      , -2134.77    , array([ 26.1559    ,  0.00779506 ,  5.22355e-47,  9.94488e-05])
54      , -2134.6     , array([ 26.1559    ,  0.00779506 ,  5.21833e-47,  9.95483e-05])
61      , -2134.77    , array([ 26.1559    ,  0.00779503 ,  5.21833e-47,  9.94488e-05])
62      , -2134.77    , array([ 26.1559    ,  0.00779503 ,  5.21833e-47,  9.94488e-05])
63      , -2134.77    , array([ 26.1821    ,  0.00779503 ,  5.21833e-47,  9.94488e-05])
64      , -2134.94    , array([ 26.1559    ,  0.00780283 ,  5.21833e-47,  9.94488e-05])
65      , -2134.77    , array([ 26.1559    ,  0.00779503 ,  5.22355e-47,  9.94488e-05])
66      , -2134.6     , array([ 26.1559    ,  0.00779503 ,  5.21833e-47,  9.95483e-05])
67      , -2134.77    , array([ 26.1559    ,  0.007795   ,  5.21833e-47,  9.94487e-05])
68      , -2134.77    , array([ 26.1559    ,  0.007795   ,  5.21833e-47,  9.94487e-05])
69      , -2134.77    , array([ 26.1821    ,  0.007795   ,  5.21833e-47,  9.94487e-05])
70      , -2134.94    , array([ 26.1559    ,  0.0078028  ,  5.21833e-47,  9.94487e-05])
71      , -2134.77    , array([ 26.1559    ,  0.007795   ,  5.22355e-47,  9.94487e-05])
72      , -2134.6     , array([ 26.1559    ,  0.007795   ,  5.21833e-47,  9.95482e-05])
73      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
74      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
75      , -1802.29    , array([ 26.1821    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
76      , -1802.36    , array([ 26.1559    ,  0.00105858 ,  5.21833e-47,  7.36635e-05])
77      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.22355e-47,  7.36635e-05])
78      , -1802.22    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.37372e-05])
85      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
86      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
87      , -1802.29    , array([ 26.1821    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
88      , -1802.36    , array([ 26.1559    ,  0.00105858 ,  5.21833e-47,  7.36635e-05])
89      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.22355e-47,  7.36635e-05])
90      , -1802.22    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.37372e-05])
97      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
98      , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
99      , -1802.29    , array([ 26.1821    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
100     , -1802.36    , array([ 26.1559    ,  0.00105858 ,  5.21833e-47,  7.36635e-05])
101     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.22355e-47,  7.36635e-05])
102     , -1802.22    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.37372e-05])
109     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
110     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
111     , -1802.29    , array([ 26.1821    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
112     , -1802.36    , array([ 26.1559    ,  0.00105858 ,  5.21833e-47,  7.36635e-05])
113     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.22355e-47,  7.36635e-05])
114     , -1802.22    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.37372e-05])
121     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
122     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
123     , -1802.29    , array([ 26.1821    ,  0.00105752 ,  5.21833e-47,  7.36635e-05])
124     , -1802.36    , array([ 26.1559    ,  0.00105858 ,  5.21833e-47,  7.36635e-05])
125     , -1802.29    , array([ 26.1559    ,  0.00105752 ,  5.22355e-47,  7.36635e-05])
126     , -1802.22    , array([ 26.1559    ,  0.00105752 ,  5.21833e-47,  7.37372e-05])
