316231  , -42175.8    , array([ 3.76225    ,  0.385152   ,  8.34175e-96,  0.000790316,  0.0169582  ])
316273  , -4027.92    , array([ 15.8014    ,  0.00743903 ,  8.34175e-96,  0.000789319,  0.00353147 ])
316274  , -4027.92    , array([ 15.8014    ,  0.00743903 ,  8.34175e-96,  0.000789319,  0.00353147 ])
316275  , -4027.92    , array([ 15.8172    ,  0.00743903 ,  8.34175e-96,  0.000789319,  0.00353147 ])
316276  , -4017.4     , array([ 15.8014    ,  0.00744647 ,  8.34175e-96,  0.000789319,  0.00353147 ])
316277  , -4027.92    , array([ 15.8014    ,  0.00743903 ,  8.35009e-96,  0.000789319,  0.00353147 ])
316278  , -4027.92    , array([ 15.8014    ,  0.00743903 ,  8.34175e-96,  0.000790109,  0.00353147 ])
316279  , -4038.08    , array([ 15.8014    ,  0.00743903 ,  8.34175e-96,  0.000789319,  0.003535   ])
316287  , -4027.87    , array([ 15.7987    ,  0.00743865 ,  8.34175e-96,  0.000789319,  0.00353126 ])
316288  , -4027.87    , array([ 15.7987    ,  0.00743865 ,  8.34175e-96,  0.000789319,  0.00353126 ])
316289  , -4027.87    , array([ 15.8145    ,  0.00743865 ,  8.34175e-96,  0.000789319,  0.00353126 ])
316290  , -4017.34    , array([ 15.7987    ,  0.00744609 ,  8.34175e-96,  0.000789319,  0.00353126 ])
316291  , -4027.87    , array([ 15.7987    ,  0.00743865 ,  8.35009e-96,  0.000789319,  0.00353126 ])
316292  , -4027.87    , array([ 15.7987    ,  0.00743865 ,  8.34175e-96,  0.000790109,  0.00353126 ])
316293  , -4038.03    , array([ 15.7987    ,  0.00743865 ,  8.34175e-96,  0.000789319,  0.0035348  ])
316301  , -4027.84    , array([ 15.7975    ,  0.00743848 ,  8.34175e-96,  0.000789319,  0.00353118 ])
316302  , -4027.84    , array([ 15.7975    ,  0.00743848 ,  8.34175e-96,  0.000789319,  0.00353118 ])
316303  , -4027.85    , array([ 15.8133    ,  0.00743848 ,  8.34175e-96,  0.000789319,  0.00353118 ])
316304  , -4017.32    , array([ 15.7975    ,  0.00744593 ,  8.34175e-96,  0.000789319,  0.00353118 ])
316305  , -4027.84    , array([ 15.7975    ,  0.00743848 ,  8.35009e-96,  0.000789319,  0.00353118 ])
316306  , -4027.84    , array([ 15.7975    ,  0.00743848 ,  8.34175e-96,  0.000790109,  0.00353118 ])
316307  , -4038.01    , array([ 15.7975    ,  0.00743848 ,  8.34175e-96,  0.000789319,  0.00353471 ])
316315  , -4027.83    , array([ 15.797     ,  0.00743841 ,  8.34175e-96,  0.000789319,  0.00353114 ])
316316  , -4027.83    , array([ 15.797     ,  0.00743841 ,  8.34175e-96,  0.000789319,  0.00353114 ])
316317  , -4027.84    , array([ 15.8128    ,  0.00743841 ,  8.34175e-96,  0.000789319,  0.00353114 ])
316318  , -4017.31    , array([ 15.797     ,  0.00744585 ,  8.34175e-96,  0.000789319,  0.00353114 ])
316319  , -4027.83    , array([ 15.797     ,  0.00743841 ,  8.35009e-96,  0.000789319,  0.00353114 ])
316320  , -4027.83    , array([ 15.797     ,  0.00743841 ,  8.34175e-96,  0.000790109,  0.00353114 ])
316321  , -4038       , array([ 15.797     ,  0.00743841 ,  8.34175e-96,  0.000789319,  0.00353467 ])
316322  , -2763.77    , array([ 0.093835   ,  0.00158869 ,  8.34175e-96,  0.000786114,  0.000608798])
316323  , -2763.77    , array([ 0.093835   ,  0.00158869 ,  8.34175e-96,  0.000786114,  0.000608798])
316324  , -2763.8     , array([ 0.0939289  ,  0.00158869 ,  8.34175e-96,  0.000786114,  0.000608798])
316325  , -2760.15    , array([ 0.093835   ,  0.00159028 ,  8.34175e-96,  0.000786114,  0.000608798])
316326  , -2763.77    , array([ 0.093835   ,  0.00158869 ,  8.35009e-96,  0.000786114,  0.000608798])
316327  , -2763.77    , array([ 0.093835   ,  0.00158869 ,  8.34175e-96,  0.0007869  ,  0.000608798])
316328  , -2767.31    , array([ 0.093835   ,  0.00158869 ,  8.34175e-96,  0.000786114,  0.000609407])
316336  , -2763.76    , array([ 0.0938327  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608792])
316337  , -2763.76    , array([ 0.0938327  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608792])
316338  , -2763.8     , array([ 0.0939265  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608792])
316339  , -2760.15    , array([ 0.0938327  ,  0.00159027 ,  8.34175e-96,  0.000786114,  0.000608792])
316340  , -2763.76    , array([ 0.0938327  ,  0.00158868 ,  8.35009e-96,  0.000786114,  0.000608792])
316341  , -2763.76    , array([ 0.0938327  ,  0.00158868 ,  8.34175e-96,  0.0007869  ,  0.000608792])
316342  , -2767.31    , array([ 0.0938327  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000609401])
316350  , -2763.76    , array([ 0.0938325  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316351  , -2763.76    , array([ 0.0938325  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316352  , -2763.8     , array([ 0.0939264  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316353  , -2760.15    , array([ 0.0938325  ,  0.00159027 ,  8.34175e-96,  0.000786114,  0.000608791])
316354  , -2763.76    , array([ 0.0938325  ,  0.00158868 ,  8.35009e-96,  0.000786114,  0.000608791])
316355  , -2763.76    , array([ 0.0938325  ,  0.00158868 ,  8.34175e-96,  0.0007869  ,  0.000608791])
316356  , -2767.3     , array([ 0.0938325  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.0006094  ])
316364  , -2763.76    , array([ 0.0938324  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316365  , -2763.76    , array([ 0.0938324  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316366  , -2763.8     , array([ 0.0939263  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.000608791])
316367  , -2760.15    , array([ 0.0938324  ,  0.00159027 ,  8.34175e-96,  0.000786114,  0.000608791])
316368  , -2763.76    , array([ 0.0938324  ,  0.00158868 ,  8.35009e-96,  0.000786114,  0.000608791])
316369  , -2763.76    , array([ 0.0938324  ,  0.00158868 ,  8.34175e-96,  0.0007869  ,  0.000608791])
316370  , -2767.3     , array([ 0.0938324  ,  0.00158868 ,  8.34175e-96,  0.000786114,  0.0006094  ])
316371  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316372  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316373  , -2690.31    , array([ 0.0281924  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316374  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316375  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.00038066 ])
316376  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.00038066 ])
316377  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316385  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316386  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316387  , -2690.31    , array([ 0.0281924  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316388  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.00038066 ])
316389  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.00038066 ])
316390  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.00038066 ])
316391  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316399  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316400  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316401  , -2690.31    , array([ 0.0281924  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316402  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316403  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316404  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316405  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316413  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316414  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316415  , -2690.31    , array([ 0.0281923  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316416  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316417  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316418  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316419  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316427  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316428  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316429  , -2690.31    , array([ 0.0281923  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316430  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316431  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316432  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316433  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316441  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316442  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316443  , -2690.31    , array([ 0.0281923  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316444  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316445  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316446  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316447  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316455  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316456  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316457  , -2690.31    , array([ 0.0281923  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316458  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316459  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316460  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316461  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316469  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316470  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316471  , -2690.31    , array([ 0.0281923  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.000380659])
316472  , -2688       , array([ 0.0281642  ,  0.00103281 ,  8.34175e-96,  0.000789027,  0.000380659])
316473  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.35009e-96,  0.000789027,  0.000380659])
316474  , -2690.44    , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789816,  0.000380659])
316475  , -2693       , array([ 0.0281642  ,  0.00103177 ,  8.34175e-96,  0.000789027,  0.00038104 ])
316476  , -2683.29    , array([ 0.0279254  ,  0.00100883 ,  8.34175e-96,  0.000789049,  0.000371256])
316477  , -2683.29    , array([ 0.0279254  ,  0.00100883 ,  8.34175e-96,  0.000789049,  0.000371256])
316478  , -2683.16    , array([ 0.0279533  ,  0.00100883 ,  8.34175e-96,  0.000789049,  0.000371256])
316479  , -2680.93    , array([ 0.0279254  ,  0.00100984 ,  8.34175e-96,  0.000789049,  0.000371256])
316480  , -2683.29    , array([ 0.0279254  ,  0.00100883 ,  8.35009e-96,  0.000789049,  0.000371256])
316481  , -2683.29    , array([ 0.0279254  ,  0.00100883 ,  8.34175e-96,  0.000789839,  0.000371256])
316482  , -2685.76    , array([ 0.0279254  ,  0.00100883 ,  8.34175e-96,  0.000789049,  0.000371627])
316483  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316484  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316485  , -2680.81    , array([ 0.0278725  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316486  , -2678.6     , array([ 0.0278446  ,  0.00100215 ,  8.34175e-96,  0.000789057,  0.000368112])
316487  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.35009e-96,  0.000789057,  0.000368112])
316488  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789846,  0.000368112])
316489  , -2683.37    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.00036848 ])
316497  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316498  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316499  , -2680.81    , array([ 0.0278725  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316500  , -2678.6     , array([ 0.0278446  ,  0.00100215 ,  8.34175e-96,  0.000789057,  0.000368112])
316501  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.35009e-96,  0.000789057,  0.000368112])
316502  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789846,  0.000368112])
316503  , -2683.37    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.00036848 ])
316504  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316505  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316506  , -2680.81    , array([ 0.0278725  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316507  , -2678.6     , array([ 0.0278446  ,  0.00100215 ,  8.34175e-96,  0.000789057,  0.000368112])
316508  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.35009e-96,  0.000789057,  0.000368112])
316509  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789846,  0.000368112])
316510  , -2683.37    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.00036848 ])
316514  , -2678.2     , array([ 0.0278309  ,  0.00100085 ,  8.34175e-96,  0.000789058,  0.00036758 ])
316518  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316519  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316520  , -2680.81    , array([ 0.0278725  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.000368112])
316521  , -2678.6     , array([ 0.0278446  ,  0.00100215 ,  8.34175e-96,  0.000789057,  0.000368112])
316522  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.35009e-96,  0.000789057,  0.000368112])
316523  , -2680.92    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789846,  0.000368112])
316524  , -2683.37    , array([ 0.0278446  ,  0.00100115 ,  8.34175e-96,  0.000789057,  0.00036848 ])
316525  , -2680.66    , array([ 0.0278356  ,  0.00100029 ,  8.34175e-96,  0.000789058,  0.000367761])
316526  , -2680.66    , array([ 0.0278356  ,  0.00100029 ,  8.34175e-96,  0.000789058,  0.000367761])
316527  , -2680.54    , array([ 0.0278634  ,  0.00100029 ,  8.34175e-96,  0.000789058,  0.000367761])
316528  , -2678.34    , array([ 0.0278356  ,  0.00100129 ,  8.34175e-96,  0.000789058,  0.000367761])
316529  , -2680.66    , array([ 0.0278356  ,  0.00100029 ,  8.35009e-96,  0.000789058,  0.000367761])
316530  , -2680.66    , array([ 0.0278356  ,  0.00100029 ,  8.34175e-96,  0.000789847,  0.000367761])
316531  , -2683.1     , array([ 0.0278356  ,  0.00100029 ,  8.34175e-96,  0.000789058,  0.000368129])
316532  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316533  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316534  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316535  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316536  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316537  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316538  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316542  , -2678.22    , array([ 0.0278315  ,  0.0010009  ,  8.34175e-96,  0.000789058,  0.000367601])
316546  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316547  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316548  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316549  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316550  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316551  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316552  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316553  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316554  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316555  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316556  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316557  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316558  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316559  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316563  , -2678.23    , array([ 0.027832   ,  0.00100095 ,  8.34175e-96,  0.000789058,  0.000367621])
316567  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316568  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316569  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316570  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316571  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316572  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316573  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316574  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316575  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316576  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316577  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316578  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316579  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316580  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316581  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316582  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316583  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316584  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316585  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316586  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316587  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316588  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316589  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316590  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316591  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316592  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316593  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316594  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316595  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316596  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316597  , -2680.45    , array([ 0.0278604  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000367642])
316598  , -2678.25    , array([ 0.0278325  ,  0.001001   ,  8.34175e-96,  0.000789058,  0.000367642])
316599  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.35009e-96,  0.000789058,  0.000367642])
316600  , -2680.57    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789847,  0.000367642])
316601  , -2683.01    , array([ 0.0278325  ,  0.001      ,  8.34175e-96,  0.000789058,  0.000368009])
316606  , -2682.27    , array([ 0.0278907  ,  0.00100554 ,  8.34175e-96,  0.000789052,  0.000369905])
316607  , -2682.27    , array([ 0.0278907  ,  0.00100554 ,  8.34175e-96,  0.000789052,  0.000369905])
316608  , -2682.15    , array([ 0.0279186  ,  0.00100554 ,  8.34175e-96,  0.000789052,  0.000369905])
316609  , -2679.93    , array([ 0.0278907  ,  0.00100654 ,  8.34175e-96,  0.000789052,  0.000369905])
316610  , -2682.27    , array([ 0.0278907  ,  0.00100554 ,  8.35009e-96,  0.000789052,  0.000369905])
316611  , -2682.27    , array([ 0.0278907  ,  0.00100554 ,  8.34175e-96,  0.000789842,  0.000369905])
316612  , -2684.73    , array([ 0.0278907  ,  0.00100554 ,  8.34175e-96,  0.000789052,  0.000370276])
316615  , -2681.28    , array([ 0.0278568  ,  0.0010023  ,  8.34175e-96,  0.000789056,  0.000368583])
