10566   , -1341.26    , array([ 0.0327035  ,  0.224054   ,  0.000695974,  0.0379235  ])
10567   , -1341.31    , array([ 0.0327362  ,  0.224054   ,  0.000695974,  0.0379235  ])
10568   , -1341.22    , array([ 0.0327035  ,  0.224278   ,  0.000695974,  0.0379235  ])
10569   , -1341.2     , array([ 0.0327035  ,  0.224054   ,  0.00069667 ,  0.0379235  ])
10570   , -1340.91    , array([ 0.0327035  ,  0.224054   ,  0.000695974,  0.0379614  ])
10571   , -1341.26    , array([ 0.0327035  ,  0.224054   ,  0.000695974,  0.0379235  ])
10572   , -919.592    , array([ 0.0281151  ,  0.250094   ,  0.000806012,  0.101211   ])
10573   , -919.592    , array([ 0.0281151  ,  0.250094   ,  0.000806012,  0.101211   ])
10574   , -919.631    , array([ 0.0281433  ,  0.250094   ,  0.000806012,  0.101211   ])
10575   , -919.137    , array([ 0.0281151  ,  0.250344   ,  0.000806012,  0.101211   ])
10576   , -919.553    , array([ 0.0281151  ,  0.250094   ,  0.000806818,  0.101211   ])
10577   , -919.17     , array([ 0.0281151  ,  0.250094   ,  0.000806012,  0.101312   ])
10584   , -919.586    , array([ 0.0281151  ,  0.250094   ,  0.000806014,  0.101212   ])
10585   , -919.586    , array([ 0.0281151  ,  0.250094   ,  0.000806014,  0.101212   ])
10586   , -919.625    , array([ 0.0281432  ,  0.250094   ,  0.000806014,  0.101212   ])
10587   , -919.131    , array([ 0.0281151  ,  0.250345   ,  0.000806014,  0.101212   ])
10588   , -919.547    , array([ 0.0281151  ,  0.250094   ,  0.00080682 ,  0.101212   ])
10589   , -919.164    , array([ 0.0281151  ,  0.250094   ,  0.000806014,  0.101313   ])
10590   , -919.58     , array([ 0.028115   ,  0.250095   ,  0.000806015,  0.101213   ])
10591   , -919.58     , array([ 0.028115   ,  0.250095   ,  0.000806015,  0.101213   ])
10592   , -919.619    , array([ 0.0281431  ,  0.250095   ,  0.000806015,  0.101213   ])
10593   , -919.125    , array([ 0.028115   ,  0.250345   ,  0.000806015,  0.101213   ])
10594   , -919.541    , array([ 0.028115   ,  0.250095   ,  0.000806821,  0.101213   ])
10595   , -919.158    , array([ 0.028115   ,  0.250095   ,  0.000806015,  0.101315   ])
10596   , -1088.66    , array([ 0.0207793  ,  0.311605   ,  0.00108103 ,  0.720895   ])
10597   , -1088.66    , array([ 0.0207793  ,  0.311605   ,  0.00108103 ,  0.720895   ])
10598   , -1088.6     , array([ 0.0208001  ,  0.311605   ,  0.00108103 ,  0.720895   ])
10599   , -1088.05    , array([ 0.0207793  ,  0.311917   ,  0.00108103 ,  0.720895   ])
10600   , -1088.72    , array([ 0.0207793  ,  0.311605   ,  0.00108212 ,  0.720895   ])
10601   , -1090.44    , array([ 0.0207793  ,  0.311605   ,  0.00108103 ,  0.721616   ])
10602   , -455.967    , array([ 0.0241757  ,  0.279116   ,  0.000933251,  0.269734   ])
10603   , -455.967    , array([ 0.0241757  ,  0.279116   ,  0.000933251,  0.269734   ])
10604   , -455.984    , array([ 0.0241999  ,  0.279116   ,  0.000933251,  0.269734   ])
10605   , -455.913    , array([ 0.0241757  ,  0.279395   ,  0.000933251,  0.269734   ])
10606   , -455.95     , array([ 0.0241757  ,  0.279116   ,  0.000934185,  0.269734   ])
10607   , -455.664    , array([ 0.0241757  ,  0.279116   ,  0.000933251,  0.270004   ])
10614   , -455.961    , array([ 0.024176   ,  0.279119   ,  0.000933244,  0.269739   ])
10615   , -455.961    , array([ 0.024176   ,  0.279119   ,  0.000933244,  0.269739   ])
10616   , -455.978    , array([ 0.0242001  ,  0.279119   ,  0.000933244,  0.269739   ])
10617   , -455.908    , array([ 0.024176   ,  0.279398   ,  0.000933244,  0.269739   ])
10618   , -455.944    , array([ 0.024176   ,  0.279119   ,  0.000934177,  0.269739   ])
10619   , -455.659    , array([ 0.024176   ,  0.279119   ,  0.000933244,  0.270008   ])
10620   , -455.912    , array([ 0.0241779  ,  0.279143   ,  0.000933171,  0.26978    ])
10621   , -455.912    , array([ 0.0241779  ,  0.279143   ,  0.000933171,  0.26978    ])
10622   , -455.929    , array([ 0.0242021  ,  0.279143   ,  0.000933171,  0.26978    ])
10623   , -455.859    , array([ 0.0241779  ,  0.279422   ,  0.000933171,  0.26978    ])
10624   , -455.896    , array([ 0.0241779  ,  0.279143   ,  0.000934104,  0.26978    ])
10625   , -455.61     , array([ 0.0241779  ,  0.279143   ,  0.000933171,  0.27005    ])
10626   , -2429.83    , array([ 0.106135   ,  1.37712    ,  0.000223127,  4.60053    ])
10627   , -2429.83    , array([ 0.106135   ,  1.37712    ,  0.000223127,  4.60053    ])
10628   , -2429.83    , array([ 0.106241   ,  1.37712    ,  0.000223127,  4.60053    ])
10629   , -2430.4     , array([ 0.106135   ,  1.3785     ,  0.000223127,  4.60053    ])
10630   , -2429.83    , array([ 0.106135   ,  1.37712    ,  0.00022335 ,  4.60053    ])
10631   , -2429.51    , array([ 0.106135   ,  1.37712    ,  0.000223127,  4.60514    ])
10632   , -427.447    , array([ 0.0264834  ,  0.307967   ,  0.000854477,  0.321257   ])
10633   , -427.447    , array([ 0.0264834  ,  0.307967   ,  0.000854477,  0.321257   ])
10634   , -427.451    , array([ 0.0265099  ,  0.307967   ,  0.000854477,  0.321257   ])
10635   , -427.577    , array([ 0.0264834  ,  0.308275   ,  0.000854477,  0.321257   ])
10636   , -427.443    , array([ 0.0264834  ,  0.307967   ,  0.000855332,  0.321257   ])
10637   , -427.367    , array([ 0.0264834  ,  0.307967   ,  0.000854477,  0.321579   ])
10638   , -456.492    , array([ 0.0331412  ,  0.230306   ,  0.00068775 ,  0.419399   ])
10639   , -456.492    , array([ 0.0331412  ,  0.230306   ,  0.00068775 ,  0.419399   ])
10640   , -456.482    , array([ 0.0331744  ,  0.230306   ,  0.00068775 ,  0.419399   ])
10641   , -456.349    , array([ 0.0331412  ,  0.230536   ,  0.00068775 ,  0.419399   ])
10642   , -456.501    , array([ 0.0331412  ,  0.230306   ,  0.000688438,  0.419399   ])
10643   , -457.136    , array([ 0.0331412  ,  0.230306   ,  0.00068775 ,  0.419818   ])
10644   , -412.371    , array([ 0.0290024  ,  0.273763   ,  0.000782541,  0.357898   ])
10645   , -412.371    , array([ 0.0290024  ,  0.273763   ,  0.000782541,  0.357898   ])
10646   , -412.37     , array([ 0.0290314  ,  0.273763   ,  0.000782541,  0.357898   ])
10647   , -412.454    , array([ 0.0290024  ,  0.274037   ,  0.000782541,  0.357898   ])
10648   , -412.372    , array([ 0.0290024  ,  0.273763   ,  0.000783324,  0.357898   ])
10649   , -412.419    , array([ 0.0290024  ,  0.273763   ,  0.000782541,  0.358256   ])
10650   , -405.239    , array([ 0.0270458  ,  0.244585   ,  0.00086267 ,  0.35417    ])
10651   , -405.239    , array([ 0.0270458  ,  0.244585   ,  0.00086267 ,  0.35417    ])
10652   , -405.238    , array([ 0.0270728  ,  0.244585   ,  0.00086267 ,  0.35417    ])
10653   , -405.283    , array([ 0.0270458  ,  0.24483    ,  0.00086267 ,  0.35417    ])
10654   , -405.24     , array([ 0.0270458  ,  0.244585   ,  0.000863533,  0.35417    ])
10655   , -405.276    , array([ 0.0270458  ,  0.244585   ,  0.00086267 ,  0.354525   ])
10656   , -400.725    , array([ 0.0240358  ,  0.216199   ,  0.000997803,  0.342957   ])
10657   , -400.725    , array([ 0.0240358  ,  0.216199   ,  0.000997803,  0.342957   ])
10658   , -400.725    , array([ 0.0240599  ,  0.216199   ,  0.000997803,  0.342957   ])
10659   , -400.751    , array([ 0.0240358  ,  0.216415   ,  0.000997803,  0.342957   ])
10660   , -400.725    , array([ 0.0240358  ,  0.216199   ,  0.000998801,  0.342957   ])
