269612  , -67896.2    , array([ 0.400411   ,  0.0235907  ,  1.02976e-69,  1.8154e-25 ,  0.000239257])
269613  , -67896.6    , array([ 0.400812   ,  0.0235907  ,  1.02976e-69,  1.8154e-25 ,  0.000239257])
269614  , -67906      , array([ 0.400411   ,  0.0236143  ,  1.02976e-69,  1.8154e-25 ,  0.000239257])
269615  , -67896.2    , array([ 0.400411   ,  0.0235907  ,  1.03079e-69,  1.8154e-25 ,  0.000239257])
269616  , -67896.2    , array([ 0.400411   ,  0.0235907  ,  1.02976e-69,  1.81721e-25,  0.000239257])
269617  , -67886.1    , array([ 0.400411   ,  0.0235907  ,  1.02976e-69,  1.8154e-25 ,  0.000239496])
269618  , -67896.2    , array([ 0.400411   ,  0.0235907  ,  1.02976e-69,  1.8154e-25 ,  0.000239257])
269619  , -43965.6    , array([ 0.389647   ,  0.0117178  ,  1.02976e-69,  1.8154e-25 ,  0.000495395])
269620  , -43965.6    , array([ 0.389647   ,  0.0117178  ,  1.02976e-69,  1.8154e-25 ,  0.000495395])
269621  , -43966      , array([ 0.390037   ,  0.0117178  ,  1.02976e-69,  1.8154e-25 ,  0.000495395])
269622  , -43989.3    , array([ 0.389647   ,  0.0117296  ,  1.02976e-69,  1.8154e-25 ,  0.000495395])
269623  , -43965.6    , array([ 0.389647   ,  0.0117178  ,  1.03079e-69,  1.8154e-25 ,  0.000495395])
269624  , -43965.6    , array([ 0.389647   ,  0.0117178  ,  1.02976e-69,  1.81721e-25,  0.000495395])
269625  , -43941.5    , array([ 0.389647   ,  0.0117178  ,  1.02976e-69,  1.8154e-25 ,  0.000495891])
269633  , -43934.6    , array([ 0.389637   ,  0.0117104  ,  1.02976e-69,  1.8154e-25 ,  0.000495723])
269634  , -43934.6    , array([ 0.389637   ,  0.0117104  ,  1.02976e-69,  1.8154e-25 ,  0.000495723])
269635  , -43935      , array([ 0.390027   ,  0.0117104  ,  1.02976e-69,  1.8154e-25 ,  0.000495723])
269636  , -43958.2    , array([ 0.389637   ,  0.0117221  ,  1.02976e-69,  1.8154e-25 ,  0.000495723])
269637  , -43934.6    , array([ 0.389637   ,  0.0117104  ,  1.03079e-69,  1.8154e-25 ,  0.000495723])
269638  , -43934.6    , array([ 0.389637   ,  0.0117104  ,  1.02976e-69,  1.81721e-25,  0.000495723])
269639  , -43910.4    , array([ 0.389637   ,  0.0117104  ,  1.02976e-69,  1.8154e-25 ,  0.000496219])
269640  , -43903.5    , array([ 0.389627   ,  0.0117029  ,  1.02976e-69,  1.8154e-25 ,  0.000496051])
269641  , -43903.5    , array([ 0.389627   ,  0.0117029  ,  1.02976e-69,  1.8154e-25 ,  0.000496051])
269642  , -43904      , array([ 0.390017   ,  0.0117029  ,  1.02976e-69,  1.8154e-25 ,  0.000496051])
269643  , -43927.2    , array([ 0.389627   ,  0.0117146  ,  1.02976e-69,  1.8154e-25 ,  0.000496051])
269644  , -43903.5    , array([ 0.389627   ,  0.0117029  ,  1.03079e-69,  1.8154e-25 ,  0.000496051])
