333297  , -78927.8    , array([ 2.22164    ,  1.1675     ,  1.58788e-54,  4.79026e-37,  0.000117107])
333298  , -78927.9    , array([ 2.22387    ,  1.1675     ,  1.58788e-54,  4.79026e-37,  0.000117107])
333299  , -78927.9    , array([ 2.22164    ,  1.16867    ,  1.58788e-54,  4.79026e-37,  0.000117107])
333300  , -78927.8    , array([ 2.22164    ,  1.1675     ,  1.58947e-54,  4.79026e-37,  0.000117107])
333301  , -78927.8    , array([ 2.22164    ,  1.1675     ,  1.58788e-54,  4.79505e-37,  0.000117107])
333302  , -78927.7    , array([ 2.22164    ,  1.1675     ,  1.58788e-54,  4.79026e-37,  0.000117224])
333303  , -78927.8    , array([ 2.22164    ,  1.1675     ,  1.58788e-54,  4.79026e-37,  0.000117107])
333304  , -78504.3    , array([ 1.80507    ,  0.652699   ,  1.58788e-54,  4.79026e-37,  0.000260437])
333305  , -78504.3    , array([ 1.80507    ,  0.652699   ,  1.58788e-54,  4.79026e-37,  0.000260437])
333306  , -78504.4    , array([ 1.80688    ,  0.652699   ,  1.58788e-54,  4.79026e-37,  0.000260437])
333307  , -78504.8    , array([ 1.80507    ,  0.653352   ,  1.58788e-54,  4.79026e-37,  0.000260437])
333308  , -78504.3    , array([ 1.80507    ,  0.652699   ,  1.58947e-54,  4.79026e-37,  0.000260437])
333309  , -78504.3    , array([ 1.80507    ,  0.652699   ,  1.58788e-54,  4.79505e-37,  0.000260437])
333310  , -78503.7    , array([ 1.80507    ,  0.652699   ,  1.58788e-54,  4.79026e-37,  0.000260697])
333311  , -20849.6    , array([ 0.786639   ,  0.0637584  ,  1.58788e-54,  4.79026e-37,  0.00637061 ])
333312  , -20849.6    , array([ 0.786639   ,  0.0637584  ,  1.58788e-54,  4.79026e-37,  0.00637061 ])
333313  , -20850.6    , array([ 0.787426   ,  0.0637584  ,  1.58788e-54,  4.79026e-37,  0.00637061 ])
333314  , -20874.1    , array([ 0.786639   ,  0.0638222  ,  1.58788e-54,  4.79026e-37,  0.00637061 ])
333315  , -20849.6    , array([ 0.786639   ,  0.0637584  ,  1.58947e-54,  4.79026e-37,  0.00637061 ])
333316  , -20849.6    , array([ 0.786639   ,  0.0637584  ,  1.58788e-54,  4.79505e-37,  0.00637061 ])
333317  , -20824.1    , array([ 0.786639   ,  0.0637584  ,  1.58788e-54,  4.79026e-37,  0.00637698 ])
333325  , -20335.5    , array([ 0.784223   ,  0.0632116  ,  1.58788e-54,  4.79026e-37,  0.00644648 ])
333326  , -20335.5    , array([ 0.784223   ,  0.0632116  ,  1.58788e-54,  4.79026e-37,  0.00644648 ])
333327  , -20336.5    , array([ 0.785008   ,  0.0632116  ,  1.58788e-54,  4.79026e-37,  0.00644648 ])
333328  , -20359.9    , array([ 0.784223   ,  0.0632748  ,  1.58788e-54,  4.79026e-37,  0.00644648 ])
333329  , -20335.5    , array([ 0.784223   ,  0.0632116  ,  1.58947e-54,  4.79026e-37,  0.00644648 ])
333330  , -20335.5    , array([ 0.784223   ,  0.0632116  ,  1.58788e-54,  4.79505e-37,  0.00644648 ])
333331  , -20310.2    , array([ 0.784223   ,  0.0632116  ,  1.58788e-54,  4.79026e-37,  0.00645293 ])
333332  , -4129.47    , array([ 0.691234   ,  0.0443906  ,  1.58788e-54,  4.79026e-37,  0.0104789  ])
333333  , -4129.47    , array([ 0.691234   ,  0.0443906  ,  1.58788e-54,  4.79026e-37,  0.0104789  ])
333334  , -4129.57    , array([ 0.691925   ,  0.0443906  ,  1.58788e-54,  4.79026e-37,  0.0104789  ])
333335  , -4140.33    , array([ 0.691234   ,  0.044435   ,  1.58788e-54,  4.79026e-37,  0.0104789  ])
333336  , -4129.47    , array([ 0.691234   ,  0.0443906  ,  1.58947e-54,  4.79026e-37,  0.0104789  ])
333337  , -4129.47    , array([ 0.691234   ,  0.0443906  ,  1.58788e-54,  4.79505e-37,  0.0104789  ])
333338  , -4118.29    , array([ 0.691234   ,  0.0443906  ,  1.58788e-54,  4.79026e-37,  0.0104894  ])
333346  , -4106.55    , array([ 0.691018   ,  0.0443518  ,  1.58788e-54,  4.79026e-37,  0.0104915  ])
333347  , -4106.55    , array([ 0.691018   ,  0.0443518  ,  1.58788e-54,  4.79026e-37,  0.0104915  ])
333348  , -4106.65    , array([ 0.691709   ,  0.0443518  ,  1.58788e-54,  4.79026e-37,  0.0104915  ])
333349  , -4117.36    , array([ 0.691018   ,  0.0443961  ,  1.58788e-54,  4.79026e-37,  0.0104915  ])
333350  , -4106.55    , array([ 0.691018   ,  0.0443518  ,  1.58947e-54,  4.79026e-37,  0.0104915  ])
333351  , -4106.55    , array([ 0.691018   ,  0.0443518  ,  1.58788e-54,  4.79505e-37,  0.0104915  ])
333352  , -4095.42    , array([ 0.691018   ,  0.0443518  ,  1.58788e-54,  4.79026e-37,  0.010502   ])
333353  , -3536.79    , array([ 0.685301   ,  0.0433318  ,  1.58788e-54,  4.79026e-37,  0.0108324  ])
333354  , -3536.79    , array([ 0.685301   ,  0.0433318  ,  1.58788e-54,  4.79026e-37,  0.0108324  ])
333355  , -3536.83    , array([ 0.685987   ,  0.0433318  ,  1.58788e-54,  4.79026e-37,  0.0108324  ])
333356  , -3546.22    , array([ 0.685301   ,  0.0433752  ,  1.58788e-54,  4.79026e-37,  0.0108324  ])
333357  , -3536.79    , array([ 0.685301   ,  0.0433318  ,  1.58947e-54,  4.79026e-37,  0.0108324  ])
333358  , -3536.79    , array([ 0.685301   ,  0.0433318  ,  1.58788e-54,  4.79505e-37,  0.0108324  ])
333359  , -3527.07    , array([ 0.685301   ,  0.0433318  ,  1.58788e-54,  4.79026e-37,  0.0108432  ])
333360  , -1.41842e+06, array([ 0.309793   ,  0.00469013 ,  1.58788e-54,  4.79026e-37,  0.230125   ])
333361  , -1.41842e+06, array([ 0.309793   ,  0.00469013 ,  1.58788e-54,  4.79026e-37,  0.230125   ])
333362  , -1.41839e+06, array([ 0.310103   ,  0.00469013 ,  1.58788e-54,  4.79026e-37,  0.230125   ])
333363  , -1.59902e+06, array([ 0.309793   ,  0.00469482 ,  1.58788e-54,  4.79026e-37,  0.230125   ])
333364  , -1.41842e+06, array([ 0.309793   ,  0.00469013 ,  1.58947e-54,  4.79026e-37,  0.230125   ])
333365  , -1.41842e+06, array([ 0.309793   ,  0.00469013 ,  1.58788e-54,  4.79505e-37,  0.230125   ])
333366  , -1.38379e+06, array([ 0.309793   ,  0.00469013 ,  1.58788e-54,  4.79026e-37,  0.230356   ])
333367  , -3534.27    , array([ 0.685274   ,  0.0433271  ,  1.58788e-54,  4.79026e-37,  0.010834   ])
333368  , -3534.27    , array([ 0.685274   ,  0.0433271  ,  1.58788e-54,  4.79026e-37,  0.010834   ])
333369  , -3534.31    , array([ 0.68596    ,  0.0433271  ,  1.58788e-54,  4.79026e-37,  0.010834   ])
333370  , -3543.7     , array([ 0.685274   ,  0.0433704  ,  1.58788e-54,  4.79026e-37,  0.010834   ])
333371  , -3534.27    , array([ 0.685274   ,  0.0433271  ,  1.58947e-54,  4.79026e-37,  0.010834   ])
333372  , -3534.27    , array([ 0.685274   ,  0.0433271  ,  1.58788e-54,  4.79505e-37,  0.010834   ])
333373  , -3524.56    , array([ 0.685274   ,  0.0433271  ,  1.58788e-54,  4.79026e-37,  0.0108449  ])
333374  , -3469.16    , array([ 0.684569   ,  0.0432023  ,  1.58788e-54,  4.79026e-37,  0.0108771  ])
333375  , -3469.16    , array([ 0.684569   ,  0.0432023  ,  1.58788e-54,  4.79026e-37,  0.0108771  ])
333376  , -3469.19    , array([ 0.685254   ,  0.0432023  ,  1.58788e-54,  4.79026e-37,  0.0108771  ])
333377  , -3478.41    , array([ 0.684569   ,  0.0432456  ,  1.58788e-54,  4.79026e-37,  0.0108771  ])
333378  , -3469.16    , array([ 0.684569   ,  0.0432023  ,  1.58947e-54,  4.79026e-37,  0.0108771  ])
333379  , -3469.16    , array([ 0.684569   ,  0.0432023  ,  1.58788e-54,  4.79505e-37,  0.0108771  ])
333380  , -3459.62    , array([ 0.684569   ,  0.0432023  ,  1.58788e-54,  4.79026e-37,  0.0108879  ])
333381  , -110712     , array([ 0.460516   ,  0.0142346  ,  1.58788e-54,  4.79026e-37,  0.0500309  ])
333382  , -110712     , array([ 0.460516   ,  0.0142346  ,  1.58788e-54,  4.79026e-37,  0.0500309  ])
333383  , -110708     , array([ 0.460977   ,  0.0142346  ,  1.58788e-54,  4.79026e-37,  0.0500309  ])
333384  , -110585     , array([ 0.460516   ,  0.0142489  ,  1.58788e-54,  4.79026e-37,  0.0500309  ])
333385  , -110712     , array([ 0.460516   ,  0.0142346  ,  1.58947e-54,  4.79026e-37,  0.0500309  ])
333386  , -110712     , array([ 0.460516   ,  0.0142346  ,  1.58788e-54,  4.79505e-37,  0.0500309  ])
333387  , -110838     , array([ 0.460516   ,  0.0142346  ,  1.58788e-54,  4.79026e-37,  0.0500809  ])
333388  , -1880.12    , array([ 0.646656   ,  0.0368309  ,  1.58788e-54,  4.79026e-37,  0.0135443  ])
333389  , -1880.12    , array([ 0.646656   ,  0.0368309  ,  1.58788e-54,  4.79026e-37,  0.0135443  ])
333390  , -1879.78    , array([ 0.647303   ,  0.0368309  ,  1.58788e-54,  4.79026e-37,  0.0135443  ])
333391  , -1878.76    , array([ 0.646656   ,  0.0368678  ,  1.58788e-54,  4.79026e-37,  0.0135443  ])
333392  , -1880.12    , array([ 0.646656   ,  0.0368309  ,  1.58947e-54,  4.79026e-37,  0.0135443  ])
333393  , -1880.12    , array([ 0.646656   ,  0.0368309  ,  1.58788e-54,  4.79505e-37,  0.0135443  ])
333394  , -1881.32    , array([ 0.646656   ,  0.0368309  ,  1.58788e-54,  4.79026e-37,  0.0135578  ])
333395  , -1851.54    , array([ 0.651202   ,  0.0375606  ,  1.58788e-54,  4.79026e-37,  0.0131839  ])
333396  , -1851.54    , array([ 0.651202   ,  0.0375606  ,  1.58788e-54,  4.79026e-37,  0.0131839  ])
333397  , -1851.25    , array([ 0.651853   ,  0.0375606  ,  1.58788e-54,  4.79026e-37,  0.0131839  ])
333398  , -1851.58    , array([ 0.651202   ,  0.0375982  ,  1.58788e-54,  4.79026e-37,  0.0131839  ])
333399  , -1851.54    , array([ 0.651202   ,  0.0375606  ,  1.58947e-54,  4.79026e-37,  0.0131839  ])
333400  , -1851.54    , array([ 0.651202   ,  0.0375606  ,  1.58788e-54,  4.79505e-37,  0.0131839  ])
333401  , -1851.34    , array([ 0.651202   ,  0.0375606  ,  1.58788e-54,  4.79026e-37,  0.0131971  ])
333409  , -3027.28    , array([ 0.656323   ,  0.0336602  ,  1.58788e-54,  4.79026e-37,  0.0156677  ])
333410  , -3027.28    , array([ 0.656323   ,  0.0336602  ,  1.58788e-54,  4.79026e-37,  0.0156677  ])
333411  , -3026.81    , array([ 0.65698    ,  0.0336602  ,  1.58788e-54,  4.79026e-37,  0.0156677  ])
333412  , -3018.55    , array([ 0.656323   ,  0.0336938  ,  1.58788e-54,  4.79026e-37,  0.0156677  ])
333413  , -3027.28    , array([ 0.656323   ,  0.0336602  ,  1.58947e-54,  4.79026e-37,  0.0156677  ])
333414  , -3027.28    , array([ 0.656323   ,  0.0336602  ,  1.58788e-54,  4.79505e-37,  0.0156677  ])
333415  , -3035.81    , array([ 0.656323   ,  0.0336602  ,  1.58788e-54,  4.79026e-37,  0.0156834  ])
333416  , -1851.18    , array([ 0.651288   ,  0.0374914  ,  1.58788e-54,  4.79026e-37,  0.0132223  ])
333417  , -1851.18    , array([ 0.651288   ,  0.0374914  ,  1.58788e-54,  4.79026e-37,  0.0132223  ])
333418  , -1850.88    , array([ 0.651939   ,  0.0374914  ,  1.58788e-54,  4.79026e-37,  0.0132223  ])
333419  , -1851.08    , array([ 0.651288   ,  0.0375289  ,  1.58788e-54,  4.79026e-37,  0.0132223  ])
333420  , -1851.18    , array([ 0.651288   ,  0.0374914  ,  1.58947e-54,  4.79026e-37,  0.0132223  ])
333421  , -1851.18    , array([ 0.651288   ,  0.0374914  ,  1.58788e-54,  4.79505e-37,  0.0132223  ])
333422  , -1851.12    , array([ 0.651288   ,  0.0374914  ,  1.58788e-54,  4.79026e-37,  0.0132355  ])
333423  , -1850.22    , array([ 0.649373   ,  0.0378763  ,  1.58788e-54,  4.79026e-37,  0.0133569  ])
333424  , -1850.22    , array([ 0.649373   ,  0.0378763  ,  1.58788e-54,  4.79026e-37,  0.0133569  ])
333425  , -1849.91    , array([ 0.650023   ,  0.0378763  ,  1.58788e-54,  4.79026e-37,  0.0133569  ])
333426  , -1850.12    , array([ 0.649373   ,  0.0379142  ,  1.58788e-54,  4.79026e-37,  0.0133569  ])
333427  , -1850.22    , array([ 0.649373   ,  0.0378763  ,  1.58947e-54,  4.79026e-37,  0.0133569  ])
333428  , -1850.22    , array([ 0.649373   ,  0.0378763  ,  1.58788e-54,  4.79505e-37,  0.0133569  ])
333429  , -1850.17    , array([ 0.649373   ,  0.0378763  ,  1.58788e-54,  4.79026e-37,  0.0133702  ])
333430  , -1848.14    , array([ 0.652085   ,  0.038047   ,  1.58788e-54,  4.79026e-37,  0.0134183  ])
333431  , -1848.14    , array([ 0.652085   ,  0.038047   ,  1.58788e-54,  4.79026e-37,  0.0134183  ])
333432  , -1847.84    , array([ 0.652737   ,  0.038047   ,  1.58788e-54,  4.79026e-37,  0.0134183  ])
333433  , -1848.05    , array([ 0.652085   ,  0.0380851  ,  1.58788e-54,  4.79026e-37,  0.0134183  ])
333434  , -1848.14    , array([ 0.652085   ,  0.038047   ,  1.58947e-54,  4.79026e-37,  0.0134183  ])
333435  , -1848.14    , array([ 0.652085   ,  0.038047   ,  1.58788e-54,  4.79505e-37,  0.0134183  ])
333436  , -1848.09    , array([ 0.652085   ,  0.038047   ,  1.58788e-54,  4.79026e-37,  0.0134318  ])
333437  , -1839.88    , array([ 0.663045   ,  0.0387376  ,  1.58788e-54,  4.79026e-37,  0.0136672  ])
333438  , -1839.88    , array([ 0.663045   ,  0.0387376  ,  1.58788e-54,  4.79026e-37,  0.0136672  ])
333439  , -1839.57    , array([ 0.663709   ,  0.0387376  ,  1.58788e-54,  4.79026e-37,  0.0136672  ])
333440  , -1839.78    , array([ 0.663045   ,  0.0387764  ,  1.58788e-54,  4.79026e-37,  0.0136672  ])
333441  , -1839.88    , array([ 0.663045   ,  0.0387376  ,  1.58947e-54,  4.79026e-37,  0.0136672  ])
333442  , -1839.88    , array([ 0.663045   ,  0.0387376  ,  1.58788e-54,  4.79505e-37,  0.0136672  ])
333443  , -1839.83    , array([ 0.663045   ,  0.0387376  ,  1.58788e-54,  4.79026e-37,  0.0136808  ])
333444  , -1807.47    , array([ 0.708761   ,  0.0416277  ,  1.58788e-54,  4.79026e-37,  0.0147094  ])
333445  , -1807.47    , array([ 0.708761   ,  0.0416277  ,  1.58788e-54,  4.79026e-37,  0.0147094  ])
333446  , -1807.17    , array([ 0.70947    ,  0.0416277  ,  1.58788e-54,  4.79026e-37,  0.0147094  ])
333447  , -1807.38    , array([ 0.708761   ,  0.0416693  ,  1.58788e-54,  4.79026e-37,  0.0147094  ])
333448  , -1807.47    , array([ 0.708761   ,  0.0416277  ,  1.58947e-54,  4.79026e-37,  0.0147094  ])
333449  , -1807.47    , array([ 0.708761   ,  0.0416277  ,  1.58788e-54,  4.79505e-37,  0.0147094  ])
333450  , -1807.42    , array([ 0.708761   ,  0.0416277  ,  1.58788e-54,  4.79026e-37,  0.0147241  ])
