249027  , -68026.8    , array([ 0.631067   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249028  , -68026.8    , array([ 0.631067   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249029  , -71721      , array([ 1.63107    ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249031  , -68026.8    , array([ 0.631067   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249032  , -91037.1    , array([ 0.0130332  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249033  , -70223.5    , array([ 1.01303    ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249034  , -68955.9    , array([ 0.755149   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249035  , -64980.7    , array([ 0.394999   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249036  , -61110      , array([ 0.249101   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249037  , -56821.1    , array([ 0.158931   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249038  , -53050.6    , array([ 0.103203   ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249039  , -51097.6    , array([ 0.0687613  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249040  , -52020.6    , array([ 0.0474751  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249041  , -51281.9    , array([ 0.0743844  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249042  , -51031.4    , array([ 0.0631383  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249043  , -51150.7    , array([ 0.0571555  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249044  , -51031.4    , array([ 0.0631383  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249045  , -51931.8    , array([ 0.0631383  ,  2.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249047  , -51031.4    , array([ 0.0631383  ,  1.46963    ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249048  , -49468.9    , array([ 0.0631383  ,  0.851601   ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249049  , -46621.9    , array([ 0.0631383  ,  0.469635   ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249050  , -40948.2    , array([ 0.0631383  ,  0.233567   ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249051  , -27474.4    , array([ 0.0631383  ,  0.0876687  ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249053  , -35039.1    , array([ 0.0631383  ,  0.143397   ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249054  , -18933.5    , array([ 0.0631383  ,  0.0532268  ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249055  , -11128.9    , array([ 0.0631383  ,  0.0319406  ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249056  , -6813.19    , array([ 0.0631383  ,  0.0175637  ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249057  , -6813.19    , array([ 0.0631383  ,  0.0175637  ,  9.4508e-16 ,  1.22141e-28,  0.00611888 ])
249058  , -6726.12    , array([ 0.0631383  ,  0.0175637  ,  1          ,  1.22141e-28,  0.00611888 ])
249059  , -6592.35    , array([ 0.0631383  ,  0.0175637  ,  2.61803    ,  1.22141e-28,  0.00611888 ])
249061  , -6592.35    , array([ 0.0631383  ,  0.0175637  ,  2.61803    ,  1.22141e-28,  0.00611888 ])
249063  , -6332.74    , array([ 0.0631383  ,  0.0175637  ,  6.08721    ,  1.22141e-28,  0.00611888 ])
249064  , -6458.12    , array([ 0.0631383  ,  0.0175637  ,  4.35264    ,  1.22141e-28,  0.00611888 ])
249065  , -6189.16    , array([ 0.0631383  ,  0.0175637  ,  8.23128    ,  1.22141e-28,  0.00611888 ])
249066  , -6106.35    , array([ 0.0631383  ,  0.0175637  ,  9.55639    ,  1.22141e-28,  0.00611888 ])
