31483   , -1256.46    , array([ 21.2528    ,  0.444111   ,  4.15654e-47,  0.0875054  ])
31484   , -1256.46    , array([ 21.2741    ,  0.444111   ,  4.15654e-47,  0.0875054  ])
31485   , -1257.4     , array([ 21.2528    ,  0.444555   ,  4.15654e-47,  0.0875054  ])
31486   , -1256.46    , array([ 21.2528    ,  0.444111   ,  4.1607e-47 ,  0.0875054  ])
31487   , -1255.81    , array([ 21.2528    ,  0.444111   ,  4.15654e-47,  0.0875929  ])
31488   , -1256.46    , array([ 21.2528    ,  0.444111   ,  4.15654e-47,  0.0875054  ])
31489   , -948.387    , array([ 21.2528    ,  0.193068   ,  4.15654e-47,  0.154904   ])
31490   , -948.387    , array([ 21.2528    ,  0.193068   ,  4.15654e-47,  0.154904   ])
31491   , -948.387    , array([ 21.2741    ,  0.193068   ,  4.15654e-47,  0.154904   ])
31492   , -947.527    , array([ 21.2528    ,  0.193261   ,  4.15654e-47,  0.154904   ])
31493   , -948.387    , array([ 21.2528    ,  0.193068   ,  4.1607e-47 ,  0.154904   ])
31494   , -947.765    , array([ 21.2528    ,  0.193068   ,  4.15654e-47,  0.155059   ])
31495   , -474.709    , array([ 21.2528    ,  0.19572    ,  4.15654e-47,  0.413687   ])
31496   , -474.709    , array([ 21.2528    ,  0.19572    ,  4.15654e-47,  0.413687   ])
31497   , -474.709    , array([ 21.2741    ,  0.19572    ,  4.15654e-47,  0.413687   ])
31498   , -474.37     , array([ 21.2528    ,  0.195916   ,  4.15654e-47,  0.413687   ])
31499   , -474.709    , array([ 21.2528    ,  0.19572    ,  4.1607e-47 ,  0.413687   ])
31500   , -475.594    , array([ 21.2528    ,  0.19572    ,  4.15654e-47,  0.414101   ])
31501   , -620.268    , array([ 21.2528    ,  0.194174   ,  4.15654e-47,  0.233708   ])
31502   , -620.268    , array([ 21.2528    ,  0.194174   ,  4.15654e-47,  0.233708   ])
31503   , -620.268    , array([ 21.2741    ,  0.194174   ,  4.15654e-47,  0.233708   ])
31504   , -620.089    , array([ 21.2528    ,  0.194368   ,  4.15654e-47,  0.233708   ])
31505   , -620.268    , array([ 21.2528    ,  0.194174   ,  4.1607e-47 ,  0.233708   ])
31506   , -619.398    , array([ 21.2528    ,  0.194174   ,  4.15654e-47,  0.233942   ])
31507   , -398.566    , array([ 21.2528    ,  0.195237   ,  4.15654e-47,  0.346154   ])
31508   , -398.566    , array([ 21.2528    ,  0.195237   ,  4.15654e-47,  0.346154   ])
31509   , -398.566    , array([ 21.2741    ,  0.195237   ,  4.15654e-47,  0.346154   ])
31510   , -398.581    , array([ 21.2528    ,  0.195432   ,  4.15654e-47,  0.346154   ])
31511   , -398.566    , array([ 21.2528    ,  0.195237   ,  4.1607e-47 ,  0.346154   ])
31512   , -398.575    , array([ 21.2528    ,  0.195237   ,  4.15654e-47,  0.3465     ])
31513   , -398.719    , array([ 21.2528    ,  0.19503    ,  4.15654e-47,  0.342291   ])
31514   , -398.719    , array([ 21.2528    ,  0.19503    ,  4.15654e-47,  0.342291   ])
31515   , -398.719    , array([ 21.2741    ,  0.19503    ,  4.15654e-47,  0.342291   ])
31516   , -398.747    , array([ 21.2528    ,  0.195225   ,  4.15654e-47,  0.342291   ])
31517   , -398.719    , array([ 21.2528    ,  0.19503    ,  4.1607e-47 ,  0.342291   ])
31518   , -398.682    , array([ 21.2528    ,  0.19503    ,  4.15654e-47,  0.342633   ])
31519   , -398.556    , array([ 21.2528    ,  0.195195   ,  4.15654e-47,  0.345376   ])
31520   , -398.556    , array([ 21.2528    ,  0.195195   ,  4.15654e-47,  0.345376   ])
31521   , -398.556    , array([ 21.2741    ,  0.195195   ,  4.15654e-47,  0.345376   ])
31522   , -398.574    , array([ 21.2528    ,  0.19539    ,  4.15654e-47,  0.345376   ])
31523   , -398.556    , array([ 21.2528    ,  0.195195   ,  4.1607e-47 ,  0.345376   ])
31524   , -398.556    , array([ 21.2528    ,  0.195195   ,  4.15654e-47,  0.345722   ])
31525   , -398.536    , array([ 21.2528    ,  0.194977   ,  4.15654e-47,  0.345255   ])
31526   , -398.536    , array([ 21.2528    ,  0.194977   ,  4.15654e-47,  0.345255   ])
31527   , -398.536    , array([ 21.2741    ,  0.194977   ,  4.15654e-47,  0.345255   ])
31528   , -398.554    , array([ 21.2528    ,  0.195172   ,  4.15654e-47,  0.345255   ])
31529   , -398.536    , array([ 21.2528    ,  0.194977   ,  4.1607e-47 ,  0.345255   ])
31530   , -398.536    , array([ 21.2528    ,  0.194977   ,  4.15654e-47,  0.3456     ])
31531   , -398.46     , array([ 21.2528    ,  0.194105   ,  4.15654e-47,  0.344769   ])
31532   , -398.46     , array([ 21.2528    ,  0.194105   ,  4.15654e-47,  0.344769   ])
31533   , -398.46     , array([ 21.2741    ,  0.194105   ,  4.15654e-47,  0.344769   ])
31534   , -398.478    , array([ 21.2528    ,  0.1943     ,  4.15654e-47,  0.344769   ])
31535   , -398.46     , array([ 21.2528    ,  0.194105   ,  4.1607e-47 ,  0.344769   ])
31536   , -398.459    , array([ 21.2528    ,  0.194105   ,  4.15654e-47,  0.345114   ])
31537   , -398.168    , array([ 21.2528    ,  0.190659   ,  4.15654e-47,  0.342834   ])
31538   , -398.168    , array([ 21.2528    ,  0.190659   ,  4.15654e-47,  0.342834   ])
31539   , -398.168    , array([ 21.2741    ,  0.190659   ,  4.15654e-47,  0.342834   ])
31540   , -398.186    , array([ 21.2528    ,  0.19085    ,  4.15654e-47,  0.342834   ])
31541   , -398.168    , array([ 21.2528    ,  0.190659   ,  4.1607e-47 ,  0.342834   ])
31542   , -398.165    , array([ 21.2528    ,  0.190659   ,  4.15654e-47,  0.343177   ])
31543   , -397.168    , array([ 21.2528    ,  0.177473   ,  4.15654e-47,  0.335201   ])
31544   , -397.168    , array([ 21.2528    ,  0.177473   ,  4.15654e-47,  0.335201   ])
31545   , -397.168    , array([ 21.2741    ,  0.177473   ,  4.15654e-47,  0.335201   ])
31546   , -397.183    , array([ 21.2528    ,  0.177651   ,  4.15654e-47,  0.335201   ])
31547   , -397.168    , array([ 21.2528    ,  0.177473   ,  4.1607e-47 ,  0.335201   ])
31548   , -397.164    , array([ 21.2528    ,  0.177473   ,  4.15654e-47,  0.335537   ])
31549   , -396.417    , array([ 21.2528    ,  0.144262   ,  4.15654e-47,  0.314965   ])
31550   , -396.417    , array([ 21.2528    ,  0.144262   ,  4.15654e-47,  0.314965   ])
31551   , -396.417    , array([ 21.2741    ,  0.144262   ,  4.15654e-47,  0.314965   ])
31552   , -396.368    , array([ 21.2528    ,  0.144406   ,  4.15654e-47,  0.314965   ])
31553   , -396.417    , array([ 21.2528    ,  0.144262   ,  4.1607e-47 ,  0.314965   ])
31554   , -396.542    , array([ 21.2528    ,  0.144262   ,  4.15654e-47,  0.31528    ])
31555   , -395.466    , array([ 21.2528    ,  0.145087   ,  4.15654e-47,  0.31185    ])
31556   , -395.466    , array([ 21.2528    ,  0.145087   ,  4.15654e-47,  0.31185    ])
31557   , -395.466    , array([ 21.2741    ,  0.145087   ,  4.15654e-47,  0.31185    ])
