9847    , -2194.17    , array([ 0.675051   ,  0.43715    ,  9.24561e-05,  0.00637981 ])
9848    , -2194.17    , array([ 0.675727   ,  0.43715    ,  9.24561e-05,  0.00637981 ])
9849    , -2194.4     , array([ 0.675051   ,  0.437588   ,  9.24561e-05,  0.00637981 ])
9850    , -2194.17    , array([ 0.675051   ,  0.43715    ,  9.25486e-05,  0.00637981 ])
9851    , -2194.04    , array([ 0.675051   ,  0.43715    ,  9.24561e-05,  0.00638619 ])
9852    , -2194.17    , array([ 0.675051   ,  0.43715    ,  9.24561e-05,  0.00637981 ])
9853    , -1801.75    , array([ 0.669437   ,  0.181914   ,  9.27076e-05,  0.0105326  ])
9854    , -1801.75    , array([ 0.669437   ,  0.181914   ,  9.27076e-05,  0.0105326  ])
9855    , -1801.75    , array([ 0.670107   ,  0.181914   ,  9.27076e-05,  0.0105326  ])
9856    , -1802.08    , array([ 0.669437   ,  0.182096   ,  9.27076e-05,  0.0105326  ])
9857    , -1801.75    , array([ 0.669437   ,  0.181914   ,  9.28004e-05,  0.0105326  ])
9858    , -1801.43    , array([ 0.669437   ,  0.181914   ,  9.27076e-05,  0.0105432  ])
9859    , -2335.85    , array([ 0.647442   ,  0.00545513 ,  9.37207e-05,  0.0782448  ])
9860    , -2335.85    , array([ 0.647442   ,  0.00545513 ,  9.37207e-05,  0.0782448  ])
9861    , -2335.85    , array([ 0.64809    ,  0.00545513 ,  9.37207e-05,  0.0782448  ])
9862    , -2335.83    , array([ 0.647442   ,  0.00546059 ,  9.37207e-05,  0.0782448  ])
9863    , -2335.85    , array([ 0.647442   ,  0.00545513 ,  9.38145e-05,  0.0782448  ])
9864    , -2335.86    , array([ 0.647442   ,  0.00545513 ,  9.37207e-05,  0.0783231  ])
9865    , -1725.87    , array([ 0.66471    ,  0.0864547  ,  9.29216e-05,  0.0161168  ])
9866    , -1725.87    , array([ 0.66471    ,  0.0864547  ,  9.29216e-05,  0.0161168  ])
9867    , -1725.87    , array([ 0.665375   ,  0.0864547  ,  9.29216e-05,  0.0161168  ])
9868    , -1725.29    , array([ 0.66471    ,  0.0865411  ,  9.29216e-05,  0.0161168  ])
9869    , -1725.87    , array([ 0.66471    ,  0.0864547  ,  9.30146e-05,  0.0161168  ])
9870    , -1726.11    , array([ 0.66471    ,  0.0864547  ,  9.29216e-05,  0.016133   ])
9871    , -1669.38    , array([ 0.667467   ,  0.133501   ,  9.27966e-05,  0.0125713  ])
9872    , -1669.38    , array([ 0.667467   ,  0.133501   ,  9.27966e-05,  0.0125713  ])
9873    , -1669.38    , array([ 0.668134   ,  0.133501   ,  9.27966e-05,  0.0125713  ])
9874    , -1669.54    , array([ 0.667467   ,  0.133635   ,  9.27966e-05,  0.0125713  ])
9875    , -1669.38    , array([ 0.667467   ,  0.133501   ,  9.28894e-05,  0.0125713  ])
9876    , -1669.14    , array([ 0.667467   ,  0.133501   ,  9.27966e-05,  0.0125838  ])
9877    , -1641.35    , array([ 0.666339   ,  0.111791   ,  9.28476e-05,  0.013914   ])
9878    , -1641.35    , array([ 0.666339   ,  0.111791   ,  9.28476e-05,  0.013914   ])
9879    , -1641.35    , array([ 0.667006   ,  0.111791   ,  9.28476e-05,  0.013914   ])
