226238  , -78369      , array([ 0.186214   ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226239  , -78369      , array([ 0.186214   ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226240  , -78735.6    , array([ 1.18621    ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226242  , -78369      , array([ 0.186214   ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226244  , -78660.9    , array([ 0.56818    ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226245  , -78588.6    , array([ 0.377194   ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226247  , -77966.9    , array([ 0.0960439  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226248  , -76852.6    , array([ 0.0403158  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226250  , -77510.2    , array([ 0.061602   ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226251  , -75959.5    , array([ 0.0271602  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226252  , -74838.4    , array([ 0.0190295  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226253  , -73563.2    , array([ 0.0140045  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226254  , -72266.1    , array([ 0.0108989  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226256  , -72266.1    , array([ 0.0108989  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226257  , -72440.4    , array([ 0.0108989  ,  1.4254     ,  3.98824e-51,  7.45997e-06,  0.000102851])
226259  , -72266.1    , array([ 0.0108989  ,  0.425398   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226261  , -72383.6    , array([ 0.0108989  ,  0.807364   ,  3.98824e-51,  7.45997e-06,  0.000102851])
226262  , -72343      , array([ 0.0108989  ,  0.61638    ,  3.98824e-51,  7.45997e-06,  0.000102851])
226263  , -71957.5    , array([ 0.0108989  ,  0.18933    ,  3.98824e-51,  7.45997e-06,  0.000102851])
226264  , -70126.3    , array([ 0.0108989  ,  0.0434323  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226266  , -71455.7    , array([ 0.0108989  ,  0.0991604  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226268  , -70900.4    , array([ 0.0108989  ,  0.0647185  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226269  , -69120.6    , array([ 0.0108989  ,  0.0302767  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226270  , -67926.7    , array([ 0.0108989  ,  0.0221461  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226271  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226272  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226273  , -66653      , array([ 0.0108989  ,  0.0171211  ,  1          ,  7.45997e-06,  0.000102851])
226275  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.98824e-51,  7.45997e-06,  0.000102851])
226277  , -66652.5    , array([ 0.0108989  ,  0.0171211  ,  0.381966   ,  7.45997e-06,  0.000102851])
226278  , -66652.3    , array([ 0.0108989  ,  0.0171211  ,  0.190983   ,  7.45997e-06,  0.000102851])
226281  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.072949   ,  7.45997e-06,  0.000102851])
226283  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.027864   ,  7.45997e-06,  0.000102851])
226285  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.0106431  ,  7.45997e-06,  0.000102851])
226287  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.00406531 ,  7.45997e-06,  0.000102851])
226289  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.00155281 ,  7.45997e-06,  0.000102851])
226291  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.000593121,  7.45997e-06,  0.000102851])
226293  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  0.000226552,  7.45997e-06,  0.000102851])
226295  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  8.65351e-05,  7.45997e-06,  0.000102851])
226297  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.30535e-05,  7.45997e-06,  0.000102851])
226299  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  1.26253e-05,  7.45997e-06,  0.000102851])
226301  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.82244e-06,  7.45997e-06,  0.000102851])
226303  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  1.84201e-06,  7.45997e-06,  0.000102851])
226305  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  7.03584e-07,  7.45997e-06,  0.000102851])
226307  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  2.68745e-07,  7.45997e-06,  0.000102851])
226309  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  1.02652e-07,  7.45997e-06,  0.000102851])
226311  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.92094e-08,  7.45997e-06,  0.000102851])
226313  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  1.49767e-08,  7.45997e-06,  0.000102851])
226315  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  5.72057e-09,  7.45997e-06,  0.000102851])
226317  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  2.18506e-09,  7.45997e-06,  0.000102851])
226319  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  8.3462e-10 ,  7.45997e-06,  0.000102851])
226321  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.18797e-10,  7.45997e-06,  0.000102851])
226323  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  1.21769e-10,  7.45997e-06,  0.000102851])
226326  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  7.45997e-06,  0.000102851])
226327  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  5.69769e-11,  7.45997e-06,  0.000102851])
226328  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  3.04445e-11,  7.45997e-06,  0.000102851])
226329  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  7.45997e-06,  0.000102851])
226330  , -66653.6    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  1.00001    ,  0.000102851])
226332  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  7.45997e-06,  0.000102851])
226334  , -66652.7    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.381973   ,  0.000102851])
226335  , -66652.4    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.19099    ,  0.000102851])
226338  , -66652.3    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.0729565  ,  0.000102851])
226340  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.0278715  ,  0.000102851])
226342  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.0106506  ,  0.000102851])
226344  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.00407277 ,  0.000102851])
226346  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.00156027 ,  0.000102851])
226348  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.00060058 ,  0.000102851])
226350  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  0.000234012,  0.000102851])
226352  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.39951e-05,  0.000102851])
226354  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  4.05134e-05,  0.000102851])
226356  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  2.00853e-05,  0.000102851])
226357  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  1.49912e-06,  0.000102851])
226359  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  3.77596e-06,  0.000102851])
226360  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.000102851])
226362  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  6.29438e-07,  0.000102851])
226364  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  2.97251e-07,  0.000102851])
226366  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  1.70366e-07,  0.000102851])
226367  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.000102851])
226368  , -1.06036e+06, array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  1.0001     ])
226370  , -66652.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.000102851])
226372  , -1.03352e+06, array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.382069   ])
226373  , -583358     , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.183379   ])
226376  , -431888     , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.0701082  ])
226378  , -178409     , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.0268425  ])
226380  , -81007.2    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.0103165  ])
226381  , -30719.4    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00102307 ])
226382  , -46873.8    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00504823 ])
226383  , -30971.1    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00256054 ])
226384  , -28201.9    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00173891 ])
226385  , -28241      , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00177353 ])
226386  , -28152.3    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00166496 ])
226387  , -28387.1    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00141978 ])
226388  , -28146.4    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00162277 ])
226389  , -28146.6    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00163797 ])
226390  , -28148.6    , array([ 0.0108989  ,  0.0171211  ,  4.65118e-11,  9.19476e-08,  0.00160757 ])
