117711  , -79075.6    , array([ 4.496      ,  9.86126    ,  7.68221e-79,  5.05518e-72,  4.4114e-05 ])
117712  , -79075.6    , array([ 4.5005     ,  9.86126    ,  7.68221e-79,  5.05518e-72,  4.4114e-05 ])
117713  , -79075.6    , array([ 4.496      ,  9.87112    ,  7.68221e-79,  5.05518e-72,  4.4114e-05 ])
117714  , -79075.6    , array([ 4.496      ,  9.86126    ,  7.6899e-79 ,  5.05518e-72,  4.4114e-05 ])
117715  , -79075.6    , array([ 4.496      ,  9.86126    ,  7.68221e-79,  5.06024e-72,  4.4114e-05 ])
117716  , -79075.6    , array([ 4.496      ,  9.86126    ,  7.68221e-79,  5.05518e-72,  4.41582e-05])
117717  , -79075.6    , array([ 4.496      ,  9.86126    ,  7.68221e-79,  5.05518e-72,  4.4114e-05 ])
117718  , -79042.2    , array([ 2.80223    ,  7.1816     ,  7.68221e-79,  5.05518e-72,  0.000101602])
117719  , -79042.2    , array([ 2.80223    ,  7.1816     ,  7.68221e-79,  5.05518e-72,  0.000101602])
117720  , -79042.2    , array([ 2.80503    ,  7.1816     ,  7.68221e-79,  5.05518e-72,  0.000101602])
117721  , -79042.2    , array([ 2.80223    ,  7.18878    ,  7.68221e-79,  5.05518e-72,  0.000101602])
117722  , -79042.2    , array([ 2.80223    ,  7.1816     ,  7.6899e-79 ,  5.05518e-72,  0.000101602])
117723  , -79042.2    , array([ 2.80223    ,  7.1816     ,  7.68221e-79,  5.06024e-72,  0.000101602])
117724  , -79042.2    , array([ 2.80223    ,  7.1816     ,  7.68221e-79,  5.05518e-72,  0.000101704])
117725  , -72608.1    , array([ 0.422872   ,  2.02011    ,  7.68221e-79,  5.05518e-72,  0.00285898 ])
117726  , -72608.1    , array([ 0.422872   ,  2.02011    ,  7.68221e-79,  5.05518e-72,  0.00285898 ])
117727  , -72612.5    , array([ 0.423295   ,  2.02011    ,  7.68221e-79,  5.05518e-72,  0.00285898 ])
117728  , -72609.6    , array([ 0.422872   ,  2.02214    ,  7.68221e-79,  5.05518e-72,  0.00285898 ])
117729  , -72608.1    , array([ 0.422872   ,  2.02011    ,  7.6899e-79 ,  5.05518e-72,  0.00285898 ])
117730  , -72608.1    , array([ 0.422872   ,  2.02011    ,  7.68221e-79,  5.06024e-72,  0.00285898 ])
117731  , -72602.2    , array([ 0.422872   ,  2.02011    ,  7.68221e-79,  5.05518e-72,  0.00286184 ])
117739  , -72584.4    , array([ 0.422237   ,  2.01808    ,  7.68221e-79,  5.05518e-72,  0.00286657 ])
117740  , -72584.4    , array([ 0.422237   ,  2.01808    ,  7.68221e-79,  5.05518e-72,  0.00286657 ])
117741  , -72588.8    , array([ 0.42266    ,  2.01808    ,  7.68221e-79,  5.05518e-72,  0.00286657 ])
117742  , -72585.9    , array([ 0.422237   ,  2.0201     ,  7.68221e-79,  5.05518e-72,  0.00286657 ])
117743  , -72584.4    , array([ 0.422237   ,  2.01808    ,  7.6899e-79 ,  5.05518e-72,  0.00286657 ])
117744  , -72584.4    , array([ 0.422237   ,  2.01808    ,  7.68221e-79,  5.06024e-72,  0.00286657 ])
117745  , -72578.5    , array([ 0.422237   ,  2.01808    ,  7.68221e-79,  5.05518e-72,  0.00286944 ])
117746  , -72560.5    , array([ 0.421601   ,  2.01604    ,  7.68221e-79,  5.05518e-72,  0.00287421 ])
117747  , -72560.5    , array([ 0.421601   ,  2.01604    ,  7.68221e-79,  5.05518e-72,  0.00287421 ])
117748  , -72564.9    , array([ 0.422023   ,  2.01604    ,  7.68221e-79,  5.05518e-72,  0.00287421 ])
117749  , -72562      , array([ 0.421601   ,  2.01806    ,  7.68221e-79,  5.05518e-72,  0.00287421 ])
117750  , -72560.5    , array([ 0.421601   ,  2.01604    ,  7.6899e-79 ,  5.05518e-72,  0.00287421 ])
117751  , -72560.5    , array([ 0.421601   ,  2.01604    ,  7.68221e-79,  5.06024e-72,  0.00287421 ])
117752  , -72554.6    , array([ 0.421601   ,  2.01604    ,  7.68221e-79,  5.05518e-72,  0.00287709 ])
117753  , -2.92781e+06, array([ 0.00961541 ,  0.159679   ,  7.68221e-79,  5.05518e-72,  2.26975    ])
117754  , -2.92781e+06, array([ 0.00961541 ,  0.159679   ,  7.68221e-79,  5.05518e-72,  2.26975    ])
117755  , -3.03269e+06, array([ 0.00962503 ,  0.159679   ,  7.68221e-79,  5.05518e-72,  2.26975    ])
117756  , -2.9279e+06 , array([ 0.00961541 ,  0.159839   ,  7.68221e-79,  5.05518e-72,  2.26975    ])
117757  , -2.92781e+06, array([ 0.00961541 ,  0.159679   ,  7.6899e-79 ,  5.05518e-72,  2.26975    ])
117758  , -2.92781e+06, array([ 0.00961541 ,  0.159679   ,  7.68221e-79,  5.06024e-72,  2.26975    ])
117759  , -3.01613e+06, array([ 0.00961541 ,  0.159679   ,  7.68221e-79,  5.05518e-72,  2.27202    ])
117760  , -45136.9    , array([ 0.119552   ,  0.865749   ,  7.68221e-79,  5.05518e-72,  0.0265705  ])
117761  , -45136.9    , array([ 0.119552   ,  0.865749   ,  7.68221e-79,  5.05518e-72,  0.0265705  ])
117762  , -45115      , array([ 0.119671   ,  0.865749   ,  7.68221e-79,  5.05518e-72,  0.0265705  ])
117763  , -45145.7    , array([ 0.119552   ,  0.866615   ,  7.68221e-79,  5.05518e-72,  0.0265705  ])
117764  , -45136.9    , array([ 0.119552   ,  0.865749   ,  7.6899e-79 ,  5.05518e-72,  0.0265705  ])
117765  , -45136.9    , array([ 0.119552   ,  0.865749   ,  7.68221e-79,  5.06024e-72,  0.0265705  ])
117766  , -45145.1    , array([ 0.119552   ,  0.865749   ,  7.68221e-79,  5.05518e-72,  0.026597   ])
117767  , -61959.1    , array([ 0.273646   ,  1.50869    ,  7.68221e-79,  5.05518e-72,  0.00616263 ])
117768  , -61959.1    , array([ 0.273646   ,  1.50869    ,  7.68221e-79,  5.05518e-72,  0.00616263 ])
117769  , -61968.1    , array([ 0.27392    ,  1.50869    ,  7.68221e-79,  5.05518e-72,  0.00616263 ])
117770  , -61962.5    , array([ 0.273646   ,  1.5102     ,  7.68221e-79,  5.05518e-72,  0.00616263 ])
117771  , -61959.1    , array([ 0.273646   ,  1.50869    ,  7.6899e-79 ,  5.05518e-72,  0.00616263 ])
117772  , -61959.1    , array([ 0.273646   ,  1.50869    ,  7.68221e-79,  5.06024e-72,  0.00616263 ])
117773  , -61946.4    , array([ 0.273646   ,  1.50869    ,  7.68221e-79,  5.05518e-72,  0.0061688  ])
117774  , -42705.7    , array([ 0.140752   ,  0.965927   ,  7.68221e-79,  5.05518e-72,  0.0199199  ])
117775  , -42705.7    , array([ 0.140752   ,  0.965927   ,  7.68221e-79,  5.05518e-72,  0.0199199  ])
117776  , -42696.8    , array([ 0.140893   ,  0.965927   ,  7.68221e-79,  5.05518e-72,  0.0199199  ])
117777  , -42713.2    , array([ 0.140752   ,  0.966893   ,  7.68221e-79,  5.05518e-72,  0.0199199  ])
117778  , -42705.7    , array([ 0.140752   ,  0.965927   ,  7.6899e-79 ,  5.05518e-72,  0.0199199  ])
117779  , -42705.7    , array([ 0.140752   ,  0.965927   ,  7.68221e-79,  5.06024e-72,  0.0199199  ])
117780  , -42703.6    , array([ 0.140752   ,  0.965927   ,  7.68221e-79,  5.05518e-72,  0.0199398  ])
117781  , -42705.5    , array([ 0.14092    ,  0.966699   ,  7.68221e-79,  5.05518e-72,  0.0198781  ])
117782  , -42705.5    , array([ 0.14092    ,  0.966699   ,  7.68221e-79,  5.05518e-72,  0.0198781  ])
117783  , -42696.8    , array([ 0.141061   ,  0.966699   ,  7.68221e-79,  5.05518e-72,  0.0198781  ])
117784  , -42713      , array([ 0.14092    ,  0.967666   ,  7.68221e-79,  5.05518e-72,  0.0198781  ])
117785  , -42705.5    , array([ 0.14092    ,  0.966699   ,  7.6899e-79 ,  5.05518e-72,  0.0198781  ])
117786  , -42705.5    , array([ 0.14092    ,  0.966699   ,  7.68221e-79,  5.06024e-72,  0.0198781  ])
117787  , -42703.4    , array([ 0.14092    ,  0.966699   ,  7.68221e-79,  5.05518e-72,  0.0198979  ])
117795  , -48518.5    , array([ 0.10966    ,  0.815884   ,  7.68221e-79,  5.05518e-72,  0.0310017  ])
117796  , -48518.5    , array([ 0.10966    ,  0.815884   ,  7.68221e-79,  5.05518e-72,  0.0310017  ])
117797  , -48488.9    , array([ 0.10977    ,  0.815884   ,  7.68221e-79,  5.05518e-72,  0.0310017  ])
117798  , -48528.2    , array([ 0.10966    ,  0.8167     ,  7.68221e-79,  5.05518e-72,  0.0310017  ])
117799  , -48518.5    , array([ 0.10966    ,  0.815884   ,  7.6899e-79 ,  5.05518e-72,  0.0310017  ])
117800  , -48518.5    , array([ 0.10966    ,  0.815884   ,  7.68221e-79,  5.06024e-72,  0.0310017  ])
117801  , -48532.5    , array([ 0.10966    ,  0.815884   ,  7.68221e-79,  5.05518e-72,  0.0310327  ])
117802  , -42705.5    , array([ 0.140892   ,  0.966568   ,  7.68221e-79,  5.05518e-72,  0.0198851  ])
117803  , -42705.5    , array([ 0.140892   ,  0.966568   ,  7.68221e-79,  5.05518e-72,  0.0198851  ])
117804  , -42696.8    , array([ 0.141033   ,  0.966568   ,  7.68221e-79,  5.05518e-72,  0.0198851  ])
117805  , -42713      , array([ 0.140892   ,  0.967535   ,  7.68221e-79,  5.05518e-72,  0.0198851  ])
