87442   , -79089.4    , array([ 0.00454767 ,  0.637657   ,  1.60004e-51,  0.00127374 ,  5.38248e-13])
87443   , -79089.4    , array([ 0.00455222 ,  0.637657   ,  1.60004e-51,  0.00127374 ,  5.38248e-13])
87444   , -79089.4    , array([ 0.00454767 ,  0.638295   ,  1.60004e-51,  0.00127374 ,  5.38248e-13])
87445   , -79089.4    , array([ 0.00454767 ,  0.637657   ,  1.60164e-51,  0.00127374 ,  5.38248e-13])
87446   , -79089.4    , array([ 0.00454767 ,  0.637657   ,  1.60004e-51,  0.00127501 ,  5.38248e-13])
87447   , -79089.4    , array([ 0.00454767 ,  0.637657   ,  1.60004e-51,  0.00127374 ,  5.38787e-13])
87448   , -79089.4    , array([ 0.00454767 ,  0.637657   ,  1.60004e-51,  0.00127374 ,  5.38248e-13])
87449   , -79089.4    , array([ 0.00454724 ,  0.637656   ,  1.60004e-51,  0.00127374 ,  5.383e-13  ])
87450   , -79089.4    , array([ 0.00454724 ,  0.637656   ,  1.60004e-51,  0.00127374 ,  5.383e-13  ])
87451   , -79089.4    , array([ 0.00455179 ,  0.637656   ,  1.60004e-51,  0.00127374 ,  5.383e-13  ])
87452   , -79089.4    , array([ 0.00454724 ,  0.638294   ,  1.60004e-51,  0.00127374 ,  5.383e-13  ])
87453   , -79089.4    , array([ 0.00454724 ,  0.637656   ,  1.60164e-51,  0.00127374 ,  5.383e-13  ])
87454   , -79089.4    , array([ 0.00454724 ,  0.637656   ,  1.60004e-51,  0.00127501 ,  5.383e-13  ])
87455   , -79089.4    , array([ 0.00454724 ,  0.637656   ,  1.60004e-51,  0.00127374 ,  5.38838e-13])
87456   , -79089.4    , array([ 0.00454552 ,  0.637654   ,  1.60004e-51,  0.00127374 ,  5.38506e-13])
87457   , -79089.4    , array([ 0.00454552 ,  0.637654   ,  1.60004e-51,  0.00127374 ,  5.38506e-13])
87458   , -79089.4    , array([ 0.00455007 ,  0.637654   ,  1.60004e-51,  0.00127374 ,  5.38506e-13])
87459   , -79089.4    , array([ 0.00454552 ,  0.638292   ,  1.60004e-51,  0.00127374 ,  5.38506e-13])
87460   , -79089.4    , array([ 0.00454552 ,  0.637654   ,  1.60164e-51,  0.00127374 ,  5.38506e-13])
87461   , -79089.4    , array([ 0.00454552 ,  0.637654   ,  1.60004e-51,  0.00127501 ,  5.38506e-13])
87462   , -79089.4    , array([ 0.00454552 ,  0.637654   ,  1.60004e-51,  0.00127374 ,  5.39045e-13])
87463   , -79089.4    , array([ 0.00453865 ,  0.637644   ,  1.60004e-51,  0.00127374 ,  5.39331e-13])
87464   , -79089.4    , array([ 0.00453865 ,  0.637644   ,  1.60004e-51,  0.00127374 ,  5.39331e-13])
87465   , -79089.4    , array([ 0.00454319 ,  0.637644   ,  1.60004e-51,  0.00127374 ,  5.39331e-13])
87466   , -79089.4    , array([ 0.00453865 ,  0.638282   ,  1.60004e-51,  0.00127374 ,  5.39331e-13])
87467   , -79089.4    , array([ 0.00453865 ,  0.637644   ,  1.60164e-51,  0.00127374 ,  5.39331e-13])
87468   , -79089.4    , array([ 0.00453865 ,  0.637644   ,  1.60004e-51,  0.00127501 ,  5.39331e-13])
87469   , -79089.4    , array([ 0.00453865 ,  0.637644   ,  1.60004e-51,  0.00127374 ,  5.3987e-13 ])
87470   , -79089.4    , array([ 0.0045113  ,  0.637606   ,  1.60004e-51,  0.00127374 ,  5.42643e-13])
87471   , -79089.4    , array([ 0.0045113  ,  0.637606   ,  1.60004e-51,  0.00127374 ,  5.42643e-13])
87472   , -79089.4    , array([ 0.00451581 ,  0.637606   ,  1.60004e-51,  0.00127374 ,  5.42643e-13])
87473   , -79089.4    , array([ 0.0045113  ,  0.638244   ,  1.60004e-51,  0.00127374 ,  5.42643e-13])
87474   , -79089.4    , array([ 0.0045113  ,  0.637606   ,  1.60164e-51,  0.00127374 ,  5.42643e-13])
87475   , -79089.4    , array([ 0.0045113  ,  0.637606   ,  1.60004e-51,  0.00127501 ,  5.42643e-13])
87476   , -79089.4    , array([ 0.0045113  ,  0.637606   ,  1.60004e-51,  0.00127374 ,  5.43186e-13])
87477   , -79089.4    , array([ 0.00440352 ,  0.637451   ,  1.60004e-51,  0.00127374 ,  5.56096e-13])
87478   , -79089.4    , array([ 0.00440352 ,  0.637451   ,  1.60004e-51,  0.00127374 ,  5.56096e-13])
87479   , -79089.4    , array([ 0.00440793 ,  0.637451   ,  1.60004e-51,  0.00127374 ,  5.56096e-13])
87480   , -79089.4    , array([ 0.00440352 ,  0.638089   ,  1.60004e-51,  0.00127374 ,  5.56096e-13])
87481   , -79089.4    , array([ 0.00440352 ,  0.637451   ,  1.60164e-51,  0.00127374 ,  5.56096e-13])
87482   , -79089.4    , array([ 0.00440352 ,  0.637451   ,  1.60004e-51,  0.00127501 ,  5.56096e-13])
87483   , -79089.4    , array([ 0.00440352 ,  0.637451   ,  1.60004e-51,  0.00127374 ,  5.56653e-13])
