Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.4	794.8	597.7	6487.99	29.8953,1.1464,29.9506,3.5924
our_model	Round_1_Replicate_2	-395.07	798.14	600.94	53758.27	0.7602,0.1379,0.01,0.3025
our_model	Round_1_Replicate_3	-398.05	804.1	606.36	8716.7	30.0,0.8479,6.2905,1.907
our_model	Round_1_Replicate_4	-395.36	798.72	600.58	14565.85	4.7995,0.5108,7.0099,1.1604
our_model	Round_1_Replicate_5	-396.24	800.48	603.04	2833.8	30.0,2.6134,30.0,5.7924
our_model	Round_1_Replicate_6	-396.04	800.08	602.72	45137.0	29.9998,0.1641,0.1641,0.3548
our_model	Round_1_Replicate_7	-393.29	794.58	597.49	7322.16	29.8652,1.016,29.9849,3.3143
our_model	Round_1_Replicate_8	-393.68	795.36	598.23	92694.59	0.4461,0.0802,0.2478,0.2016
our_model	Round_1_Replicate_9	-394.77	797.54	599.48	25295.92	4.0112,0.2944,3.3379,0.7294
our_model	Round_1_Replicate_10	-396.55	801.1	602.42	47295.27	0.7447,0.1574,0.3804,0.3027
our_model	Round_2_Replicate_1	-393.83	795.66	597.9	14859.27	7.5661,0.5015,10.5281,1.3844
our_model	Round_2_Replicate_2	-395.35	798.7	600.71	7287.42	7.3524,1.0204,26.884,2.2159
our_model	Round_2_Replicate_3	-397.4	802.8	605.17	2543.97	30.0,2.9071,29.9963,6.0707
our_model	Round_2_Replicate_4	-394.67	797.34	600.11	6915.9	8.8295,1.0732,30.0,2.4795
our_model	Round_2_Replicate_5	-393.7	795.4	598.27	11543.43	29.9577,0.644,11.2735,1.9677
our_model	Round_2_Replicate_6	-399.54	807.08	609.09	2229.11	30.0,3.3108,30.0,6.3814
our_model	Round_2_Replicate_7	-396.68	801.36	603.85	12895.41	3.3752,0.574,30.0,1.116
our_model	Round_2_Replicate_8	-399.84	807.68	609.63	2198.32	30.0,3.3563,30.0,6.4114
our_model	Round_2_Replicate_9	-395.18	798.36	600.38	10831.74	5.2539,0.6867,15.4918,1.5231
our_model	Round_2_Replicate_10	-399.02	806.04	608.13	2290.44	30.0,3.2237,30.0,6.3212
our_model	Round_3_Replicate_1	-395.82	799.64	602.26	8396.21	5.7388,0.8825,30.0,1.82
our_model	Round_3_Replicate_2	-393.48	794.96	597.86	6087.57	29.8635,1.2216,29.4284,3.7316
our_model	Round_3_Replicate_3	-395.59	799.18	601.83	3864.46	16.1473,1.918,30.0,4.1919
our_model	Round_3_Replicate_4	-393.58	795.16	598.05	6378.5	19.5699,1.1657,29.9463,3.3622
our_model	Round_3_Replicate_5	-393.34	794.68	597.6	6892.69	30.0,1.0792,29.754,3.4487
our_model	Round_3_Replicate_6	-393.19	794.38	597.3	11373.13	14.5322,0.6542,29.8289,2.155
our_model	Round_3_Replicate_7	-396.46	800.92	603.44	8373.15	5.337,0.8842,30.0,1.7446
our_model	Round_3_Replicate_8	-393.96	795.92	598.77	8242.03	9.3085,0.9015,30.0,2.3102
our_model	Round_3_Replicate_9	-397.31	802.62	605.0	2562.57	30.0,2.8863,30.0,6.0528
our_model	Round_3_Replicate_10	-396.71	801.42	603.9	2701.02	30.0,2.7403,30.0,5.9184
our_model	Round_3_Replicate_11	-393.06	794.12	597.06	12964.56	23.2988,0.574,29.7349,2.1422
our_model	Round_3_Replicate_12	-397.13	802.26	604.68	2599.53	30.0,2.8459,30.0,6.0167
our_model	Round_3_Replicate_13	-397.44	802.88	605.26	2539.44	30.0,2.9122,29.921,6.0702
our_model	Round_3_Replicate_14	-393.71	795.42	598.29	9104.96	9.5822,0.8164,30.0,2.2052
our_model	Round_3_Replicate_15	-397.52	803.04	605.4	2861.79	30.0,2.5839,25.3481,5.4579
our_model	Round_3_Replicate_16	-395.1	798.2	600.91	6463.06	8.6225,1.1476,30.0,2.5328
our_model	Round_3_Replicate_17	-395.87	799.74	602.34	3664.67	30.0,2.0219,22.7883,4.7026
our_model	Round_3_Replicate_18	-394.57	797.14	599.91	3733.71	30.0,1.9882,29.9998,5.0363
our_model	Round_3_Replicate_19	-394.01	796.02	598.87	5971.81	14.2425,1.2441,30.0,3.2145
our_model	Round_3_Replicate_20	-393.65	795.3	597.7	6039.05	25.8354,1.2336,27.0753,3.6183
