4010    , -2336.78    , array([ 0.251929   ,  2.0345     ,  3.78641e-07,  2.3755e-22 ])
4011    , -2336.78    , array([ 0.252181   ,  2.0345     ,  3.78641e-07,  2.3755e-22 ])
4012    , -2336.78    , array([ 0.251929   ,  2.03654    ,  3.78641e-07,  2.3755e-22 ])
4013    , -2336.78    , array([ 0.251929   ,  2.0345     ,  3.79019e-07,  2.3755e-22 ])
4014    , -2336.78    , array([ 0.251929   ,  2.0345     ,  3.78641e-07,  2.37787e-22])
4015    , -2336.78    , array([ 0.251929   ,  2.0345     ,  3.78641e-07,  2.3755e-22 ])
4016    , -2336.78    , array([ 0.244762   ,  2.0345     ,  3.86913e-07,  2.3755e-22 ])
4017    , -2336.78    , array([ 0.244762   ,  2.0345     ,  3.86913e-07,  2.3755e-22 ])
4018    , -2336.78    , array([ 0.245007   ,  2.0345     ,  3.86913e-07,  2.3755e-22 ])
4019    , -2336.78    , array([ 0.244762   ,  2.03654    ,  3.86913e-07,  2.3755e-22 ])
4020    , -2336.78    , array([ 0.244762   ,  2.0345     ,  3.873e-07  ,  2.3755e-22 ])
4021    , -2336.78    , array([ 0.244762   ,  2.0345     ,  3.86913e-07,  2.37787e-22])
4022    , -2336.78    , array([ 0.218075   ,  2.0345     ,  4.21849e-07,  2.3755e-22 ])
4023    , -2336.78    , array([ 0.218075   ,  2.0345     ,  4.21849e-07,  2.3755e-22 ])
4024    , -2336.78    , array([ 0.218293   ,  2.0345     ,  4.21849e-07,  2.3755e-22 ])
4025    , -2336.78    , array([ 0.218075   ,  2.03654    ,  4.21849e-07,  2.3755e-22 ])
4026    , -2336.78    , array([ 0.218075   ,  2.0345     ,  4.22271e-07,  2.3755e-22 ])
4027    , -2336.78    , array([ 0.218075   ,  2.0345     ,  4.21849e-07,  2.37787e-22])
4028    , -2336.73    , array([ 0.137422   ,  2.0345     ,  5.96118e-07,  2.3755e-22 ])
4029    , -2336.73    , array([ 0.137422   ,  2.0345     ,  5.96118e-07,  2.3755e-22 ])
4030    , -2336.73    , array([ 0.13756    ,  2.0345     ,  5.96118e-07,  2.3755e-22 ])
4031    , -2336.73    , array([ 0.137422   ,  2.03654    ,  5.96118e-07,  2.3755e-22 ])
