13247   , -1815.18    , array([ 1.75004    ,  0.00174337 ,  5.71838e-18,  0.000106327])
13248   , -1815.18    , array([ 1.75179    ,  0.00174337 ,  5.71838e-18,  0.000106327])
13249   , -1815.31    , array([ 1.75004    ,  0.00174511 ,  5.71838e-18,  0.000106327])
13250   , -1815.18    , array([ 1.75004    ,  0.00174337 ,  5.7241e-18 ,  0.000106327])
13251   , -1815.06    , array([ 1.75004    ,  0.00174337 ,  5.71838e-18,  0.000106434])
13252   , -1815.18    , array([ 1.75004    ,  0.00174337 ,  5.71838e-18,  0.000106327])
13259   , -1815.18    , array([ 1.75004    ,  0.00174336 ,  5.71838e-18,  0.000106327])
13260   , -1815.18    , array([ 1.75004    ,  0.00174336 ,  5.71838e-18,  0.000106327])
13261   , -1815.18    , array([ 1.75179    ,  0.00174336 ,  5.71838e-18,  0.000106327])
13262   , -1815.31    , array([ 1.75004    ,  0.00174511 ,  5.71838e-18,  0.000106327])
13263   , -1815.18    , array([ 1.75004    ,  0.00174336 ,  5.7241e-18 ,  0.000106327])
13264   , -1815.06    , array([ 1.75004    ,  0.00174336 ,  5.71838e-18,  0.000106434])
13265   , -1799.58    , array([ 1.75004    ,  0.00146864 ,  5.71838e-18,  0.000126272])
13266   , -1799.58    , array([ 1.75004    ,  0.00146864 ,  5.71838e-18,  0.000126272])
13267   , -1799.58    , array([ 1.75179    ,  0.00146864 ,  5.71838e-18,  0.000126272])
13268   , -1799.52    , array([ 1.75004    ,  0.00147011 ,  5.71838e-18,  0.000126272])
13269   , -1799.58    , array([ 1.75004    ,  0.00146864 ,  5.7241e-18 ,  0.000126272])
13270   , -1799.63    , array([ 1.75004    ,  0.00146864 ,  5.71838e-18,  0.000126399])
13271   , -1796.76    , array([ 1.75004    ,  0.00230525 ,  5.71838e-18,  0.000178768])
13272   , -1796.76    , array([ 1.75004    ,  0.00230525 ,  5.71838e-18,  0.000178768])
13273   , -1796.76    , array([ 1.75179    ,  0.00230525 ,  5.71838e-18,  0.000178768])
13274   , -1796.77    , array([ 1.75004    ,  0.00230756 ,  5.71838e-18,  0.000178768])
13275   , -1796.76    , array([ 1.75004    ,  0.00230525 ,  5.7241e-18 ,  0.000178768])
13276   , -1796.74    , array([ 1.75004    ,  0.00230525 ,  5.71838e-18,  0.000178946])
13277   , -1794.52    , array([ 1.75004    ,  0.0047109  ,  5.71838e-18,  0.000368092])
13278   , -1794.52    , array([ 1.75004    ,  0.0047109  ,  5.71838e-18,  0.000368092])
13279   , -1794.52    , array([ 1.75179    ,  0.0047109  ,  5.71838e-18,  0.000368092])
13280   , -1794.53    , array([ 1.75004    ,  0.00471562 ,  5.71838e-18,  0.000368092])
13281   , -1794.52    , array([ 1.75004    ,  0.0047109  ,  5.7241e-18 ,  0.000368092])
13282   , -1794.51    , array([ 1.75004    ,  0.0047109  ,  5.71838e-18,  0.00036846 ])
13283   , -1734.22    , array([ 1.75004    ,  0.0821576  ,  5.71838e-18,  0.00661645 ])
13284   , -1734.22    , array([ 1.75004    ,  0.0821576  ,  5.71838e-18,  0.00661645 ])
13285   , -1734.22    , array([ 1.75179    ,  0.0821576  ,  5.71838e-18,  0.00661645 ])
13286   , -1734.34    , array([ 1.75004    ,  0.0822398  ,  5.71838e-18,  0.00661645 ])
13287   , -1734.22    , array([ 1.75004    ,  0.0821576  ,  5.7241e-18 ,  0.00661645 ])
13288   , -1734.04    , array([ 1.75004    ,  0.0821576  ,  5.71838e-18,  0.00662307 ])
13295   , -1734.21    , array([ 1.75004    ,  0.0821585  ,  5.71838e-18,  0.00661653 ])
13296   , -1734.21    , array([ 1.75004    ,  0.0821585  ,  5.71838e-18,  0.00661653 ])
13297   , -1734.21    , array([ 1.75179    ,  0.0821585  ,  5.71838e-18,  0.00661653 ])
13298   , -1734.34    , array([ 1.75004    ,  0.0822407  ,  5.71838e-18,  0.00661653 ])
13299   , -1734.21    , array([ 1.75004    ,  0.0821585  ,  5.7241e-18 ,  0.00661653 ])
13300   , -1734.04    , array([ 1.75004    ,  0.0821585  ,  5.71838e-18,  0.00662315 ])
13301   , -1734.21    , array([ 1.75004    ,  0.0821594  ,  5.71838e-18,  0.0066166  ])
13302   , -1734.21    , array([ 1.75004    ,  0.0821594  ,  5.71838e-18,  0.0066166  ])
13303   , -1734.21    , array([ 1.75179    ,  0.0821594  ,  5.71838e-18,  0.0066166  ])
13304   , -1734.34    , array([ 1.75004    ,  0.0822416  ,  5.71838e-18,  0.0066166  ])
13305   , -1734.21    , array([ 1.75004    ,  0.0821594  ,  5.7241e-18 ,  0.0066166  ])
13306   , -1734.04    , array([ 1.75004    ,  0.0821594  ,  5.71838e-18,  0.00662322 ])
13307   , -32852.9    , array([ 1.75004    ,  24.9885    ,  5.71838e-18,  2.13781    ])
13308   , -32852.9    , array([ 1.75004    ,  24.9885    ,  5.71838e-18,  2.13781    ])
13309   , -32852.9    , array([ 1.75179    ,  24.9885    ,  5.71838e-18,  2.13781    ])
13310   , -32863.3    , array([ 1.75004    ,  25.0135    ,  5.71838e-18,  2.13781    ])
13311   , -32852.9    , array([ 1.75004    ,  24.9885    ,  5.7241e-18 ,  2.13781    ])
13312   , -32860.1    , array([ 1.75004    ,  24.9885    ,  5.71838e-18,  2.13995    ])
13313   , -1712.39    , array([ 1.75004    ,  0.122896   ,  5.71838e-18,  0.0099395  ])
13314   , -1712.39    , array([ 1.75004    ,  0.122896   ,  5.71838e-18,  0.0099395  ])
