98458   , -78978.4    , array([ 0.452914   ,  0.0708068  ,  0.000488439,  2.24056e-35,  6.04745e-06])
98459   , -78978.4    , array([ 0.453367   ,  0.0708068  ,  0.000488439,  2.24056e-35,  6.04745e-06])
98460   , -78978.5    , array([ 0.452914   ,  0.0708776  ,  0.000488439,  2.24056e-35,  6.04745e-06])
98461   , -78978.4    , array([ 0.452914   ,  0.0708068  ,  0.000488928,  2.24056e-35,  6.04745e-06])
98462   , -78978.4    , array([ 0.452914   ,  0.0708068  ,  0.000488439,  2.2428e-35 ,  6.04745e-06])
98463   , -78978.3    , array([ 0.452914   ,  0.0708068  ,  0.000488439,  2.24056e-35,  6.05351e-06])
98464   , -78978.4    , array([ 0.452914   ,  0.0708068  ,  0.000488439,  2.24056e-35,  6.04745e-06])
98465   , -78650.4    , array([ 0.421582   ,  0.036056   ,  0.000488439,  2.24056e-35,  1.27768e-05])
98466   , -78650.4    , array([ 0.421582   ,  0.036056   ,  0.000488439,  2.24056e-35,  1.27768e-05])
98467   , -78650.4    , array([ 0.422003   ,  0.036056   ,  0.000488439,  2.24056e-35,  1.27768e-05])
98468   , -78650.8    , array([ 0.421582   ,  0.0360921  ,  0.000488439,  2.24056e-35,  1.27768e-05])
98469   , -78650.4    , array([ 0.421582   ,  0.036056   ,  0.000488928,  2.24056e-35,  1.27768e-05])
98470   , -78650.4    , array([ 0.421582   ,  0.036056   ,  0.000488439,  2.2428e-35 ,  1.27768e-05])
98471   , -78649.9    , array([ 0.421582   ,  0.036056   ,  0.000488439,  2.24056e-35,  1.27896e-05])
98472   , -20643      , array([ 0.316479   ,  0.0024243  ,  0.000488439,  2.24056e-35,  0.000254578])
98473   , -20643      , array([ 0.316479   ,  0.0024243  ,  0.000488439,  2.24056e-35,  0.000254578])
98474   , -20643.1    , array([ 0.316795   ,  0.0024243  ,  0.000488439,  2.24056e-35,  0.000254578])
98475   , -20668.3    , array([ 0.316479   ,  0.00242673 ,  0.000488439,  2.24056e-35,  0.000254578])
98476   , -20643      , array([ 0.316479   ,  0.0024243  ,  0.000488928,  2.24056e-35,  0.000254578])
98477   , -20643      , array([ 0.316479   ,  0.0024243  ,  0.000488439,  2.2428e-35 ,  0.000254578])
98478   , -20617.5    , array([ 0.316479   ,  0.0024243  ,  0.000488439,  2.24056e-35,  0.000254832])
98486   , -20088.3    , array([ 0.31613    ,  0.00239925 ,  0.000488439,  2.24056e-35,  0.000257525])
98487   , -20088.3    , array([ 0.31613    ,  0.00239925 ,  0.000488439,  2.24056e-35,  0.000257525])
98488   , -20088.4    , array([ 0.316446   ,  0.00239925 ,  0.000488439,  2.24056e-35,  0.000257525])
98489   , -20113.5    , array([ 0.31613    ,  0.00240165 ,  0.000488439,  2.24056e-35,  0.000257525])
98490   , -20088.3    , array([ 0.31613    ,  0.00239925 ,  0.000488928,  2.24056e-35,  0.000257525])
98491   , -20088.3    , array([ 0.31613    ,  0.00239925 ,  0.000488439,  2.2428e-35 ,  0.000257525])
98492   , -20063      , array([ 0.31613    ,  0.00239925 ,  0.000488439,  2.24056e-35,  0.000257783])
98493   , -2919.67    , array([ 0.300127   ,  0.0014713  ,  0.000488439,  2.24056e-35,  0.000442793])
98494   , -2919.67    , array([ 0.300127   ,  0.0014713  ,  0.000488439,  2.24056e-35,  0.000442793])
98495   , -2919.71    , array([ 0.300428   ,  0.0014713  ,  0.000488439,  2.24056e-35,  0.000442793])
98496   , -2923.83    , array([ 0.300127   ,  0.00147278 ,  0.000488439,  2.24056e-35,  0.000442793])
98497   , -2919.67    , array([ 0.300127   ,  0.0014713  ,  0.000488928,  2.24056e-35,  0.000442793])
98498   , -2919.67    , array([ 0.300127   ,  0.0014713  ,  0.000488439,  2.2428e-35 ,  0.000442793])
98499   , -2915.47    , array([ 0.300127   ,  0.0014713  ,  0.000488439,  2.24056e-35,  0.000443236])
98507   , -2916.24    , array([ 0.300115   ,  0.00147073 ,  0.000488439,  2.24056e-35,  0.000442984])
98508   , -2916.24    , array([ 0.300115   ,  0.00147073 ,  0.000488439,  2.24056e-35,  0.000442984])
98509   , -2916.28    , array([ 0.300415   ,  0.00147073 ,  0.000488439,  2.24056e-35,  0.000442984])
98510   , -2920.38    , array([ 0.300115   ,  0.0014722  ,  0.000488439,  2.24056e-35,  0.000442984])
98511   , -2916.24    , array([ 0.300115   ,  0.00147073 ,  0.000488928,  2.24056e-35,  0.000442984])
98512   , -2916.24    , array([ 0.300115   ,  0.00147073 ,  0.000488439,  2.2428e-35 ,  0.000442984])
98513   , -2912.07    , array([ 0.300115   ,  0.00147073 ,  0.000488439,  2.24056e-35,  0.000443427])
98514   , -2831.75    , array([ 0.299781   ,  0.00145538 ,  0.000488439,  2.24056e-35,  0.000448164])
98515   , -2831.75    , array([ 0.299781   ,  0.00145538 ,  0.000488439,  2.24056e-35,  0.000448164])
98516   , -2831.79    , array([ 0.300081   ,  0.00145538 ,  0.000488439,  2.24056e-35,  0.000448164])
98517   , -2835.21    , array([ 0.299781   ,  0.00145684 ,  0.000488439,  2.24056e-35,  0.000448164])
98518   , -2831.75    , array([ 0.299781   ,  0.00145538 ,  0.000488928,  2.24056e-35,  0.000448164])
98519   , -2831.75    , array([ 0.299781   ,  0.00145538 ,  0.000488439,  2.2428e-35 ,  0.000448164])
98520   , -2828.26    , array([ 0.299781   ,  0.00145538 ,  0.000488439,  2.24056e-35,  0.000448613])
98528   , -2831.16    , array([ 0.299778   ,  0.00145526 ,  0.000488439,  2.24056e-35,  0.000448204])
98529   , -2831.16    , array([ 0.299778   ,  0.00145526 ,  0.000488439,  2.24056e-35,  0.000448204])
98530   , -2831.2     , array([ 0.300078   ,  0.00145526 ,  0.000488439,  2.24056e-35,  0.000448204])
98531   , -2834.61    , array([ 0.299778   ,  0.00145672 ,  0.000488439,  2.24056e-35,  0.000448204])
98532   , -2831.16    , array([ 0.299778   ,  0.00145526 ,  0.000488928,  2.24056e-35,  0.000448204])
98533   , -2831.16    , array([ 0.299778   ,  0.00145526 ,  0.000488439,  2.2428e-35 ,  0.000448204])
98534   , -2827.67    , array([ 0.299778   ,  0.00145526 ,  0.000488439,  2.24056e-35,  0.000448653])
